respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
11627,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
11628,MW,LK,MRJ,CO,DH,RH,JR,BE,ZN
11629,MRJ,MW,DH,RH,ZN,LK,CO,JR,BE
11630,RH,LK,MW,DH,MRJ,BE,CO,JR,ZN
11631,DH,MRJ,RH,LK,CO,MW,BE,ZN,JR
11632,CO,JR,ZN,MW,MRJ,LK,BE,DH,RH
11633,CO,JR,ZN,MW,MRJ,LK,DH,RH,BE
11634,MW,RH,CO,LK,MRJ,DH,ZN,BE,JR
11635,LK,MW,MRJ,CO,DH,RH,BE,ZN,JR
11636,LK,RH,MW,MRJ,CO,DH,ZN,BE,JR
11637,DH,BE,MRJ,RH,JR,ZN,LK,CO,MW
11638,BE,LK,RH,DH,MRJ,MW,JR,ZN,CO
11639,CO,MRJ,MW,ZN,LK,JR,DH,BE,RH
11640,LK,DH,MRJ,RH,MW,BE,JR,ZN,CO
11641,DH,MRJ,RH,MW,JR,LK,BE,ZN,CO
11642,MW,CO,MRJ,LK,ZN,DH,JR,BE,RH
11643,CO,LK,MW,RH,DH,MRJ,BE,JR,ZN
11644,MW,RH,MRJ,DH,LK,CO,ZN,BE,JR
11645,DH,RH,MRJ,BE,LK,MW,ZN,CO,JR
11646,ZN,CO,MW,LK,MRJ,JR,BE,DH,RH
11647,RH,DH,BE,MRJ,LK,MW,CO,ZN,JR
11648,CO,JR,ZN,MW,MRJ,LK,BE,DH,RH
11649,JR,ZN,CO,MW,LK,MRJ,DH,BE,RH
11650,MRJ,DH,MW,RH,BE,JR,ZN,CO,LK
11651,MW,ZN,CO,MRJ,LK,JR,DH,RH,BE
11652,MRJ,DH,MW,BE,RH,CO,JR,ZN,LK
11653,CO,MRJ,ZN,MW,LK,JR,DH,BE,RH
11654,DH,BE,MRJ,RH,JR,MW,ZN,LK,CO
11655,RH,MW,MRJ,DH,CO,LK,JR,BE,ZN
11656,LK,RH,MW,MRJ,DH,CO,BE,JR,ZN
11657,LK,CO,MW,MRJ,DH,RH,JR,ZN,BE
11658,MW,MRJ,CO,RH,JR,DH,LK,ZN,BE
11659,CO,MW,MRJ,LK,JR,DH,ZN,RH,BE
11660,MW,RH,MRJ,LK,CO,DH,ZN,BE,JR
11661,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
11662,LK,DH,MRJ,MW,RH,JR,CO,ZN,BE
11663,LK,MW,MRJ,DH,RH,CO,JR,BE,ZN
11664,LK,MRJ,DH,MW,RH,CO,JR,BE,ZN
11665,MW,MRJ,DH,ZN,CO,LK,JR,RH,BE
11666,MW,LK,DH,MRJ,CO,JR,RH,ZN,BE
11667,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
11668,MRJ,MW,DH,RH,ZN,CO,JR,BE,LK
11669,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
11670,JR,CO,MW,ZN,LK,MRJ,DH,BE,RH
11671,MRJ,MW,CO,LK,DH,JR,ZN,BE,RH
11672,DH,MRJ,LK,MW,JR,RH,BE,ZN,CO
11673,RH,DH,MRJ,MW,BE,ZN,CO,JR,LK
11674,CO,LK,MW,MRJ,RH,DH,ZN,JR,BE
11675,LK,MRJ,DH,MW,RH,CO,JR,ZN,BE
11676,MW,MRJ,ZN,DH,RH,LK,JR,CO,BE
11677,RH,LK,MRJ,MW,DH,CO,BE,JR,ZN
11678,BE,DH,RH,MRJ,ZN,JR,MW,CO,LK
11679,CO,MW,LK,MRJ,ZN,JR,DH,BE,RH
11680,LK,MRJ,MW,DH,CO,RH,ZN,BE,JR
11681,CO,LK,MW,MRJ,ZN,DH,BE,JR,RH
11682,ZN,MW,MRJ,CO,RH,JR,BE,DH,LK
11683,ZN,MW,MRJ,CO,DH,JR,LK,RH,BE
11684,ZN,MRJ,MW,DH,BE,CO,RH,LK,JR
11685,CO,MW,JR,DH,MRJ,LK,ZN,RH,BE
11686,ZN,MW,MRJ,CO,LK,JR,DH,RH,BE
11687,BE,RH,DH,MRJ,LK,ZN,JR,MW,CO
11688,JR,MRJ,ZN,CO,MW,LK,RH,DH,BE
11689,MW,MRJ,RH,DH,LK,BE,ZN,CO,JR
11690,LK,MW,MRJ,DH,CO,RH,BE,ZN,JR
11691,DH,LK,MRJ,MW,RH,CO,ZN,JR,BE
11692,RH,MRJ,DH,MW,ZN,JR,CO,LK,BE
11693,ZN,MW,JR,CO,MRJ,LK,DH,RH,BE
11694,RH,DH,BE,MRJ,CO,MW,LK,JR,ZN
11695,BE,RH,DH,MRJ,LK,ZN,JR,CO,MW
11696,MW,CO,MRJ,JR,LK,DH,ZN,RH,BE
11697,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
11698,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
11699,MRJ,DH,LK,MW,RH,CO,BE,ZN,JR
11700,MRJ,RH,DH,MW,LK,ZN,JR,BE,CO
11701,MRJ,DH,MW,RH,BE,ZN,CO,JR,LK
11702,DH,LK,MW,MRJ,CO,RH,ZN,JR,BE
11703,DH,LK,RH,MRJ,MW,ZN,JR,BE,CO
11704,MW,MRJ,ZN,CO,JR,DH,LK,BE,RH
11705,DH,RH,MRJ,MW,BE,CO,ZN,LK,JR
11706,DH,RH,MRJ,LK,BE,MW,ZN,JR,CO
11707,JR,ZN,CO,MW,MRJ,LK,RH,BE,DH
11708,MRJ,CO,LK,MW,JR,ZN,DH,BE,RH
11709,RH,LK,MRJ,DH,MW,CO,JR,ZN,BE
11710,BE,RH,DH,MRJ,LK,ZN,JR,CO,MW
11711,MRJ,DH,RH,BE,MW,CO,LK,JR,ZN
11712,ZN,MW,MRJ,CO,DH,RH,LK,JR,BE
11713,DH,MRJ,RH,MW,LK,ZN,JR,CO,BE
11714,CO,MW,LK,ZN,MRJ,JR,DH,RH,BE
11715,CO,MRJ,MW,ZN,JR,LK,DH,BE,RH
11716,CO,MW,LK,MRJ,DH,ZN,JR,RH,BE
11717,LK,RH,MW,CO,MRJ,DH,ZN,BE,JR
11718,RH,DH,MW,MRJ,LK,CO,JR,BE,ZN
11719,BE,RH,LK,DH,MRJ,MW,ZN,JR,CO
11720,MRJ,MW,CO,DH,JR,RH,LK,ZN,BE
11721,DH,MRJ,LK,RH,CO,MW,BE,JR,ZN
11722,ZN,MW,MRJ,CO,DH,JR,LK,RH,BE
11723,MW,CO,JR,MRJ,LK,DH,ZN,BE,RH
11724,RH,MW,MRJ,DH,CO,LK,JR,ZN,BE
11725,RH,BE,DH,MRJ,LK,MW,ZN,JR,CO
11726,MRJ,MW,CO,LK,ZN,DH,RH,JR,BE
11727,RH,BE,LK,DH,MRJ,JR,ZN,MW,CO
11728,DH,RH,LK,BE,MRJ,MW,JR,ZN,CO
11729,CO,LK,MW,MRJ,DH,RH,JR,BE,ZN
11730,RH,BE,LK,DH,MRJ,MW,ZN,JR,CO
11731,ZN,MW,MRJ,CO,JR,LK,BE,RH,DH
11732,MW,MRJ,ZN,DH,LK,BE,RH,JR,CO
11733,LK,DH,RH,MRJ,MW,CO,BE,JR,ZN
11734,ZN,MW,MRJ,CO,LK,RH,DH,JR,BE
11735,BE,LK,RH,DH,MRJ,CO,JR,ZN,MW
11736,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
11737,ZN,MRJ,MW,BE,CO,LK,RH,DH,JR
11738,DH,MRJ,RH,LK,CO,MW,JR,ZN,BE
11739,JR,ZN,CO,MW,MRJ,LK,RH,BE,DH
11740,BE,DH,RH,MRJ,CO,MW,JR,LK,ZN
11741,CO,MRJ,MW,LK,ZN,DH,JR,BE,RH
11742,MW,CO,JR,LK,MRJ,ZN,DH,BE,RH
11743,RH,MRJ,DH,MW,LK,CO,JR,BE,ZN
11744,RH,MRJ,DH,LK,MW,JR,BE,CO,ZN
11745,LK,RH,MRJ,DH,MW,CO,JR,ZN,BE
11746,BE,DH,RH,MRJ,MW,ZN,CO,LK,JR
11747,LK,MW,CO,MRJ,RH,DH,BE,ZN,JR
11748,JR,CO,MW,ZN,LK,MRJ,DH,RH,BE
11749,MW,MRJ,CO,LK,ZN,DH,BE,JR,RH
11750,MW,MRJ,DH,RH,LK,CO,JR,ZN,BE
11751,BE,RH,DH,LK,MRJ,JR,MW,ZN,CO
11752,CO,MW,LK,ZN,JR,MRJ,DH,BE,RH
11753,MRJ,DH,MW,RH,CO,ZN,BE,LK,JR
11754,CO,JR,ZN,MW,MRJ,LK,RH,DH,BE
11755,BE,DH,RH,MRJ,JR,CO,LK,MW,ZN
11756,BE,DH,RH,MRJ,CO,ZN,MW,LK,JR
11757,CO,MW,MRJ,LK,DH,JR,RH,ZN,BE
11758,MW,ZN,MRJ,DH,CO,RH,JR,LK,BE
11759,MRJ,RH,MW,DH,LK,ZN,CO,BE,JR
11760,MW,MRJ,DH,ZN,BE,CO,JR,RH,LK
11761,CO,MW,LK,MRJ,ZN,DH,JR,RH,BE
11762,LK,DH,MW,MRJ,RH,CO,JR,ZN,BE
11763,RH,CO,MW,MRJ,LK,DH,ZN,BE,JR
11764,BE,RH,DH,LK,MRJ,CO,JR,ZN,MW
11765,RH,LK,BE,DH,MRJ,MW,JR,ZN,CO
11766,MRJ,DH,LK,RH,MW,CO,ZN,JR,BE
11767,JR,ZN,CO,MW,MRJ,LK,RH,DH,BE
11768,CO,MW,JR,ZN,LK,MRJ,DH,BE,RH
11769,MW,MRJ,LK,DH,CO,RH,BE,JR,ZN
11770,CO,JR,MW,ZN,LK,MRJ,DH,RH,BE
11771,LK,MRJ,RH,MW,DH,CO,BE,ZN,JR
11772,MW,LK,RH,MRJ,DH,CO,JR,BE,ZN
11773,JR,ZN,MRJ,CO,MW,LK,RH,DH,BE
11774,ZN,MW,MRJ,JR,CO,DH,LK,BE,RH
11775,ZN,MW,MRJ,DH,CO,JR,LK,BE,RH
11776,MW,ZN,MRJ,DH,CO,BE,RH,LK,JR
11777,RH,BE,DH,MRJ,LK,MW,JR,ZN,CO
11778,RH,LK,MRJ,DH,MW,BE,CO,JR,ZN
11779,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
11780,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
11781,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
11782,BE,DH,RH,MRJ,LK,MW,JR,ZN,CO
11783,RH,MRJ,DH,MW,BE,ZN,LK,CO,JR
11784,MRJ,LK,CO,MW,DH,RH,ZN,JR,BE
11785,MRJ,DH,MW,RH,ZN,CO,JR,BE,LK
11786,CO,MW,MRJ,LK,ZN,JR,DH,BE,RH
11787,ZN,CO,MW,MRJ,JR,LK,DH,BE,RH
11788,RH,DH,MRJ,MW,BE,ZN,CO,JR,LK
11789,CO,MW,LK,MRJ,JR,DH,ZN,RH,BE
11790,RH,BE,LK,DH,MRJ,MW,ZN,JR,CO
11791,MW,CO,MRJ,LK,DH,RH,JR,BE,ZN
11792,MW,RH,MRJ,DH,CO,JR,BE,LK,ZN
11793,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
11794,BE,RH,DH,MRJ,ZN,CO,LK,MW,JR
11795,MRJ,DH,MW,RH,ZN,BE,CO,JR,LK
11796,MW,MRJ,DH,ZN,LK,CO,BE,RH,JR
11797,JR,CO,MW,LK,ZN,MRJ,DH,BE,RH
11798,CO,JR,MRJ,MW,LK,ZN,DH,RH,BE
11799,ZN,MW,MRJ,DH,CO,RH,LK,BE,JR
11800,MW,MRJ,CO,LK,DH,RH,JR,ZN,BE
11801,JR,CO,ZN,MRJ,MW,LK,BE,RH,DH
11802,CO,LK,MW,DH,MRJ,RH,ZN,BE,JR
11803,CO,JR,MW,ZN,LK,MRJ,DH,RH,BE
11804,DH,MRJ,RH,BE,LK,MW,CO,JR,ZN
11805,RH,BE,DH,LK,MRJ,CO,MW,JR,ZN
11806,BE,RH,DH,MRJ,LK,ZN,MW,JR,CO
11807,BE,DH,RH,MRJ,ZN,MW,CO,JR,LK
11808,CO,MW,LK,MRJ,DH,JR,RH,ZN,BE
11809,MW,CO,MRJ,LK,DH,ZN,RH,JR,BE
11810,JR,CO,MW,LK,ZN,MRJ,DH,BE,RH
11811,BE,RH,LK,DH,MRJ,MW,ZN,CO,JR
11812,ZN,MW,MRJ,CO,LK,JR,BE,RH,DH
11813,MRJ,MW,RH,DH,CO,JR,ZN,BE,LK
11814,MRJ,DH,RH,MW,CO,JR,LK,BE,ZN
11815,DH,LK,RH,MRJ,BE,ZN,MW,JR,CO
11816,ZN,MRJ,MW,DH,LK,BE,CO,RH,JR
11817,MW,LK,MRJ,CO,DH,RH,JR,BE,ZN
11818,LK,MRJ,DH,RH,MW,ZN,JR,CO,BE
11819,RH,LK,DH,MRJ,BE,MW,CO,ZN,JR
11820,CO,MW,MRJ,LK,DH,JR,RH,ZN,BE
11821,LK,MW,DH,RH,MRJ,CO,JR,ZN,BE
11822,LK,RH,MW,MRJ,DH,CO,BE,ZN,JR
11823,MRJ,MW,DH,RH,ZN,BE,LK,CO,JR
11824,MW,RH,DH,MRJ,JR,BE,CO,ZN,LK
11825,MW,LK,CO,MRJ,DH,RH,ZN,BE,JR
11826,RH,DH,BE,MRJ,LK,ZN,JR,MW,CO
11827,MRJ,MW,ZN,CO,LK,DH,JR,RH,BE
11828,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
11829,BE,RH,DH,LK,MRJ,CO,ZN,JR,MW
11830,BE,RH,DH,MRJ,ZN,MW,CO,LK,JR
11831,LK,RH,MW,DH,MRJ,CO,BE,JR,ZN
11832,MW,LK,MRJ,DH,CO,RH,BE,ZN,JR
11833,CO,MRJ,MW,LK,RH,DH,ZN,BE,JR
11834,MW,MRJ,ZN,DH,LK,JR,CO,BE,RH
11835,RH,LK,BE,DH,MRJ,MW,ZN,JR,CO
11836,JR,ZN,CO,MW,MRJ,LK,BE,RH,DH
11837,ZN,MW,MRJ,DH,JR,RH,BE,LK,CO
11838,MW,MRJ,CO,JR,LK,ZN,DH,BE,RH
11839,MW,LK,MRJ,DH,CO,RH,ZN,BE,JR
11840,RH,LK,MW,DH,MRJ,CO,ZN,BE,JR
11841,LK,MW,DH,MRJ,CO,RH,JR,ZN,BE
11842,JR,ZN,CO,MW,MRJ,LK,RH,DH,BE
11843,MW,CO,LK,MRJ,DH,RH,ZN,JR,BE
11844,MW,LK,MRJ,DH,CO,RH,JR,ZN,BE
11845,MW,ZN,MRJ,JR,CO,LK,DH,BE,RH
11846,DH,MRJ,RH,LK,MW,CO,ZN,BE,JR
11847,RH,MW,DH,MRJ,LK,ZN,BE,CO,JR
11848,DH,MRJ,RH,MW,BE,CO,ZN,LK,JR
11849,BE,DH,RH,MRJ,ZN,JR,CO,LK,MW
11850,MW,CO,JR,ZN,MRJ,LK,DH,RH,BE
11851,MW,CO,MRJ,LK,DH,ZN,JR,RH,BE
11852,MRJ,DH,MW,RH,LK,ZN,CO,BE,JR
11853,BE,RH,DH,MRJ,JR,ZN,LK,MW,CO
11854,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
11855,MRJ,MW,DH,RH,LK,CO,JR,BE,ZN
11856,CO,LK,MW,MRJ,ZN,DH,JR,RH,BE
11857,LK,CO,RH,MW,DH,MRJ,JR,ZN,BE
11858,CO,MW,JR,LK,MRJ,ZN,DH,RH,BE
11859,CO,MW,JR,LK,MRJ,ZN,DH,BE,RH
11860,CO,JR,MW,MRJ,LK,ZN,DH,RH,BE
11861,BE,RH,LK,DH,MRJ,MW,CO,ZN,JR
11862,CO,LK,MW,RH,MRJ,DH,JR,ZN,BE
11863,DH,MRJ,MW,RH,JR,LK,CO,BE,ZN
11864,MW,MRJ,DH,ZN,CO,LK,JR,RH,BE
11865,JR,CO,ZN,MW,LK,MRJ,DH,RH,BE
11866,RH,BE,DH,MRJ,LK,MW,ZN,JR,CO
11867,MW,RH,DH,MRJ,LK,CO,JR,ZN,BE
11868,MW,CO,MRJ,LK,ZN,DH,RH,JR,BE
11869,CO,MW,MRJ,LK,ZN,JR,DH,BE,RH
11870,CO,JR,MW,MRJ,LK,ZN,DH,BE,RH
11871,MW,MRJ,ZN,DH,LK,RH,CO,BE,JR
11872,RH,DH,MRJ,LK,BE,MW,ZN,JR,CO
11873,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
11874,ZN,MW,CO,MRJ,LK,DH,JR,BE,RH
11875,BE,DH,RH,MRJ,ZN,JR,LK,MW,CO
11876,JR,CO,ZN,MW,MRJ,LK,BE,RH,DH
11877,RH,BE,DH,MRJ,LK,JR,MW,CO,ZN
11878,CO,MW,LK,MRJ,ZN,JR,DH,RH,BE
11879,CO,LK,MW,MRJ,DH,ZN,JR,RH,BE
11880,CO,LK,MW,MRJ,JR,ZN,DH,BE,RH
11881,MW,CO,MRJ,LK,ZN,DH,JR,BE,RH
11882,LK,CO,MW,RH,MRJ,DH,JR,BE,ZN
11883,RH,DH,LK,MRJ,MW,ZN,CO,BE,JR
11884,DH,RH,BE,LK,MRJ,MW,ZN,CO,JR
11885,MRJ,RH,DH,MW,BE,LK,CO,ZN,JR
11886,CO,MW,ZN,JR,MRJ,LK,DH,BE,RH
11887,CO,LK,MW,MRJ,JR,DH,ZN,RH,BE
11888,MW,MRJ,DH,ZN,CO,RH,LK,BE,JR
11889,DH,RH,MRJ,LK,MW,JR,CO,BE,ZN
11890,MRJ,LK,RH,CO,MW,DH,JR,BE,ZN
11891,CO,MW,LK,MRJ,ZN,JR,DH,RH,BE
11892,CO,LK,MW,RH,MRJ,DH,JR,BE,ZN
11893,DH,MRJ,RH,MW,LK,CO,JR,ZN,BE
11894,RH,LK,BE,DH,MRJ,MW,JR,ZN,CO
11895,RH,DH,MRJ,BE,MW,LK,CO,ZN,JR
11896,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
11897,RH,DH,MRJ,MW,CO,BE,JR,ZN,LK
11898,MW,MRJ,CO,ZN,DH,LK,RH,JR,BE
11899,MW,ZN,CO,MRJ,JR,LK,DH,RH,BE
11900,DH,RH,LK,MRJ,BE,JR,MW,CO,ZN
11901,BE,RH,DH,LK,MRJ,JR,CO,MW,ZN
11902,MW,MRJ,LK,DH,CO,RH,JR,ZN,BE
11903,JR,ZN,CO,MW,LK,MRJ,DH,BE,RH
11904,ZN,MW,MRJ,CO,DH,LK,RH,JR,BE
11905,JR,CO,MW,ZN,MRJ,LK,DH,BE,RH
11906,ZN,MW,JR,MRJ,CO,LK,RH,DH,BE
11907,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
11908,BE,DH,RH,MRJ,JR,CO,LK,ZN,MW
11909,MW,LK,CO,MRJ,DH,ZN,JR,RH,BE
11910,BE,RH,MRJ,DH,LK,ZN,MW,CO,JR
11911,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
11912,RH,MRJ,DH,MW,LK,CO,BE,JR,ZN
11913,BE,DH,RH,MRJ,MW,ZN,JR,LK,CO
11914,MW,MRJ,ZN,DH,JR,CO,RH,BE,LK
11915,DH,MRJ,MW,LK,RH,CO,BE,ZN,JR
11916,JR,ZN,CO,MW,LK,MRJ,DH,RH,BE
11917,MW,CO,MRJ,LK,DH,JR,ZN,BE,RH
11918,MW,MRJ,ZN,DH,CO,LK,RH,BE,JR
11919,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
11920,MW,MRJ,DH,RH,LK,CO,BE,ZN,JR
11921,RH,MRJ,MW,DH,BE,ZN,LK,JR,CO
11922,ZN,MW,MRJ,CO,DH,LK,RH,BE,JR
11923,RH,BE,LK,DH,MRJ,MW,ZN,CO,JR
11924,BE,DH,RH,MRJ,MW,ZN,CO,JR,LK
11925,MW,MRJ,DH,ZN,RH,JR,CO,BE,LK
11926,BE,RH,DH,LK,MRJ,ZN,MW,JR,CO
11927,RH,DH,MRJ,BE,CO,ZN,MW,JR,LK
11928,CO,MW,MRJ,LK,JR,DH,ZN,RH,BE
11929,CO,LK,MW,MRJ,DH,RH,BE,JR,ZN
11930,RH,LK,MRJ,DH,BE,MW,ZN,JR,CO
11931,MW,MRJ,DH,LK,CO,JR,RH,ZN,BE
11932,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
11933,LK,RH,BE,DH,MRJ,JR,MW,CO,ZN
11934,MRJ,DH,RH,MW,CO,JR,BE,ZN,LK
11935,CO,RH,MW,MRJ,LK,DH,JR,BE,ZN
11936,MW,MRJ,DH,CO,LK,RH,ZN,JR,BE
11937,MRJ,MW,CO,JR,LK,ZN,DH,RH,BE
11938,CO,MW,LK,MRJ,DH,JR,RH,ZN,BE
11939,BE,DH,RH,MRJ,ZN,JR,MW,LK,CO
11940,CO,LK,MW,MRJ,DH,RH,JR,BE,ZN
11941,MRJ,CO,ZN,MW,LK,JR,DH,RH,BE
11942,RH,MRJ,DH,MW,LK,ZN,CO,JR,BE
11943,MW,ZN,CO,JR,MRJ,LK,DH,BE,RH
11944,RH,DH,BE,MRJ,LK,MW,JR,CO,ZN
11945,MW,MRJ,RH,DH,ZN,CO,JR,BE,LK
11946,CO,LK,MW,MRJ,DH,ZN,RH,JR,BE
11947,BE,RH,DH,LK,MRJ,CO,JR,MW,ZN
11948,CO,LK,MW,MRJ,DH,RH,ZN,JR,BE
11949,MW,MRJ,CO,LK,DH,ZN,RH,JR,BE
11950,MW,MRJ,ZN,DH,CO,RH,LK,BE,JR
11951,MRJ,MW,ZN,DH,RH,BE,CO,JR,LK
11952,LK,RH,DH,MRJ,BE,MW,CO,JR,ZN
11953,RH,DH,BE,MRJ,LK,MW,ZN,JR,CO
11954,MW,MRJ,LK,CO,DH,JR,RH,BE,ZN
11955,DH,RH,BE,MRJ,MW,ZN,JR,CO,LK
11956,LK,RH,BE,DH,MRJ,MW,ZN,CO,JR
11957,MRJ,DH,MW,BE,JR,RH,ZN,CO,LK
11958,ZN,MW,MRJ,DH,RH,JR,LK,CO,BE
11959,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
11960,DH,RH,BE,MRJ,MW,ZN,JR,LK,CO
11961,RH,MRJ,DH,MW,LK,JR,CO,BE,ZN
11962,ZN,JR,CO,MW,LK,MRJ,BE,RH,DH
11963,DH,MRJ,RH,MW,ZN,LK,BE,CO,JR
11964,JR,ZN,CO,MW,LK,MRJ,RH,DH,BE
11965,RH,BE,LK,DH,MRJ,ZN,MW,JR,CO
11966,MW,CO,LK,JR,MRJ,DH,ZN,RH,BE
11967,CO,LK,MW,MRJ,ZN,DH,JR,RH,BE
11968,ZN,JR,CO,MW,MRJ,LK,DH,BE,RH
11969,MW,RH,MRJ,DH,CO,LK,ZN,JR,BE
11970,CO,MW,LK,RH,MRJ,DH,JR,BE,ZN
11971,BE,DH,RH,MRJ,JR,MW,CO,ZN,LK
11972,MW,CO,MRJ,JR,DH,LK,ZN,RH,BE
11973,ZN,MW,MRJ,CO,LK,JR,RH,BE,DH
11974,CO,LK,MW,RH,DH,MRJ,ZN,BE,JR
11975,JR,ZN,CO,MW,MRJ,LK,BE,DH,RH
11976,BE,RH,MRJ,DH,LK,MW,CO,JR,ZN
11977,RH,LK,MRJ,DH,MW,BE,CO,JR,ZN
11978,MRJ,CO,LK,MW,RH,DH,JR,ZN,BE
11979,RH,DH,MRJ,MW,ZN,BE,CO,LK,JR
11980,LK,MW,MRJ,CO,DH,RH,ZN,BE,JR
11981,MRJ,DH,MW,RH,JR,BE,ZN,LK,CO
11982,MW,MRJ,CO,JR,DH,RH,LK,ZN,BE
11983,LK,RH,MRJ,MW,DH,CO,BE,ZN,JR
11984,MRJ,RH,DH,MW,LK,BE,CO,ZN,JR
11985,MRJ,MW,DH,RH,CO,JR,LK,ZN,BE
11986,LK,MRJ,CO,MW,RH,DH,JR,ZN,BE
11987,ZN,JR,CO,MW,MRJ,LK,DH,BE,RH
11988,RH,DH,MRJ,MW,LK,ZN,CO,BE,JR
11989,DH,MRJ,RH,MW,BE,ZN,CO,JR,LK
11990,DH,MRJ,RH,LK,MW,JR,CO,BE,ZN
11991,MW,MRJ,DH,ZN,RH,CO,JR,LK,BE
11992,MW,LK,CO,MRJ,DH,ZN,JR,RH,BE
11993,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
11994,RH,MW,MRJ,DH,LK,CO,BE,ZN,JR
11995,MRJ,RH,DH,BE,LK,MW,CO,ZN,JR
11996,DH,MRJ,RH,MW,LK,JR,BE,CO,ZN
11997,MW,ZN,CO,MRJ,LK,DH,JR,RH,BE
11998,JR,CO,MW,ZN,MRJ,LK,DH,BE,RH
11999,BE,RH,DH,MRJ,LK,ZN,CO,MW,JR
12000,MW,RH,MRJ,DH,CO,LK,JR,BE,ZN
12001,RH,LK,DH,MRJ,MW,BE,ZN,CO,JR
12002,RH,DH,MRJ,MW,LK,BE,JR,ZN,CO
12003,MW,LK,MRJ,CO,DH,RH,ZN,JR,BE
12004,CO,LK,RH,MW,MRJ,DH,JR,BE,ZN
12005,CO,MW,LK,MRJ,ZN,DH,JR,RH,BE
12006,LK,DH,RH,MRJ,BE,CO,ZN,MW,JR
12007,MW,LK,MRJ,CO,DH,RH,ZN,BE,JR
12008,DH,LK,MRJ,RH,BE,CO,MW,ZN,JR
12009,MRJ,MW,RH,DH,LK,BE,ZN,CO,JR
12010,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
12011,DH,MRJ,MW,LK,RH,ZN,CO,BE,JR
12012,CO,JR,ZN,MW,LK,MRJ,DH,RH,BE
12013,MW,CO,LK,MRJ,DH,ZN,JR,BE,RH
12014,BE,RH,DH,MRJ,LK,JR,ZN,CO,MW
12015,CO,MW,MRJ,LK,RH,DH,JR,ZN,BE
12016,MW,MRJ,DH,ZN,RH,BE,JR,CO,LK
12017,DH,RH,BE,MRJ,MW,LK,CO,ZN,JR
12018,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
12019,MRJ,MW,DH,ZN,RH,JR,BE,LK,CO
12020,MRJ,LK,MW,DH,CO,RH,BE,JR,ZN
12021,CO,JR,LK,ZN,MW,MRJ,DH,RH,BE
12022,MW,CO,MRJ,DH,LK,ZN,RH,BE,JR
12023,JR,MW,CO,ZN,MRJ,LK,DH,RH,BE
12024,BE,RH,DH,LK,MRJ,MW,CO,ZN,JR
12025,RH,DH,MRJ,BE,MW,LK,JR,ZN,CO
12026,ZN,MW,MRJ,CO,JR,LK,DH,BE,RH
12027,MW,CO,MRJ,ZN,LK,DH,BE,JR,RH
12028,CO,LK,MW,MRJ,DH,RH,BE,JR,ZN
12029,ZN,JR,CO,MW,MRJ,LK,BE,RH,DH
12030,MRJ,DH,RH,MW,LK,ZN,JR,BE,CO
12031,BE,RH,DH,MRJ,LK,CO,MW,ZN,JR
12032,BE,RH,LK,DH,MRJ,CO,MW,ZN,JR
12033,BE,DH,RH,MRJ,JR,ZN,MW,LK,CO
12034,RH,LK,MRJ,MW,DH,CO,ZN,JR,BE
12035,MW,CO,MRJ,ZN,LK,JR,DH,BE,RH
12036,CO,MW,JR,MRJ,LK,ZN,DH,BE,RH
12037,MRJ,MW,DH,ZN,RH,BE,CO,JR,LK
12038,CO,MW,MRJ,LK,ZN,JR,DH,BE,RH
12039,BE,RH,DH,MRJ,LK,MW,CO,ZN,JR
12040,CO,MW,JR,MRJ,LK,DH,ZN,RH,BE
12041,JR,ZN,CO,MW,LK,MRJ,BE,RH,DH
12042,MW,ZN,MRJ,CO,JR,LK,DH,RH,BE
12043,RH,MRJ,DH,LK,MW,BE,JR,CO,ZN
12044,BE,RH,DH,MRJ,LK,CO,JR,ZN,MW
12045,MW,DH,MRJ,LK,CO,RH,BE,JR,ZN
12046,MW,MRJ,CO,JR,DH,RH,ZN,LK,BE
12047,MW,MRJ,LK,DH,CO,RH,JR,BE,ZN
12048,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
