state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
34,NJ,1162.212189890641,0.16719476629850108,0.1511118467765934,0.10572941126596605,0.08457812396645736,0.10648246756306706,0.10172411665284582,0.09168512289851456,0.05842843379749055,0.06327554878531493,0.06979016199524905,0.17669968142250717,0.1592690683114045,0.10188486450304546,0.0849542843414456,0.13999844536502995,0.0964787440509208,0.10340065080731517,0.06948663129261266,0.06782762990571874
35,NM,415.09744284088754,0.16458434489665058,0.2114244576839569,0.15264702727633356,0.06320845555767315,0.08764359233913645,0.08855010493976398,0.09282302707216562,0.0448512255356518,0.05006479096989188,0.044202973728776004,0.1323076079805465,0.2909445727879945,0.12432920163434819,0.08960908848798015,0.08535573523643594,0.08032559699270198,0.12876004592382584,0.02767182392609704,0.040696327030069986
36,NY,2314.4361487307797,0.14238669427286663,0.16838300722744146,0.13390827043937492,0.06368187507219253,0.10162042088890187,0.09906413596541859,0.0932935147872337,0.06647913160541696,0.06965649104989192,0.06152645869126133,0.15918757533020822,0.18239055434036697,0.13586170644967094,0.06693463075603086,0.10287969970556393,0.10643795477271716,0.11420943787688262,0.0660843823963433,0.06601405837221606
37,NC,1455.3543868417394,0.1964343735762496,0.12670139330351865,0.1412345390691998,0.09717336346777145,0.07549828157115725,0.118503196286955,0.07851314753484702,0.06298979193908374,0.051286358272651725,0.05166555497856563,0.2148590587978953,0.14363020146450858,0.12687203161391344,0.09895874991294822,0.0788133058448637,0.11741569130675844,0.10890811311136638,0.06647513862943699,0.04406770931830901
38,ND,112.01903649032609,0.1731382178938602,0.1718164723732826,0.09447881225115919,0.052314794826818584,0.06620735106562113,0.18895814754747245,0.14387376467049257,0.05148720863807505,0.028330707879741283,0.02939452285347683,0.17805293732238464,0.18149295153197967,0.10936666898816431,0.08434058580782355,0.09823455113218009,0.1626424376244936,0.11952739758750616,0.03373571950952869,0.03260675049593938
39,OH,1727.1453712960188,0.19889036871077048,0.12337886718274836,0.13372293935481924,0.09607045618142443,0.07707915904542641,0.11560648054012039,0.12264060766831589,0.04856211854122566,0.05443088765854584,0.029618115116603064,0.20464859737108032,0.14093476943075164,0.13456196943845708,0.092930064278294,0.07793512816355247,0.1247794002936598,0.13130071629259885,0.054604507122457575,0.038304847609148124
40,OK,606.2032476806337,0.21993886812596733,0.09133108447790962,0.13023243707271173,0.12108949541383139,0.06791354114051001,0.12556081138734085,0.11442589417946826,0.05202833548740446,0.06332564484261166,0.014153887872244565,0.24394765915047323,0.06713043097530669,0.12798705746386513,0.12258741844111826,0.08261749428305362,0.12992368512648725,0.14178578051723195,0.06804235148006164,0.015978122562402282
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.13606788023160152,0.14371393925867287,0.08621248805647999,0.1282222219259796,0.12453886711686483,0.09961514630163436,0.07549734184938119,0.08280321990077526,0.1233288953586104
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.23034588507915404,0.1606685194612434,0.10473314850057314,0.0702083814564608,0.13047263446051177,0.10195643425455068,0.09252192400597045,0.05349344903771875,0.05559962374381693
44,RI,163.32349721252046,0.1379976439869844,0.18637828425430564,0.12168955558422608,0.05272773233956452,0.15729971443192994,0.08988200983653494,0.06181620818152778,0.05169978755383732,0.07602663007752103,0.0644824337535682,0.18849098639213904,0.1897377351573154,0.1337809710291951,0.04812709835888912,0.1829610367360662,0.09182528272421715,0.04560242424582288,0.049516835749155344,0.06995762960719969
