district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,123.051,24.0617,0.0,0
01-02,1,7,148.4168,19.7308,0.0,0
01-03,1,7,146.5264,32.761,0.0,0
01-04,1,5,70.0324,16.683,0.0,3
02-01,2,4,87.0887,31.4901,0.0,0
04-01,4,9,415.0682,46.689,0.0,0
04-02,4,9,321.9033,25.608,0.0,0
04-03,4,7,77.1875,5.4792,0.0,1
04-04,4,7,4.795,0.0,0.0,6
04-05,4,5,818.954,288.8841,0.0,0
05-01,5,6,107.4198,31.8722,0.0,0
05-02,5,5,107.9901,47.7534,0.0,0
05-03,5,5,68.3992,15.5323,0.0,0
06-01,6,9,673.9968,118.9166,0.0,0
06-02,6,9,201.6673,24.1959,0.0,0
06-03,6,9,172.2026,19.1067,0.0,1
06-04,6,9,204.7237,31.9567,0.0,0
06-05,6,9,227.5324,30.0289,0.0,1
06-06,6,9,89.5062,13.2006,0.0,1
06-07,6,9,164.6262,15.5832,0.0,1
06-08,6,9,170.1805,31.7954,0.0,1
06-09,6,9,151.7554,28.2305,0.0,0
06-10,6,9,110.3158,13.5459,0.0,1
06-11,6,9,140.0424,17.4199,0.0,1
06-12,6,9,161.0579,23.9015,0.0,0
06-13,6,9,81.3419,10.266,0.0,1
06-14,6,7,44.2505,8.8371,0.0,3
06-15,6,7,101.8191,17.7578,0.0,0
06-16,6,7,6.7365,0.0,0.0,5
06-17,6,7,17.6385,2.695,0.0,3
06-18,6,7,9.6597,0.0,0.0,4
06-19,6,7,2729.0536,700.9407,0.0,0
06-20,6,7,2729.0536,700.9407,0.0,0
06-21,6,7,2729.0536,700.9407,0.0,0
06-22,6,7,2729.0536,700.9407,0.0,0
06-23,6,7,2729.0536,700.9407,0.0,0
06-24,6,7,2729.0536,700.9407,0.0,0
06-25,6,7,2729.0536,700.9407,0.0,0
06-26,6,5,2729.0536,986.7143,0.0,0
08-01,8,9,216.6945,39.4794,0.0,0
08-02,8,9,196.1297,26.1251,0.0,0
08-03,8,7,149.3272,29.4101,0.0,2
08-04,8,5,25.5166,6.9799,0.0,2
09-01,9,9,168.3001,29.4585,0.0,1
09-02,9,5,53.3471,16.7548,0.0,1
09-03,9,5,124.3623,38.8696,0.0,1
10-01,10,5,151.5207,58.3628,0.0,1
11-01,11,4,84.7581,35.3424,1.2455,0
12-01,12,9,197.1449,31.4997,0.0,2
12-02,12,9,172.2267,8.475,0.0,1
12-03,12,9,161.4505,13.1099,0.0,2
12-04,12,9,270.5821,43.201,0.0,1
12-05,12,9,260.2753,39.1375,0.0,0
12-06,12,9,288.1103,22.0591,0.0,0
