variable,domain,type,stat_label,question,overall,CON,CON_hi_ae,CON_lo_ae,CON_hi_pc,CON_lo_pc,SD,SD_hi_so,SD_lo_so,SD_hi_ae,SD_lo_ae,SD_hi_pc,SD_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_ae,STY_lo_ae,STY_hi_pc,STY_lo_pc,NAT,NAT_hi_ae,NAT_lo_ae,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_hi_ae,POP_lo_ae,POP_hi_pc,POP_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_ae,DSA_lo_ae,PRG,factor_sensitive_so,factor_sensitive_ae,factor_sensitive_rt,factor_sensitive_pc,fd_senate_condorcet,fd_senate_irv,fd_house
CC24_326b,Environment & Climate,binary,% Supporting,Require 20% renewable electricity,66.1221,44.5249,41.4335,47.6163,37.259,51.7908,90.3056,83.8832,96.728,87.2142,93.397,83.0397,97.5715,76.5382,70.1158,82.9606,73.4468,79.6296,69.2723,83.8041,8.9909,5.8995,12.0823,94.3359,87.07,100.0,39.5961,36.5047,42.6875,32.3302,46.862,67.4679,60.202,74.7338,96.9976,93.9062,100.0,98.0185,True,True,False,True,71.29670392156862,69.55183725490195,67.91553230240548
CC24_326c,Environment & Climate,binary,% Supporting,Strengthen Clean Air/Water Act enforcement (even if it costs jobs),55.1936,29.6793,26.3822,32.9764,21.9288,37.4298,77.0459,69.8621,84.2297,73.7488,80.343,69.2954,84.7964,62.6317,55.4479,69.8155,59.3346,65.9288,54.8812,70.3822,4.3782,1.0811,7.6753,90.4664,82.7159,98.2169,26.8186,23.5215,30.1157,19.0681,34.5691,51.2673,43.5168,59.0178,93.13,89.8329,96.4271,97.0091,True,True,False,True,56.815135294117646,56.28796666666667,56.69092187857963
CC24_326d,Environment & Climate,binary,% Supporting,Increase fossil fuel production in the U.S.,56.953,85.0649,87.2221,82.9077,92.2244,77.9054,36.3858,43.8468,28.9248,38.543,34.2286,43.5453,29.2263,50.0336,57.4946,42.5726,52.1908,47.8764,57.1931,42.8741,96.3562,98.5134,94.199,25.9202,33.0797,18.7607,74.0844,76.2416,71.9272,81.2439,66.9249,70.3257,77.4852,63.1662,10.0169,12.1741,7.8597,8.1938,True,False,False,True,59.735560784313726,58.55216862745098,55.61633642611684
CC24_326e,Environment & Climate,binary,% Supporting,Halt new oil and gas leases on federal lands,44.7229,19.5656,16.8974,22.2338,12.4085,26.7227,65.6536,58.6001,72.7071,62.9854,68.3218,58.4965,72.8107,50.8046,43.7511,57.8581,48.1364,53.4728,43.6475,57.9617,3.2241,0.5559,5.8923,74.3598,67.2027,81.5169,20.9991,18.3309,23.6673,13.842,28.1562,38.5447,31.3876,45.7018,87.6893,85.0211,90.3575,89.476,True,False,False,True,45.010282352941175,44.822278431372546,46.53173470790377
CC24_326f,Environment & Climate,binary,% Supporting,Prevent government from banning gas stoves,67.4904,78.2704,79.5193,77.0215,81.9758,74.565,61.4964,65.3799,57.6129,62.7453,60.2475,65.2018,57.791,62.1408,66.0243,58.2573,63.3897,60.8919,65.8462,58.4354,90.4861,91.735,89.2372,56.6433,60.3487,52.9379,77.1006,78.3495,75.8517,80.806,73.3952,71.5926,75.298,67.8872,44.1319,45.3808,42.883,36.8299,True,False,False,True,68.50379215686274,68.86096666666667,66.75224936998858
CC24_328a,Healthcare & Housing,binary,% Supporting,Relax local zoning laws to allow more apartments/condos,50.2392,41.7546,40.1871,43.3221,39.3513,44.1579,55.0034,52.8958,57.111,53.4359,56.5709,52.6001,57.4067,54.3716,52.264,56.4792,52.8041,55.9391,51.9683,56.7749,34.7906,33.2231,36.3581,63.0486,60.6453,65.4519,40.223,38.6555,41.7905,37.8197,42.6263,51.2787,48.8754,53.682,52.8005,51.233,54.368,69.6332,False,False,False,False,51.01257843137255,49.99005490196078,50.75996323024057
CC24_328b,Healthcare & Housing,binary,% Supporting,Expand federal tax incentives for affordable housing,72.447,59.6047,57.3682,61.8412,54.448,64.7614,86.792,82.2332,91.3508,84.5555,89.0285,81.6353,91.9487,78.9586,74.3998,83.5174,76.7221,81.1951,73.8019,84.1153,32.6072,30.3707,34.8437,92.8938,87.7371,98.0505,53.0424,50.8059,55.2789,47.8857,58.1991,72.9798,67.8231,78.1365,95.9166,93.6801,98.1531,96.6631,True,False,False,True,75.59631568627448,74.78383529411762,73.81246987399771
CC24_328c,Healthcare & Housing,binary,% Supporting,Require able-bodied Medicaid recipients under 64 to work,53.2651,69.5243,70.5919,68.4567,73.4804,65.5682,44.5384,49.0307,40.0461,45.606,43.4708,48.4945,40.5823,49.3468,53.8391,44.8545,50.4144,48.2792,53.3029,45.3907,72.7547,73.8223,71.6871,40.1937,44.1498,36.2376,58.3849,59.4525,57.3173,62.341,54.4288,58.7486,62.7047,54.7925,22.0528,23.1204,20.9852,17.1894,True,False,False,True,55.356511764705886,55.82386862745097,51.9746279495991
CC24_328d,Healthcare & Housing,binary,% Supporting,Repeal the Affordable Care Act,38.4834,62.1169,65.3332,58.9006,69.4011,54.8327,15.0659,21.6875,8.4443,18.2822,11.8496,22.3501,7.7817,33.492,40.1136,26.8704,36.7083,30.2757,40.7762,26.2078,85.7204,88.9367,82.5041,5.0445,12.3287,0.0,67.1593,70.3756,63.943,74.4435,59.8751,41.3864,48.6706,34.1022,3.5629,6.7792,0.3466,1.4684,True,True,False,True,35.920168627450984,36.16220588235294,36.816600801832756
CC24_328e,Healthcare & Housing,binary,% Supporting,Expand Medicaid (income <$25k individual / <$40k family),78.6882,67.2118,65.3298,69.0938,62.5666,71.857,93.4622,89.3547,97.5697,91.5802,95.3442,88.817,98.1074,84.2906,80.1831,88.3981,82.4086,86.1726,79.6454,88.9358,38.0257,36.1437,39.9077,95.4068,90.7616,100.0,65.8631,63.9811,67.7451,61.2179,70.5083,79.1274,74.4822,83.7726,98.7615,96.8795,100.0,99.3276,True,False,False,True,82.03750196078431,81.37006078431374,79.92948453608248
CC24_440a,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",White people have certain advantages because of their race,2.6905,3.5336,3.629,3.4382,3.797,3.2702,1.912,2.1644,1.6596,2.0074,1.8166,2.1754,1.6486,2.3041,2.5565,2.0517,2.3995,2.2087,2.5675,2.0407,4.3596,4.455,4.2642,1.6061,1.8695,1.3427,3.6628,3.7582,3.5674,3.9262,3.3994,2.9772,3.2406,2.7138,1.2612,1.3566,1.1658,1.2172,False,False,False,False,2.656354901960784,2.646464705882353,2.6345058419243985
CC24_440a,Racial & Gender,likert5_dist,% Strongly Agree,White people have certain advantages because of their race,29.03,6.85,4.7618,8.9382,0.43,13.27,40.08,33.1979,46.9621,37.9918,42.1682,33.66,46.5,32.29,25.4079,39.1721,30.2018,34.3782,25.87,38.71,0.86,-1.2282,2.9482,56.4,49.98,62.82,9.43,7.3418,11.5182,3.01,15.85,16.06,9.64,22.48,76.8,74.7118,78.8882,80.99,False,False,False,False,24.243137254901956,25.708625490196084,30.024469873997713
CC24_440a,Racial & Gender,likert5_dist,% Agree,White people have certain advantages because of their race,22.83,15.33,14.3735,16.2865,13.5031,17.1569,39.13,38.0513,40.2087,38.1735,40.0865,37.3031,40.9569,28.24,27.1613,29.3187,27.2835,29.1965,26.4131,30.0669,3.15,2.1935,4.1065,32.34,30.5131,34.1669,12.14,11.1835,13.0965,10.3131,13.9669,25.74,23.9131,27.5669,20.9,19.9435,21.8565,17.28,False,False,False,False,28.155382352941178,27.429458823529412,23.65816426116839
CC24_440a,Racial & Gender,likert5_dist,% Neither,White people have certain advantages because of their race,18.04,26.64,27.2507,26.0293,28.2291,25.0509,13.42,15.311,11.529,14.0307,12.8093,15.0091,11.8309,24.58,26.471,22.689,25.1907,23.9693,26.1691,22.9909,16.73,17.3407,16.1193,7.43,9.0191,5.8409,22.3,22.9107,21.6893,23.8891,20.7109,23.84,25.4291,22.2509,1.75,2.3607,1.1393,1.16,False,False,False,False,20.994421568627455,19.488170588235295,17.684940435280637
CC24_440a,Racial & Gender,likert5_dist,% Disagree,White people have certain advantages because of their race,10.27,19.96,20.4232,19.4968,21.5953,18.3247,4.28,6.0181,2.5419,4.7432,3.8168,5.9153,2.6447,6.54,8.2781,4.8019,7.0032,6.0768,8.1753,4.9047,17.66,18.1232,17.1968,1.89,3.5253,0.2547,14.97,15.4332,14.5068,16.6053,13.3347,13.13,14.7653,11.4947,0.47,0.9332,0.0068,0.19,False,False,False,False,10.93964705882353,11.258558823529413,10.105242038946162
CC24_440a,Racial & Gender,likert5_dist,% Strongly Disagree,White people have certain advantages because of their race,19.83,31.22,33.1904,29.2496,36.2414,26.1986,3.1,7.4308,-1.2308,5.0704,1.1296,8.1214,-1.9214,8.34,12.6708,4.0092,10.3104,6.3696,13.3614,3.3186,61.59,63.5604,59.6196,1.94,6.9614,-3.0814,41.16,43.1304,39.1896,46.1814,36.1386,21.22,26.2414,16.1986,0.08,2.0504,-1.8904,0.39,False,False,False,False,15.666313725490195,16.118070588235295,18.526608705612826
CC24_440b,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)","Racial problems in the U.S. are rare, isolated situations",3.4832,2.9101,2.8307,2.9895,2.6881,3.1321,4.0527,3.8395,4.2659,3.9733,4.1321,3.8307,4.2747,3.612,3.3988,3.8252,3.5326,3.6914,3.39,3.834,1.9846,1.9052,2.064,4.3917,4.1697,4.6137,2.7983,2.7189,2.8777,2.5763,3.0203,3.1414,2.9194,3.3634,4.7575,4.6781,4.8369,4.7779,False,False,False,False,3.4622647058823524,3.528678431372549,3.5186312714776626
CC24_440b,Racial & Gender,likert5_dist,% Strongly Agree,"Racial problems in the U.S. are rare, isolated situations",9.59,12.13,13.2688,10.9912,14.849,9.411,1.69,3.9048,-0.5248,2.8288,0.5512,4.409,-1.029,6.26,8.4748,4.0452,7.3988,5.1212,8.979,3.541,37.33,38.4688,36.1912,0.14,2.859,-2.579,17.72,18.8588,16.5812,20.439,15.001,10.07,12.789,7.351,0.0,1.1388,-1.1388,0.0,False,False,False,False,7.072235294117648,6.639396078431372,8.841346391752579
CC24_440b,Racial & Gender,likert5_dist,% Agree,"Racial problems in the U.S. are rare, isolated situations",17.26,28.98,29.9996,27.9604,32.2029,25.7571,7.11,10.2591,3.9609,8.1296,6.0904,10.3329,3.8871,12.49,15.6391,9.3409,13.5096,11.4704,15.7129,9.2671,37.28,38.2996,36.2604,1.89,5.1129,-1.3329,27.56,28.5796,26.5404,30.7829,24.3371,24.28,27.5029,21.0571,0.04,1.0596,-0.9796,0.0,False,False,False,False,18.05870588235294,17.07037450980392,16.984362313860252
CC24_440b,Racial & Gender,likert5_dist,% Neither,"Racial problems in the U.S. are rare, isolated situations",17.16,25.12,25.8039,24.4361,26.7961,23.4439,13.28,15.2145,11.3455,13.9639,12.5961,14.9561,11.6039,23.36,25.2945,21.4255,24.0439,22.6761,25.0361,21.6839,16.58,17.2639,15.8961,7.89,9.5661,6.2139,24.51,25.1939,23.8261,26.1861,22.8339,22.94,24.6161,21.2639,0.89,1.5739,0.2061,0.07,False,False,False,False,20.16028431372549,18.74995294117647,17.158579610538375
CC24_440b,Racial & Gender,likert5_dist,% Disagree,"Racial problems in the U.S. are rare, isolated situations",27.21,23.28,22.2356,24.3244,21.586,24.974,40.09,39.2312,40.9488,39.0456,41.1344,38.396,41.784,29.57,28.7112,30.4288,28.5256,30.6144,27.876,31.264,7.23,6.1856,8.2744,38.83,37.136,40.524,17.6,16.5556,18.6444,15.906,19.294,26.84,25.146,28.534,22.36,21.3156,23.4044,22.07,False,False,False,False,30.981647058823526,31.86273725490196,27.50070515463917
CC24_440b,Racial & Gender,likert5_dist,% Strongly Disagree,"Racial problems in the U.S. are rare, isolated situations",28.78,10.48,8.6825,12.2775,4.5558,16.4042,37.83,31.3899,44.2701,36.0325,39.6275,31.9058,43.7542,28.32,21.8799,34.7601,26.5225,30.1175,22.3958,34.2442,1.58,-0.2175,3.3775,51.26,45.3358,57.1842,12.62,10.8225,14.4175,6.6958,18.5442,15.86,9.9358,21.7842,76.71,74.9125,78.5075,77.86,False,False,False,False,23.72173529411765,25.673729411764704,29.513090148911793
CC24_440c,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Women seek to gain power by getting control over men,3.5378,3.0973,3.015,3.1796,2.9125,3.2821,3.918,3.7395,4.0965,3.8357,4.0003,3.7332,4.1028,3.326,3.1475,3.5045,3.2437,3.4083,3.1412,3.5108,2.6119,2.5296,2.6942,4.4205,4.2357,4.6053,2.8228,2.7405,2.9051,2.638,3.0076,3.2341,3.0493,3.4189,4.7164,4.6341,4.7987,4.8369,False,False,False,False,3.459847058823529,3.5534725490196086,3.56921821305842
CC24_440c,Racial & Gender,likert5_dist,% Strongly Agree,Women seek to gain power by getting control over men,7.14,8.44,9.1557,7.7243,10.011,6.869,2.19,3.5053,0.8747,2.9057,1.4743,3.761,0.619,7.74,9.0553,6.4247,8.4557,7.0243,9.311,6.169,18.68,19.3957,17.9643,0.76,2.331,-0.811,14.85,15.5657,14.1343,16.421,13.279,9.59,11.161,8.019,0.07,0.7857,-0.6457,0.0,False,False,False,False,6.4867549019607855,5.353098039215686,6.777737571592212
CC24_440c,Racial & Gender,likert5_dist,% Agree,Women seek to gain power by getting control over men,15.54,22.43,23.5618,21.2982,25.0588,19.8012,8.93,11.3937,6.4663,10.0618,7.7982,11.5588,6.3012,16.76,19.2237,14.2963,17.8918,15.6282,19.3888,14.1312,30.24,31.3718,29.1082,2.69,5.3188,0.0612,26.22,27.3518,25.0882,28.8488,23.5912,19.62,22.2488,16.9912,0.36,1.4918,-0.7718,0.04,False,False,False,False,16.115686274509805,14.981429411764708,15.176337457044676
CC24_440c,Racial & Gender,likert5_dist,% Neither,Women seek to gain power by getting control over men,26.67,34.84,36.0224,33.6576,37.1505,32.5295,25.2,27.7098,22.6902,26.3824,24.0176,27.5105,22.8895,34.32,36.8298,31.8102,35.5024,33.1376,36.6305,32.0095,31.43,32.6124,30.2476,13.23,15.5405,10.9195,33.23,34.4124,32.0476,35.5405,30.9195,29.78,32.0905,27.4695,6.82,8.0024,5.6376,2.72,False,False,False,False,29.66649019607843,28.807262745098043,26.20515452462772
CC24_440c,Racial & Gender,likert5_dist,% Disagree,Women seek to gain power by getting control over men,17.71,19.53,19.1402,19.9198,19.2174,19.8426,22.25,22.4253,22.0747,21.8602,22.6398,21.9374,22.5626,17.54,17.7153,17.3647,17.1502,17.9298,17.2274,17.8526,10.51,10.1202,10.8998,20.37,20.0574,20.6826,13.17,12.7802,13.5598,12.8574,13.4826,19.83,19.5174,20.1426,13.36,12.9702,13.7498,10.76,False,False,False,False,20.393686274509808,20.677876470588238,18.02816311569301
CC24_440c,Racial & Gender,likert5_dist,% Strongly Disagree,Women seek to gain power by getting control over men,32.94,14.76,12.1199,17.4001,8.5622,20.9578,41.43,34.9659,47.8941,38.7899,44.0701,35.2322,47.6278,23.64,17.1759,30.1041,20.9999,26.2801,17.4422,29.8378,9.14,6.4999,11.7801,62.94,56.7422,69.1378,12.52,9.8799,15.1601,6.3222,18.7178,21.18,14.9822,27.3778,79.39,76.7499,82.0301,86.48,False,False,False,False,27.33720588235294,30.17935686274509,33.81094238258878
CC24_440d,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Women are too easily offended,3.2044,2.5764,2.4893,2.6635,2.3614,2.7914,3.7287,3.5164,3.941,3.6416,3.8158,3.5137,3.9437,3.1194,2.9071,3.3317,3.0323,3.2065,2.9044,3.3344,2.0821,1.995,2.1692,4.1691,3.9541,4.3841,2.4685,2.3814,2.5556,2.2535,2.6835,2.8954,2.6804,3.1104,4.5808,4.4937,4.6679,4.6985,False,False,False,False,3.142164705882353,3.208903921568626,3.2505892325315
CC24_440d,Racial & Gender,likert5_dist,% Strongly Agree,Women are too easily offended,12.16,17.09,18.2163,15.9637,19.7938,14.3862,3.43,5.777,1.083,4.5563,2.3037,6.1338,0.7262,10.4,12.747,8.053,11.5263,9.2737,13.1038,7.6962,33.5,34.6263,32.3737,1.56,4.2638,-1.1438,22.69,23.8163,21.5637,25.3938,19.9862,14.7,17.4038,11.9962,0.28,1.4063,-0.8463,0.08,False,False,False,False,10.782754901960786,9.957500000000001,11.534235395189
CC24_440d,Racial & Gender,likert5_dist,% Agree,Women are too easily offended,22.7,34.93,36.0765,33.7835,37.9497,31.9103,14.04,17.1384,10.9416,15.1865,12.8935,17.0597,11.0203,22.34,25.4384,19.2416,23.4865,21.1935,25.3597,19.3203,35.69,36.8365,34.5435,7.62,10.6397,4.6003,32.76,33.9065,31.6135,35.7797,29.7403,28.29,31.3097,25.2703,3.51,4.6565,2.3635,0.77,False,False,False,False,24.179499999999997,23.415488235294116,22.14292348224513
CC24_440d,Racial & Gender,likert5_dist,% Neither,Women are too easily offended,23.45,27.89,28.6007,27.1793,29.2434,26.5366,23.74,25.3247,22.1553,24.4507,23.0293,25.0934,22.3866,31.05,32.6347,29.4653,31.7607,30.3393,32.4034,29.6966,22.8,23.5107,22.0893,15.79,17.1434,14.4366,27.48,28.1907,26.7693,28.8334,26.1266,25.0,26.3534,23.6466,7.46,8.1707,6.7493,6.66,False,False,False,False,25.791558823529417,25.152823529411762,22.970053951890037
CC24_440d,Racial & Gender,likert5_dist,% Disagree,Women are too easily offended,15.93,13.42,12.7672,14.0728,12.3363,14.5037,23.82,23.1969,24.4431,23.1672,24.4728,22.7363,24.9037,17.34,16.7169,17.9631,16.6872,17.9928,16.2563,18.4237,5.12,4.4672,5.7728,22.43,21.3463,23.5137,9.15,8.4972,9.8028,8.0663,10.2337,16.79,15.7063,17.8737,15.34,14.6872,15.9928,14.21,False,False,False,False,18.5321568627451,18.729100000000003,16.437236769759448
CC24_440d,Racial & Gender,likert5_dist,% Strongly Disagree,Women are too easily offended,25.76,6.67,4.3386,9.0014,0.6768,12.6632,34.97,28.5633,41.3767,32.6386,37.3014,28.9768,40.9632,18.87,12.4633,25.2767,16.5386,21.2014,12.8768,24.8632,2.89,0.5586,5.2214,52.61,46.6168,58.6032,7.92,5.5886,10.2514,1.9268,13.9132,15.22,9.2268,21.2132,73.4,71.0686,75.7314,78.28,False,False,False,False,20.71435294117647,22.746150980392155,26.9160107674685
CC24_441a,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Minorities should work their way up without special favors,2.7418,1.8511,1.7664,1.9358,1.5936,2.1086,3.4333,3.1657,3.7009,3.3486,3.518,3.1758,3.6908,2.8818,2.6142,3.1494,2.7971,2.9665,2.6243,3.1393,1.4892,1.4045,1.5739,3.8451,3.5876,4.1026,1.9589,1.8742,2.0436,1.7014,2.2164,2.2248,1.9673,2.4823,4.4872,4.4025,4.5719,4.6341,False,False,False,False,2.631396078431372,2.707813725490196,2.8011954180985104
CC24_441a,Racial & Gender,likert5_dist,% Strongly Agree,Minorities should work their way up without special favors,27.84,45.52,47.311,43.729,50.9839,40.0561,7.78,12.9544,2.6056,9.571,5.989,13.2439,2.3161,18.16,23.3344,12.9856,19.951,16.369,23.6239,12.6961,65.64,67.431,63.849,5.13,10.5939,-0.3339,45.72,47.511,43.929,51.1839,40.2561,35.88,41.3439,30.4161,0.5,2.291,-1.291,0.69,False,False,False,False,26.41254901960784,25.510784313725484,26.50458728522337
CC24_441a,Racial & Gender,likert5_dist,% Agree,Minorities should work their way up without special favors,20.7,31.17,31.6032,30.7368,33.0526,29.2874,15.63,17.9334,13.3266,16.0632,15.1968,17.5126,13.7474,20.46,22.7634,18.1566,20.8932,20.0268,22.3426,18.5774,21.94,22.3732,21.5068,10.36,12.2426,8.4774,25.41,25.8432,24.9768,27.2926,23.5274,27.98,29.8626,26.0974,2.93,3.3632,2.4968,1.56,False,False,False,False,23.66592156862745,22.644882352941178,20.23887766323023
CC24_441a,Racial & Gender,likert5_dist,% Neither,Minorities should work their way up without special favors,19.78,17.97,18.5173,17.4227,18.2429,17.6971,26.83,27.3755,26.2845,27.3773,26.2827,27.1029,26.5571,32.69,33.2355,32.1445,33.2373,32.1427,32.9629,32.4171,10.95,11.4973,10.4027,16.62,16.8929,16.3471,20.85,21.3973,20.3027,21.1229,20.5771,20.83,21.1029,20.5571,9.56,10.1073,9.0127,4.59,False,False,False,False,23.351950980392157,22.089623529411764,19.76799427262314
CC24_441a,Racial & Gender,likert5_dist,% Disagree,Minorities should work their way up without special favors,12.79,3.38,2.2966,4.4634,1.0827,5.6773,24.99,23.0552,26.9248,23.9066,26.0734,22.6927,27.2873,12.42,10.4852,14.3548,11.3366,13.5034,10.1227,14.7173,0.82,-0.2634,1.9034,30.65,28.3527,32.9473,3.29,2.2066,4.3734,0.9927,5.5873,8.38,6.0827,10.6773,21.38,20.2966,22.4634,19.98,False,False,False,False,13.503764705882356,15.064925490196076,13.610752691867122
CC24_441a,Racial & Gender,likert5_dist,% Strongly Disagree,Minorities should work their way up without special favors,18.89,1.96,0.2716,3.6484,-3.3624,7.2824,24.77,18.6811,30.8589,23.0816,26.4584,19.4476,30.0924,16.27,10.1811,22.3589,14.5816,17.9584,10.9476,21.5924,0.65,-1.0384,2.3384,37.24,31.9176,42.5624,4.73,3.0416,6.4184,-0.5924,10.0524,6.93,1.6076,12.2524,65.63,63.9416,67.3184,73.19,False,False,False,False,13.065823529411764,14.689758823529413,19.87842932416953
CC24_441b,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Slavery/discrimination makes it hard for Blacks to rise,2.9061,3.8116,3.903,3.7202,4.073,3.5502,2.176,2.436,1.916,2.2674,2.0846,2.4374,1.9146,2.5874,2.8474,2.3274,2.6788,2.496,2.8488,2.326,4.4692,4.5606,4.3778,1.829,2.0904,1.5676,3.7137,3.8051,3.6223,3.9751,3.4523,3.1982,3.4596,2.9368,1.3499,1.4413,1.2585,1.2508,False,False,False,False,2.9138980392156864,2.9117843137254904,2.84348098510882
CC24_441b,Racial & Gender,likert5_dist,% Strongly Agree,Slavery/discrimination makes it hard for Blacks to rise,24.54,4.68,2.6689,6.6911,-1.2807,10.6407,33.08,26.523,39.637,31.0689,35.0911,27.1193,39.0407,24.54,17.983,31.097,22.5289,26.5511,18.5793,30.5007,0.82,-1.1911,2.8311,47.43,41.4693,53.3907,7.47,5.4589,9.4811,1.5093,13.4307,14.11,8.1493,20.0707,72.59,70.5789,74.6011,78.77,False,False,False,False,19.803186274509805,20.79403333333333,25.815652920962197
CC24_441b,Racial & Gender,likert5_dist,% Agree,Slavery/discrimination makes it hard for Blacks to rise,21.68,12.69,11.678,13.702,10.7065,14.6735,36.06,34.7283,37.3917,35.048,37.072,34.0765,38.0435,25.76,24.4283,27.0917,24.748,26.772,23.7765,27.7435,3.42,2.408,4.432,35.24,33.2565,37.2235,12.38,11.368,13.392,10.3965,14.3635,22.93,20.9465,24.9135,22.56,21.548,23.572,18.88,False,False,False,False,25.44113725490196,25.134923529411765,22.370435166093927
CC24_441b,Racial & Gender,likert5_dist,% Neither,Slavery/discrimination makes it hard for Blacks to rise,15.46,17.7,18.4738,16.9262,18.5964,16.8036,16.43,17.4637,15.3963,17.2038,15.6562,17.3264,15.5336,26.75,27.7837,25.7163,27.5238,25.9762,27.6464,25.8536,9.14,9.9138,8.3662,7.86,8.7564,6.9636,21.33,22.1038,20.5562,22.2264,20.4336,17.3,18.1964,16.4036,3.15,3.9238,2.3762,1.23,False,False,False,False,17.998901960784313,16.629837254901965,15.128463459335627
CC24_441b,Racial & Gender,likert5_dist,% Disagree,Slavery/discrimination makes it hard for Blacks to rise,15.3,26.66,27.0523,26.2677,28.5241,24.7959,9.04,11.2016,6.8784,9.4323,8.6477,10.9041,7.1759,12.3,14.4616,10.1384,12.6923,11.9077,14.1641,10.4359,21.27,21.6623,20.8777,5.93,7.7941,4.0659,18.95,19.3423,18.5577,20.8141,17.0859,20.33,22.1941,18.4659,0.65,1.0423,0.2577,0.72,False,False,False,False,17.07026470588235,16.98286470588235,15.01572371134021
CC24_441b,Racial & Gender,likert5_dist,% Strongly Disagree,Slavery/discrimination makes it hard for Blacks to rise,23.02,38.27,40.1279,36.4121,43.4545,33.0855,5.39,10.084,0.696,7.2479,3.5321,10.5745,0.2055,10.65,15.344,5.956,12.5079,8.7921,15.8345,5.4655,65.36,67.2179,63.5021,3.54,8.7245,-1.6445,39.87,41.7279,38.0121,45.0545,34.6855,25.32,30.5045,20.1355,1.05,2.9079,-0.8079,0.39,False,False,False,False,19.68324509803922,20.45775098039216,21.66831615120275
CC24_441e,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",I resent when Whites deny racial discrimination exists,2.1841,2.7095,2.8021,2.6169,2.9173,2.5017,1.833,2.0171,1.6489,1.9256,1.7404,2.0408,1.6252,2.1083,2.2924,1.9242,2.2009,2.0157,2.3161,1.9005,4.0418,4.1344,3.9492,1.5169,1.7247,1.3091,2.9195,3.0121,2.8269,3.1273,2.7117,2.2492,2.457,2.0414,1.3608,1.4534,1.2682,1.2057,False,False,False,False,2.1822725490196078,2.209872549019608,2.240971821305842
CC24_441e,Racial & Gender,likert5_dist,% Strongly Agree,I resent when Whites deny racial discrimination exists,41.59,22.35,19.4984,25.2016,16.1031,28.5969,48.78,42.7399,54.8201,45.9284,51.6316,42.5331,55.0269,39.0,32.9599,45.0401,36.1484,41.8516,32.7531,45.2469,1.74,-1.1116,4.5916,66.82,60.5731,73.0669,19.79,16.9384,22.6416,13.5431,26.0369,37.89,31.6431,44.1369,76.92,74.0684,79.7716,83.66,False,False,False,False,38.66796078431373,38.22525294117647,40.805559793814425
CC24_441e,Racial & Gender,likert5_dist,% Agree,I resent when Whites deny racial discrimination exists,21.07,18.86,18.4886,19.2314,18.3595,19.3605,26.1,26.0725,26.1275,25.7286,26.4714,25.5995,26.6005,23.88,23.8525,23.9075,23.5086,24.2514,23.3795,24.3805,6.07,5.6986,6.4414,20.3,19.7995,20.8005,18.51,18.1386,18.8814,18.0095,19.0105,24.76,24.2595,25.2605,13.36,12.9886,13.7314,13.38,False,False,False,False,23.730333333333334,22.422013725490196,20.17058361970218
CC24_441e,Racial & Gender,likert5_dist,% Neither,I resent when Whites deny racial discrimination exists,23.23,36.35,37.6757,35.0243,38.6065,34.0935,20.14,22.5291,17.7509,21.4657,18.8143,22.3965,17.8835,28.11,30.4991,25.7209,29.4357,26.7843,30.3665,25.8535,28.19,29.5157,26.8643,9.82,12.0765,7.5635,31.05,32.3757,29.7243,33.3065,28.7935,22.04,24.2965,19.7835,7.7,9.0257,6.3743,2.05,False,False,False,False,25.18151960784314,26.388698039215686,23.11263894616266
CC24_441e,Racial & Gender,likert5_dist,% Disagree,I resent when Whites deny racial discrimination exists,5.57,10.35,10.9537,9.7463,11.55,9.15,2.98,4.0356,1.9244,3.5837,2.3763,4.18,1.78,5.32,6.3756,4.2644,5.9237,4.7163,6.52,4.12,14.28,14.8837,13.6763,0.47,1.67,-0.73,11.27,11.8737,10.6663,12.47,10.07,5.18,6.38,3.98,0.74,1.3437,0.1363,0.58,False,False,False,False,5.542892156862744,6.05211960784314,5.939551317296677
CC24_441e,Racial & Gender,likert5_dist,% Strongly Disagree,I resent when Whites deny racial discrimination exists,8.54,12.08,13.3733,10.7867,15.371,8.789,2.0,4.6226,-0.6226,3.2933,0.7067,5.291,-1.291,3.69,6.3126,1.0674,4.9833,2.3967,6.981,0.399,49.72,51.0133,48.4267,2.58,5.871,-0.711,19.38,20.6733,18.0867,22.671,16.089,10.13,13.421,6.839,1.27,2.5633,-0.0233,0.34,False,False,False,False,6.874696078431372,6.906790196078431,9.968684192439866
