party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,198,121,66,385,22.31
1,Labor,161,87,36,284,16.45
4,Liberal,128,54,16,198,11.47
3,Nationalist,93,64,28,185,10.72
2,Solidarity,91,57,17,165,9.56
5,Populist,87,50,26,163,9.44
6,Civic Union Party,74,37,23,134,7.76
9,Progressive,62,23,3,88,5.1
8,DSA,40,16,7,63,3.65
7,Order and Opportunity Party,39,14,8,61,3.53
