winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,165.78,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,101.67,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,63.67,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,55.15,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,20.82,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,5.01,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.61,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.79,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,12.12,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,1.33,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,731.81,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,318.6,surplus
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,236.35,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,0.04,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1176.71,surplus
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1480.71,surplus
