party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,102,72,27,201,23.02
1,Labor,83,46,18,147,16.84
4,Liberal,71,30,8,109,12.49
3,Nationalist,45,38,14,97,11.11
5,Populist,39,30,11,80,9.16
6,Civic Union Party,41,27,8,76,8.71
2,Solidarity,43,25,5,73,8.36
9,Progressive,23,8,4,35,4.01
8,DSA,19,9,3,31,3.55
7,Order and Opportunity Party,15,5,4,24,2.75
