district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,298.5118,66.4481,7.4425,1
01-02,1,6,205.3937,58.865,1.0146,1
02-01,2,2,89.992,59.4957,25.1928,0
04-01,4,7,426.5055,101.7527,0.0,1
04-02,4,7,415.192,83.4889,0.0,1
04-03,4,5,841.6975,271.438,0.0763,0
05-01,5,4,154.6538,62.0379,5.4016,2
05-02,5,4,137.7135,67.1112,9.8296,2
06-01,6,7,695.912,121.4992,0.0,2
06-02,6,7,208.1494,24.9611,0.0,3
06-03,6,7,177.012,32.4449,0.0,3
06-04,6,7,445.8303,101.1457,0.0,1
06-05,6,7,188.0815,33.4075,0.0,2
06-06,6,7,247.7288,46.8876,0.0,2
06-07,6,7,232.2077,73.5714,0.0,2
06-08,6,7,184.8797,41.9227,0.0,2
06-09,6,7,244.3198,37.8467,0.0,2
06-10,6,7,70.1186,3.841,0.0,3
06-11,6,7,80.1433,14.5971,0.8404,4
06-12,6,7,7.0865,0.0,0.0,5
06-13,6,7,19.0772,1.5816,0.0,5
06-14,6,7,10.1096,0.1658,0.0,4
06-15,6,6,2811.523,718.3958,0.0,2
08-01,8,5,274.0366,66.1282,0.3307,2
08-02,8,5,269.9193,79.5547,0.0,1
08-03,8,5,59.6865,16.8149,2.3343,2
09-01,9,5,227.6808,80.7582,0.3571,1
09-02,9,4,127.5383,53.115,4.8921,1
10-01,10,3,155.8827,69.0365,2.7781,1
11-01,11,2,86.9314,45.5129,29.7417,0
12-01,12,7,381.3792,82.7289,0.0,1
12-02,12,7,239.923,31.6046,0.0,1
12-03,12,7,328.8332,72.1888,0.0,1
12-04,12,7,388.4341,79.8663,0.0,2
12-05,12,7,454.3591,77.9897,7.0369,2
12-06,12,7,275.141,46.2746,8.1331,3
12-07,12,5,116.5255,36.4464,0.0,1
12-08,12,5,26.5803,4.5619,1.1351,2
12-09,12,5,2211.1759,740.2975,0.0,1
13-01,13,7,383.7611,87.0109,0.0,3
13-02,13,7,285.659,26.7139,0.0,2
13-03,13,7,314.868,55.738,0.0,2
13-04,13,7,51.2699,5.6511,0.0,3
15-01,15,4,147.5201,41.3353,0.0,1
16-01,16,5,234.2091,69.2576,0.0,2
17-01,17,7,416.5289,119.4076,0.0,1
17-02,17,7,90.8494,11.3287,0.0,3
17-03,17,7,197.8871,27.7587,0.0,4
17-04,17,7,268.8465,60.3403,0.0,1
17-05,17,6,85.1528,16.6818,0.0,2
18-01,18,7,348.5188,72.8287,0.0,2
18-02,18,6,288.6456,74.293,0.0,1
18-03,18,5,71.8414,22.8198,6.0814,3
