winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,173.76,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,110.65,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.5,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,53.28,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,26.49,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,17.61,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.72,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.41,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.69,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,3.03,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,0.22,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,764.59,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,351.81,surplus
After_Pod_C,CON_1,CON_1,CON_2,CON_2,997.43,surplus
After_Pod_C,OAO_1,OAO_1,CUP_1,CUP_1,398.56,elimination
After_Pod_C,OAO_1,OAO_1,CON_2,CON_2,228.13,elimination
After_Pod_C,OAO_1,OAO_1,LIB_1,LIB_1,187.74,elimination
After_Pod_C,OAO_1,OAO_1,STY_1,STY_1,0.04,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1515.44,surplus
