party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,81,66,21,168,23.33
1,Labor,71,46,10,127,17.64
4,Liberal,58,27,8,93,12.92
5,Populist,30,32,10,72,10.0
2,Solidarity,43,24,3,70,9.72
6,Civic Union Party,33,26,6,65,9.03
3,Nationalist,25,31,5,61,8.47
9,Progressive,20,7,1,28,3.89
8,DSA,14,5,1,20,2.78
7,Order and Opportunity Party,9,6,1,16,2.22
