pid3,ideo5,inputstate,commonpostweight,govt_trust_imputed,FS_F1,FS_F2,FS_F3,FS_F4,FS_F4_resid
1.0,2.0,51.0,0.9630476866452917,0,0.6227821191024391,-0.887545466214145,0.5388380050750047,0.34472911914533827,0.08098829858607143
1.0,1.0,37.0,0.629386799366635,1,0.2561448725436792,0.10110113610814489,0.7597643731013428,-0.5080441054761966,-0.6165184126128258
3.0,3.0,53.0,0.0004072386063130187,0,0.0006785843053939889,-0.493922568161659,-0.697234267752145,0.5154298841467713,0.5151425117639848
1.0,1.0,1.0,0.2140746602777291,0,-1.546437284702361,-0.6573616986765495,0.3317236395367207,-0.2643970557990845,0.39050074216379854
3.0,3.0,29.0,0.4785934841680062,0,-0.2896989040290133,-0.409870036943197,0.5956177015954687,-0.7688840593898048,-0.6462000189843919
1.0,2.0,41.0,0.0751036304027724,0,-0.23873434368823065,-1.026173695603927,0.9928644563919514,-0.6845970877333029,-0.5834959324998218
1.0,1.0,24.0,0.1987727312630032,0,-1.5295926969321627,-0.7812937856491162,0.1176640357292586,-0.5599474207211304,0.08781689465734988
1.0,2.0,48.0,0.3087922321150941,1,0.31714664100939227,-0.6761836477895004,1.1741788573160385,-0.09140301716473065,-0.22571084773954198
1.0,5.0,53.0,0.09041477598903862,0,0.37944805189470243,-0.6533844613705613,1.2104646404453319,-0.07518264202749275,-0.23587437914826095
5.0,,12.0,0.01561479506978168,0,0.9121841999385373,-0.17310553577928697,-0.8682419661230177,1.1018069711018517,0.7155078112291899
2.0,4.0,49.0,1.952861765681224,0,0.29627092282908246,0.7503986765949271,-0.6930004650225841,0.9467002003918468,0.8212329881870264
1.0,2.0,36.0,0.3527398901159622,0,0.5927840925558066,-0.9342910311651669,-0.6912910054517468,-0.06879981400305969,-0.3198368270927576
2.0,5.0,26.0,0.8100531135914942,1,0.9174231129790541,1.7223064218009325,-1.789431612332023,0.8868838719751034,0.4983660947372934
1.0,3.0,6.0,0.03918089706624318,0,-1.2705168505981557,0.6942269504337788,0.40685422943285,0.0075845869567853184,0.5456333626571291
3.0,3.0,48.0,1.431364509604157,1,0.01213935692236674,0.09154995265577745,-0.5540626739919826,0.14364916492105137,0.1385082916403909
2.0,5.0,48.0,0.8895557079455738,0,0.7865055167197362,0.14978892483884343,0.5628003109496819,0.03090831467050397,-0.3021674175823892
1.0,1.0,6.0,5.284381371618876,0,0.739359103818889,0.38919559779463453,0.7328707839485655,0.3076379421036425,-0.005471845008089449
1.0,1.0,13.0,1.263684063187341,0,-1.0485226641897762,-0.3530049967691795,0.592134470031219,-0.7209043269162035,-0.27686744893558596
1.0,1.0,36.0,0.01474949523189958,1,-1.5565106955863213,-0.7175912694086664,0.4232713552820051,-0.30217941829956285,0.3569843493674524
1.0,2.0,22.0,1.808824025557393,0,-0.9304733668097548,-0.24396981919250904,0.10862262422337421,0.3200178327886018,0.7140622373142604
4.0,3.0,33.0,0.5500068153256844,1,-0.2798058838584049,0.452684510644128,0.10982886155589099,-0.5119787814344058,-0.393484317411446
2.0,4.0,13.0,0.4544752013134005,0,0.3121970409864338,-0.5532172297964966,-0.09368442530470462,0.49939072988184713,0.3671789960501096
1.0,1.0,6.0,2.571357524012834,0,-0.1375264980780626,-0.7554045614123076,0.994761627743307,-0.4985526050607894,-0.4403117687567135
2.0,5.0,23.0,0.9909049143370575,0,0.7730220881285783,-0.16391191726794319,0.0021690263660548628,1.0073006717237818,0.679935011117951
1.0,3.0,6.0,0.6565669181330852,0,-0.06490874559081826,0.6226264122238607,0.44805656998786747,-0.09756305753444117,-0.07007497575028954
1.0,3.0,4.0,0.6269225092663048,0,0.2667261425790246,-0.6795166875291849,1.320210256870174,-0.625868055349166,-0.7388234045004619
2.0,4.0,13.0,2.429413799326555,0,-0.2651048935874985,-0.5429035371633729,-0.033061733066587516,0.985745048713438,1.0980138181986827
1.0,2.0,31.0,0.196016337477446,0,-1.311697723642261,-0.16421488554166586,0.8381226368161898,-0.27062482448871683,0.28486356117289624
1.0,3.0,9.0,1.022922774950709,0,-0.23623550748328076,-1.0060200369428198,0.3252245644883408,-0.6034036356311107,-0.5033607078112338
2.0,4.0,42.0,1.239796613190881,1,0.045736621783641594,-0.4591735629742463,-1.542507221107198,0.8285403976339366,0.8091714822639654
3.0,1.0,24.0,0.6420832264964578,1,-1.5040937093880504,0.289799190789478,0.01778013245127843,-0.850597376874213,-0.21363157945576516
3.0,3.0,36.0,0.1229487202950901,0,0.11020344609983981,-0.1783645170202986,-0.12188328689108464,-0.49208946228704165,-0.5387593110372269
3.0,3.0,34.0,0.6082720158865387,0,-0.25394817651824264,-0.8199494512115124,0.9717240283834648,-0.4389637936547448,-0.3314197611591135
1.0,3.0,36.0,0.001084749655996626,0,0.35918860059027047,-0.8570041560220132,1.2061562149054241,0.6318849089696931,0.479772808526375
2.0,4.0,13.0,0.003229070332516662,0,0.6255347802445719,-0.26625112006833784,0.6655271686913758,0.3920477316545518,0.12714119183957795
