state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
1,AL,CON_1,CTR_1,449.8679165197601,276.3401823613136,173.53,23.895,True,3,STY_1
1,AL,CON_1,REF_1,353.59534706858295,372.6127518124907,19.02,2.6187,True,10,STY_1
1,AL,CON_1,SD_1,407.2061241812843,319.00197469978946,88.2,12.1459,True,8,STY_1
1,AL,CON_1,STY_1,306.4775237513005,419.7305751297731,113.25,15.5951,True,7,STY_1
1,AL,CTR_1,REF_1,281.7217649473646,444.48633393370903,162.76,22.4129,True,5,STY_1
1,AL,CTR_1,SD_1,306.10351702312914,420.1045818579446,114.0,15.6981,True,6,STY_1
1,AL,CTR_1,STY_1,227.96533731428667,498.24276156678695,270.28,37.2176,True,2,STY_1
1,AL,REF_1,SD_1,374.41954104494914,351.78855783612454,22.63,3.1163,True,9,STY_1
1,AL,REF_1,STY_1,277.147482213648,449.0606166674256,171.91,23.6727,True,4,STY_1
1,AL,SD_1,STY_1,165.07172102921083,561.1363778518628,396.06,54.5387,True,1,STY_1
2,AK,CON_1,CTR_1,36.990285697483074,93.64805226729035,56.66,43.3699,True,1,STY_1
2,AK,CON_1,REF_1,40.93893843952984,89.69939952524359,48.76,37.3248,True,2,STY_1
2,AK,CON_1,SD_1,56.500051013711364,74.13828695106207,17.64,13.5016,True,8,STY_1
2,AK,CON_1,STY_1,44.04608775610135,86.59225020867208,42.55,32.5679,True,3,STY_1
2,AK,CTR_1,REF_1,67.3421952582247,63.29614270654872,4.05,3.0971,True,10,STY_1
2,AK,CTR_1,SD_1,49.13936247808796,81.49897548668545,32.36,24.7704,True,7,STY_1
2,AK,CTR_1,STY_1,47.63073908895443,83.00759887581899,35.38,27.08,True,6,STY_1
2,AK,REF_1,SD_1,60.39959707718196,70.23874088759146,9.84,7.5316,True,9,STY_1
2,AK,REF_1,STY_1,45.82087520720274,84.8174627575707,39.0,29.8508,True,5,STY_1
2,AK,SD_1,STY_1,45.542981554214506,85.0953564105589,39.55,30.2762,True,4,STY_1
4,AZ,CON_1,LIB_1,709.389581192594,450.71566629183104,258.67,22.2975,True,7,STY_1
4,AZ,CON_1,NAT_1,740.9919094356144,419.11333804881065,321.88,27.7456,True,5,STY_1
4,AZ,CON_1,REF_1,427.57800381948994,732.5272436649351,304.95,26.2863,True,6,STY_1
4,AZ,CON_1,STY_1,487.87729863802065,672.2279488464044,184.35,15.8909,True,8,STY_1
4,AZ,LIB_1,NAT_1,533.4101195993064,626.6951278851188,93.29,8.0411,True,10,STY_1
