party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,105,74,27,206,23.6
1,Labor,88,48,18,154,17.64
4,Liberal,70,28,7,105,12.03
2,Solidarity,51,32,5,88,10.08
5,Populist,39,36,13,88,10.08
3,Nationalist,35,31,14,80,9.16
6,Civic Union Party,43,23,8,74,8.48
9,Progressive,20,6,3,29,3.32
8,DSA,18,7,3,28,3.21
7,Order and Opportunity Party,12,5,4,21,2.41
