winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,173.76,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,110.65,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.5,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,53.28,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,26.49,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,17.61,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.72,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.41,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,2.82,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.69,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,3.08,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,0.22,surplus
After_Retail,CUP_2,CUP_2,CON_3,CON_3,0.09,elimination
After_Retail,CUP_2,CUP_2,LBR_3,LBR_3,0.05,elimination
After_Retail,CUP_2,CUP_2,POP_1,POP_1,0.03,elimination
After_Retail,CUP_2,CUP_2,STY_2,STY_2,0.03,elimination
After_Retail,CUP_2,CUP_2,LIB_2,LIB_2,0.01,elimination
After_Retail,LBR_3,LBR_3,STY_2,STY_2,2.16,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.5,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.27,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,0.16,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.02,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.01,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,4.4,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,3.41,elimination
After_Retail,LIB_2,LIB_2,STY_2,STY_2,2.48,elimination
After_Retail,LIB_2,LIB_2,CON_3,CON_3,0.25,elimination
After_Retail,LIB_2,LIB_2,POP_1,POP_1,0.06,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,24.3,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,2.69,elimination
After_Retail,STY_2,STY_2,CON_3,CON_3,1.43,elimination
After_Retail,STY_2,STY_2,PRG_1,PRG_1,0.22,elimination
After_Retail,POP_1,POP_1,CON_3,CON_3,13.5,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.98,surplus
After_Retail,POP_1,POP_1,DSA_1,DSA_1,0.53,surplus
After_Retail,NAT_2,NAT_2,CON_3,CON_3,52.52,elimination
After_Retail,PRG_1,PRG_1,DSA_1,DSA_1,77.36,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,764.59,surplus
After_Pod_A,LIB_1,LIB_1,LBR_1,LBR_1,237.35,surplus
After_Pod_A,LIB_1,LIB_1,DSA_1,DSA_1,101.98,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,41.9,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,9.58,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.13,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,606.38,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,24.08,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,10.57,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.26,surplus
After_Pod_A,CON_2,CON_2,CON_3,CON_3,8.53,surplus
After_Pod_A,DSA_1,DSA_1,LBR_2,LBR_2,4.18,surplus
After_Pod_A,DSA_1,DSA_1,STY_1,STY_1,0.93,surplus
After_Pod_A,CON_3,CON_3,POP_1,POP_1,3.88,elimination
After_Pod_A,CON_3,CON_3,CUP_1,CUP_1,2.72,elimination
After_Pod_A,CON_3,CON_3,STY_1,STY_1,0.92,elimination
After_Pod_A,CON_3,CON_3,OAO_1,OAO_1,0.56,elimination
After_Pod_A,CON_3,CON_3,LBR_2,LBR_2,0.45,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,363.81,elimination
After_Pod_A,OAO_1,OAO_1,LBR_2,LBR_2,153.4,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,37.83,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.04,elimination
After_Pod_A,CUP_1,CUP_1,LBR_2,LBR_2,125.74,surplus
After_Pod_A,CUP_1,CUP_1,STY_1,STY_1,86.93,surplus
After_Pod_A,CUP_1,CUP_1,POP_1,POP_1,53.36,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,81.92,surplus
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,1.52,surplus
After_Pod_A,STY_1,STY_1,POP_1,POP_1,70.27,surplus
After_Pod_A,POP_1,POP_1,STY_1,STY_1,398.05,elimination
After_Pod_A,POP_1,POP_1,CON_1,CON_1,155.19,elimination
After_Pod_A,POP_1,POP_1,CUP_1,CUP_1,88.51,elimination
After_Pod_A,POP_1,POP_1,LBR_1,LBR_1,29.87,elimination
After_Pod_A,POP_1,POP_1,NAT_1,NAT_1,29.45,elimination
After_Pod_A,POP_1,POP_1,DSA_1,DSA_1,7.01,elimination
After_Pod_A,POP_1,POP_1,LIB_1,LIB_1,0.21,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1470.96,surplus
After_Pod_C,LIB_1,LIB_1,LBR_1,LBR_1,357.7,surplus
After_Pod_C,LIB_1,LIB_1,DSA_1,DSA_1,139.97,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,102.63,surplus
After_Pod_C,LIB_1,LIB_1,CON_2,CON_2,0.55,surplus
After_Pod_C,LIB_1,LIB_1,STY_1,STY_1,0.1,surplus
After_Pod_C,LBR_1,LBR_1,LBR_2,LBR_2,711.72,surplus
After_Pod_C,STY_1,STY_1,LBR_2,LBR_2,32.59,surplus
After_Pod_C,STY_1,STY_1,CON_2,CON_2,19.48,surplus
After_Pod_C,STY_1,STY_1,CUP_1,CUP_1,9.35,surplus
After_Pod_C,STY_1,STY_1,DSA_1,DSA_1,1.78,surplus
After_Pod_C,STY_1,STY_1,NAT_1,NAT_1,0.68,surplus
After_Pod_C,CUP_1,CUP_1,CON_2,CON_2,4.27,surplus
After_Pod_C,CUP_1,CUP_1,LBR_2,LBR_2,3.96,surplus
After_Pod_C,CUP_1,CUP_1,NAT_1,NAT_1,0.01,surplus
After_Pod_C,LBR_2,LBR_2,DSA_1,DSA_1,228.96,elimination
After_Pod_C,LBR_2,LBR_2,CON_2,CON_2,81.67,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,2045.55,surplus
After_Pod_BD,LIB_1,LIB_1,LBR_1,LBR_1,774.55,surplus
After_Pod_BD,LIB_1,LIB_1,CUP_1,CUP_1,131.25,surplus
