state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
53,WA,LBR_1,LBR,12.95,1.89,0.6,1.65,2.42,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,LIB_1,LIB,14.07,0.0,1.8,0.0,0.0,0.82,0.0,0.0,0.0,0.0,7.64
53,WA,PRG_1,PRG,13.15,0.0,0.0,0.0,0.0,0.0,1.38,2.35,0.0,0.0,0.88
54,WV,CON_1,CON,21.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,0.0,0.0
54,WV,CUP_1,CUP,11.45,0.83,4.5,0.0,0.0,4.62,0.0,1.14,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.78,0.0,2.04,0.0,0.64,0.0,0.0,7.71,0.0,0.0,0.0
54,WV,POP_1,POP,7.85,1.46,0.0,0.0,0.0,2.88,5.45,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,11.99,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
55,WI,CON_1,CON,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0
55,WI,LBR_1,LBR,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
55,WI,LIB_1,LIB,10.71,0.0,3.58,0.0,0.0,0.0,0.51,0.0,0.0,9.06,0.0
55,WI,POP_1,POP,8.88,5.1,0.0,0.0,5.61,0.0,0.58,0.0,4.14,0.0,0.0
55,WI,STY_1,STY,6.27,1.0,4.56,0.0,0.0,0.0,2.76,7.29,0.0,0.0,0.0
56,WY,CON_1,CON,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,11.81,0.0,0.51,0.0,0.0,0.0,0.0,10.06,0.0,0.0
56,WY,CUP_1,CUP,7.5,3.71,2.4,1.19,0.75,5.43,0.0,0.0,0.0,0.0,0.0
56,WY,LIB_1,LIB,13.08,0.0,0.86,0.0,0.0,8.85,0.0,0.0,0.0,1.58,0.0
56,WY,POP_1,POP,17.29,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0
