party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,106,71,27,204,23.37
1,Labor,88,49,18,155,17.75
4,Liberal,73,29,7,109,12.49
2,Solidarity,53,34,5,92,10.54
5,Populist,42,36,14,92,10.54
6,Civic Union Party,45,24,8,77,8.82
3,Nationalist,28,30,13,71,8.13
8,DSA,16,7,3,26,2.98
9,Progressive,17,5,3,25,2.86
7,Order and Opportunity Party,13,5,4,22,2.52
