district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,111.0947,17.3032,0.0,1
01-02,1,7,133.7895,18.2313,0.0,0
01-03,1,7,132.3409,30.3641,0.0,0
01-04,1,5,63.1653,14.4924,0.0,1
02-01,2,4,78.3788,29.5789,0.0,0
04-01,4,9,380.7562,32.0425,0.0,2
04-02,4,9,296.3806,39.0918,0.0,2
04-03,4,7,69.1761,5.1475,0.0,2
04-04,4,7,4.4109,0.0,0.0,6
04-05,4,5,750.7238,235.1872,0.0,0
05-01,5,6,97.5593,28.9998,0.0,1
05-02,5,5,98.4815,43.046,0.0,1
05-03,5,5,62.0939,14.2862,0.0,0
06-01,6,9,608.2511,57.2833,0.0,2
06-02,6,9,182.221,21.9002,0.0,2
06-03,6,9,157.7743,7.6832,0.0,2
06-04,6,9,184.9965,29.8942,0.0,1
06-05,6,9,206.5369,28.3173,0.0,3
06-06,6,9,82.7708,12.1601,0.0,3
06-07,6,9,151.633,13.9847,0.0,2
06-08,6,9,155.4166,29.6819,0.0,1
06-09,6,9,140.019,25.7683,0.0,2
06-10,6,9,100.4525,12.1198,0.0,3
06-11,6,9,128.3539,15.7799,0.0,3
06-12,6,9,145.6399,21.9524,0.0,2
06-13,6,9,75.1857,6.653,0.0,2
06-14,6,7,39.8194,7.7075,0.0,4
06-15,6,7,92.4163,16.3644,0.0,0
06-16,6,7,5.6867,0.0,0.0,6
06-17,6,7,16.1617,1.4612,0.0,4
06-18,6,7,8.3101,0.0,0.0,5
06-19,6,7,2481.6453,648.5757,0.0,2
06-20,6,7,2481.6453,648.5757,0.0,2
06-21,6,7,2481.6453,648.5757,0.0,2
06-22,6,7,2481.6453,648.5757,0.0,2
06-23,6,7,2481.6453,648.5757,0.0,2
06-24,6,7,2481.6453,648.5757,0.0,2
06-25,6,7,2481.6453,648.5757,0.0,2
06-26,6,5,2481.6453,838.0931,0.0,1
08-01,8,9,199.635,30.1628,0.0,2
08-02,8,9,180.6467,23.7116,0.0,1
08-03,8,7,136.6168,26.3052,0.0,2
08-04,8,5,22.846,6.4595,0.0,2
09-01,9,9,154.09,14.8972,0.0,3
09-02,9,5,49.4563,15.4034,0.0,2
09-03,9,5,114.8343,30.5936,0.0,2
10-01,10,5,138.4348,53.8234,0.0,1
11-01,11,4,78.2383,21.8042,1.1526,1
12-01,12,9,177.1278,17.3157,0.0,2
12-02,12,9,156.2208,7.7758,0.0,1
12-03,12,9,145.8333,12.2661,0.0,3
12-04,12,9,245.7454,37.9082,0.0,2
12-05,12,9,233.3739,20.9904,0.0,1
12-06,12,9,260.4658,20.784,0.0,1
12-07,12,7,148.7604,21.2718,0.0,1
12-08,12,7,200.8029,26.673,0.0,1
12-09,12,7,105.6287,25.3854,0.0,2
12-10,12,7,136.7259,27.729,0.0,1
12-11,12,7,24.838,3.8656,0.0,5
12-12,12,7,95.2102,10.718,0.0,2
12-13,12,6,1.1473,0.0,0.0,6
12-14,12,5,1933.1881,667.73,0.0,1
12-15,12,5,1933.1881,667.73,0.0,1
13-01,13,9,156.9226,21.2237,0.0,1
13-02,13,9,200.0651,23.098,0.0,1
13-03,13,7,155.6418,47.7801,0.0,1
13-04,13,7,144.109,23.3119,0.0,0
13-05,13,7,105.5641,35.5188,0.0,3
13-06,13,7,121.0986,30.5344,0.0,1
13-07,13,5,2.0179,0.0001,0.0,5
13-08,13,5,25.3295,6.8326,0.0,2
15-01,15,8,131.6267,21.2779,0.0,1
16-01,16,10,208.1757,27.1699,0.0,2
17-01,17,9,370.2723,53.7456,0.0,2
17-02,17,9,81.1749,10.177,0.0,2
17-03,17,9,149.1942,6.0822,0.0,2
17-04,17,9,130.3213,14.7228,0.0,3
17-05,17,7,114.4813,15.4072,0.0,2
17-06,17,7,98.6107,17.9266,0.0,0
17-07,17,7,0.5885,0.0,0.0,7
17-08,17,5,944.6741,348.5065,0.0,0
17-09,17,5,944.6741,348.5065,0.0,0
18-01,18,9,172.0177,13.2694,0.0,3
18-02,18,7,184.3411,42.5637,0.0,0
18-03,18,7,150.1028,21.0956,0.0,0
18-04,18,7,112.5107,23.4427,0.0,2
18-05,18,5,8.3239,0.8412,0.0,4
19-01,19,7,157.8553,34.5405,0.0,0
19-02,19,5,72.6068,15.1744,0.0,1
19-03,19,5,51.7528,11.6789,0.0,1
20-01,20,5,85.906,22.0088,0.0,2
20-02,20,5,93.4569,19.4412,0.0,0
20-03,20,5,57.3667,17.1509,0.9516,2
21-01,21,7,137.4472,25.9664,0.0,0
21-02,21,6,117.5789,30.2571,0.0,1
21-03,21,5,147.6775,53.0172,0.0,0
21-04,21,5,39.7482,6.0765,0.0,1
22-01,22,9,131.8072,11.9185,0.0,2
22-02,22,5,62.858,12.743,0.0,2
22-03,22,5,77.5484,13.4491,0.0,1
22-04,22,5,41.8921,9.3754,0.0,1
23-01,23,7,158.0859,27.9342,0.0,2
24-01,24,9,155.8627,21.0919,0.0,1
24-02,24,9,203.8488,19.7837,0.0,2
24-03,24,7,112.3446,11.8362,0.0,2
24-04,24,7,24.4386,3.6989,0.0,5
25-01,25,9,191.8671,23.0201,0.0,2
25-02,25,9,134.0907,16.7932,0.0,2
25-03,25,7,61.014,9.4897,0.0,3
25-04,25,7,120.0804,28.8383,0.0,2
25-05,25,5,10.7974,1.4162,0.0,4
26-01,26,9,176.2911,10.3454,0.0,2
26-02,26,9,184.0443,21.81,0.0,3
26-03,26,7,105.626,16.4919,0.0,2
26-04,26,7,190.8082,27.5037,0.0,0
26-05,26,7,107.2832,14.2286,0.0,1
26-06,26,7,14.7233,0.5994,0.0,5
26-07,26,6,83.1538,14.0227,0.0,2
27-01,27,9,202.9845,30.7283,0.0,1
27-02,27,7,125.5706,28.3236,0.0,1
27-03,27,7,129.9053,12.636,0.0,1
27-04,27,7,15.9181,1.5428,0.0,5
28-01,28,5,78.3633,22.3995,0.0,1
28-02,28,5,73.7552,20.7186,0.0,2
28-03,28,5,105.1825,20.5162,0.0,0
29-01,29,9,185.1126,26.3866,0.0,2
29-02,29,7,123.3947,27.1341,0.0,1
29-03,29,6,157.0919,35.2429,0.0,1
29-04,29,5,94.922,33.2691,0.0,1
29-05,29,5,29.8023,4.9762,0.0,2
30-01,30,6,166.2075,28.1412,0.0,0
31-01,31,10,181.9555,14.679,0.0,1
32-01,32,9,350.1276,59.7469,0.0,2
32-02,32,7,95.0975,22.8329,0.0,1
33-01,33,7,172.3163,36.8669,0.0,1
34-01,34,9,173.4519,27.1069,0.0,3
34-02,34,9,187.4386,16.3917,0.0,2
34-03,34,9,154.3293,24.1083,0.0,3
34-04,34,7,124.7114,22.5427,0.0,3
34-05,34,7,95.2328,11.3298,0.0,3
34-06,34,7,18.9626,2.4027,0.0,4
35-01,35,6,151.7125,49.4635,0.0,1
35-02,35,5,102.3342,24.8709,0.0,1
36-01,36,9,139.0194,15.2133,0.0,4
36-02,36,9,122.5812,11.6447,0.0,2
36-03,36,9,276.7815,17.6344,0.0,0
36-04,36,9,190.3223,39.3422,0.0,1
36-05,36,9,122.1367,17.8447,0.0,2
36-06,36,9,244.945,22.2655,0.0,1
36-07,36,7,28.8407,3.4021,0.0,4
36-08,36,7,128.4972,28.8902,0.0,4
36-09,36,7,123.1479,15.279,0.0,2
36-10,36,7,63.3833,10.0784,0.0,2
36-11,36,7,7.9673,0.0001,0.0,6
36-12,36,6,17.6443,2.8176,0.0,3
36-13,36,5,3.9712,0.1651,0.0,5
36-14,36,5,4.7728,0.3571,0.0,4
37-01,37,9,199.5589,36.9153,0.0,3
37-02,37,9,194.381,15.03,0.0,2
37-03,37,7,132.4447,22.0704,0.0,2
37-04,37,7,103.7352,23.2327,0.0,2
37-05,37,7,152.0451,21.3774,0.0,2
37-06,37,5,44.1741,14.3181,0.0,2
37-07,37,5,88.6256,29.9895,0.0,1
37-08,37,5,8.6952,0.1083,0.0,3
38-01,38,4,69.8516,25.5378,0.0,1
39-01,39,9,151.585,25.2981,0.0,0
39-02,39,9,185.0881,22.2603,0.0,0
39-03,39,9,181.3703,31.4639,0.0,2
39-04,39,7,161.6399,41.6274,0.0,0
39-05,39,7,124.8711,20.3131,0.0,1
39-06,39,7,159.9311,33.6446,0.0,0
39-07,39,7,112.8917,19.1525,0.0,2
39-08,39,6,10.6262,1.105,0.0,4
40-01,40,9,203.6682,31.0589,0.0,2
40-02,40,7,149.6912,26.4156,0.0,1
40-03,40,5,30.0109,4.5905,0.0,1
41-01,41,9,267.7979,30.5862,0.0,3
41-02,41,7,306.3976,42.0808,0.0,1
41-03,41,6,7.4008,0.1691,0.0,6
42-01,42,9,259.712,28.8291,0.0,2
42-02,42,9,221.0348,15.9299,0.0,1
42-03,42,9,172.429,21.8049,0.0,3
42-04,42,7,42.4035,7.5365,0.0,3
42-05,42,7,177.6086,30.5028,0.0,1
42-06,42,7,213.5321,39.4964,0.0,1
42-07,42,7,170.6685,45.9676,0.0,0
42-08,42,7,165.453,43.4252,0.0,1
42-09,42,6,1425.3963,463.862,0.0,1
44-01,44,6,105.786,27.2307,0.0,2
45-01,45,9,162.6108,14.4107,0.0,2
45-02,45,7,163.1632,23.8407,0.0,0
45-03,45,6,12.4903,1.4645,0.0,5
45-04,45,5,116.754,26.9854,0.0,1
46-01,46,5,87.7529,29.1284,0.0,1
47-01,47,9,154.4967,22.2987,0.0,1
47-02,47,7,152.2735,31.4208,0.0,1
47-03,47,7,233.2284,52.8868,0.0,1
47-04,47,7,177.5684,37.7951,0.0,2
47-05,47,6,7.9074,0.2249,0.0,4
48-01,48,9,300.4926,49.667,0.0,1
48-02,48,9,148.9766,23.3999,0.0,2
48-03,48,9,162.8896,23.4081,0.0,3
48-04,48,9,171.4928,21.1505,0.0,1
48-05,48,9,178.9335,12.3509,0.0,1
48-06,48,9,153.5743,16.0971,0.0,2
48-07,48,9,220.7288,39.3243,0.0,1
48-08,48,9,165.7454,16.0638,0.0,2
48-09,48,7,130.2758,21.744,0.0,2
48-10,48,7,103.3631,9.8386,0.0,3
48-11,48,7,99.8105,23.794,0.0,2
48-12,48,7,130.6525,9.6713,0.0,1
48-13,48,7,78.3667,8.0569,0.0,2
48-14,48,7,107.8492,20.2142,0.0,1
48-15,48,7,3.5028,0.0,0.0,6
48-16,48,7,2159.3499,507.0033,0.0,1
48-17,48,7,2159.3499,507.0033,0.0,1
48-18,48,7,2159.3499,507.0033,0.0,1
48-19,48,5,2159.3499,692.7097,0.0,1
48-20,48,5,2159.3499,692.7097,0.0,1
49-01,49,7,155.9526,39.5493,0.0,1
49-02,49,5,124.6609,25.0816,0.0,0
49-03,49,5,280.6135,102.3197,0.0,1
50-01,50,3,74.303,34.7323,1.6739,0
51-01,51,9,170.8258,22.5195,0.0,1
51-02,51,9,248.9028,29.763,0.0,0
51-03,51,7,223.4668,39.2846,0.0,1
51-04,51,7,15.8361,0.8792,0.0,5
51-05,51,7,182.192,49.1379,0.0,1
51-06,51,6,9.385,0.0,0.0,4
53-01,53,9,232.5051,20.9527,0.0,3
53-02,53,9,170.7654,21.1165,0.0,2
53-03,53,7,148.7279,24.183,0.0,1
53-04,53,5,151.0696,61.2607,0.0,1
53-05,53,5,71.6492,21.5422,0.0,0
53-06,53,5,24.7102,5.0906,0.0,2
54-01,54,9,217.1848,14.1504,0.0,2
55-01,55,9,203.0221,15.7998,0.0,1
55-02,55,7,185.5132,41.9244,0.0,1
55-03,55,5,103.5772,38.5324,0.0,2
55-04,55,5,124.6148,41.0959,0.0,0
55-05,55,5,7.4407,0.8675,0.0,5
