party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,199,122,67,388,22.48
1,Labor,159,87,36,282,16.34
4,Liberal,126,55,17,198,11.47
3,Nationalist,94,64,29,187,10.83
2,Solidarity,88,57,17,162,9.39
5,Populist,83,49,25,157,9.1
6,Civic Union Party,73,36,21,130,7.53
9,Progressive,62,23,3,88,5.1
7,Order and Opportunity Party,45,14,8,67,3.88
8,DSA,44,16,7,67,3.88
