state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
1,AL,CON_1,CON_2,488.0266514382427,0.0,488.03,100.0,True,1,CON_1
1,AL,CON_1,CUP_1,306.2275744968107,181.79907694143202,124.43,25.4963,True,7,CON_1
1,AL,CON_1,DSA_1,363.64408388456087,124.38256755368185,239.26,49.0263,True,4,CON_1
1,AL,CON_1,STY_1,254.1663199797309,233.86033145851184,20.31,4.1608,True,9,CON_1
1,AL,CON_2,CUP_1,306.2275744968107,181.79907694143202,124.43,25.4963,True,8,CON_1
1,AL,CON_2,DSA_1,363.64408388456087,124.38256755368185,239.26,49.0263,True,5,CON_1
1,AL,CON_2,STY_1,254.1663199797309,233.86033145851184,20.31,4.1608,True,10,CON_1
1,AL,CUP_1,DSA_1,376.3253060129733,111.70134542526942,264.62,54.2233,True,3,CON_1
1,AL,CUP_1,STY_1,178.21764378758775,309.80900765065496,131.59,26.964,True,6,CON_1
1,AL,DSA_1,STY_1,65.11592504773384,422.9107263905089,357.79,73.3146,True,2,CON_1
2,AK,CON_1,CUP_1,28.15734945260604,58.931382375326486,30.77,35.3364,True,3,STY_1
2,AK,CON_1,LBR_1,39.880731656602464,47.20800017133006,7.33,8.4136,True,9,STY_1
2,AK,CON_1,LIB_1,43.41352028931918,43.67521153861336,0.26,0.3005,True,10,STY_1
2,AK,CON_1,STY_1,31.90108143053898,55.18765039739354,23.29,26.7389,True,5,STY_1
2,AK,CUP_1,LBR_1,34.24215094526951,52.84658088266303,18.6,21.3626,True,7,STY_1
2,AK,CUP_1,LIB_1,58.70741187410808,28.381319953824455,30.33,34.8221,True,4,STY_1
2,AK,CUP_1,STY_1,31.91211017510124,55.17662165283129,23.26,26.7136,True,6,STY_1
2,AK,LBR_1,LIB_1,74.00949450235115,13.079237325581376,60.93,69.9634,True,1,STY_1
2,AK,LBR_1,STY_1,35.885676054409636,51.2030557735229,15.32,17.5882,True,8,STY_1
2,AK,LIB_1,STY_1,18.674305999217655,68.41442582871488,49.74,57.1143,True,2,STY_1
4,AZ,CON_1,LBR_1,422.1144095180349,396.83962678493424,25.27,3.0862,True,10,STY_1
4,AZ,CON_1,LIB_1,512.1437231508004,306.8103131521689,205.33,25.0726,True,5,STY_1
4,AZ,CON_1,NAT_1,658.1585468529331,160.79548945003603,497.36,60.7315,True,2,STY_1
4,AZ,CON_1,STY_1,394.8442254456281,424.10981085734096,29.27,3.5735,True,9,STY_1
4,AZ,LBR_1,LIB_1,669.2660554715218,149.68798083144733,519.58,63.4441,True,1,STY_1
4,AZ,LBR_1,NAT_1,508.8313157195477,310.12272058342137,198.71,24.2637,True,6,STY_1
4,AZ,LBR_1,STY_1,334.42768640167805,484.5263499012911,150.1,18.3281,True,7,STY_1
4,AZ,LIB_1,NAT_1,439.74744250896197,379.2065937940072,60.54,7.3925,True,8,STY_1
4,AZ,LIB_1,STY_1,201.56861472040484,617.3854215825643,415.82,50.7741,True,3,STY_1
4,AZ,NAT_1,STY_1,229.79903672980726,589.1549995731621,359.36,43.8799,True,4,STY_1
5,AR,CON_1,CUP_1,142.62493172715233,141.18425041533595,1.44,0.5076,True,10,STY_1
5,AR,CON_1,LBR_1,151.53055912307428,132.27862301941403,19.25,6.7834,True,7,STY_1
5,AR,CON_1,POP_1,126.81012086674549,156.99906127574286,30.19,10.6371,True,4,STY_1
5,AR,CON_1,STY_1,126.97165195089818,156.83753019159016,29.87,10.5232,True,5,STY_1
5,AR,CUP_1,LBR_1,119.53764678145603,164.2715353610323,44.73,15.762,True,3,STY_1
5,AR,CUP_1,POP_1,143.2105507227532,140.59863141973514,2.61,0.9203,False,9,STY_1
5,AR,CUP_1,STY_1,113.76790038427362,170.04128175821472,56.27,19.8279,True,2,STY_1
5,AR,LBR_1,POP_1,138.1350702174444,145.67411192504392,7.54,2.6564,True,8,STY_1
5,AR,LBR_1,STY_1,102.67603004410216,181.13315209838615,78.46,27.6443,True,1,STY_1
5,AR,POP_1,STY_1,127.98656338794314,155.82261875454518,27.84,9.808,True,6,STY_1
6,CA,CON_1,LBR_1,1028.5789804792464,1700.5224463793056,671.94,24.6214,True,6,LBR_1
6,CA,CON_1,LIB_1,1455.3264624898188,1273.7749643687334,181.55,6.6524,True,9,LBR_1
6,CA,CON_1,POP_1,781.9963199725971,1947.1051068859547,1165.11,42.692,True,2,LBR_1
6,CA,CON_1,STY_1,960.2591990243914,1768.8422278341604,808.58,29.6282,True,5,LBR_1
6,CA,LBR_1,LIB_1,2029.4153088409325,699.6861180176195,1329.73,48.7241,True,1,LBR_1
6,CA,LBR_1,POP_1,1690.1897227830457,1038.9117040755063,651.28,23.8642,True,7,LBR_1
6,CA,LBR_1,STY_1,1429.2446945258466,1299.8567323327052,129.39,4.741,True,10,LBR_1
6,CA,LIB_1,POP_1,1106.6449104953015,1622.4565163632506,515.81,18.9004,True,8,LBR_1
6,CA,LIB_1,STY_1,860.1056375188434,1868.9957893397086,1008.89,36.9679,True,4,LBR_1
6,CA,POP_1,STY_1,796.2496838124866,1932.8517430460654,1136.6,41.6475,True,3,LBR_1
8,CO,CON_1,LBR_1,263.6650495365796,324.00291789126624,60.34,10.2673,True,8,STY_1
8,CO,CON_1,LIB_1,312.86323253947694,274.80473488836884,38.06,6.4762,True,9,STY_1
8,CO,CON_1,POP_1,203.93127387418167,383.73669355366405,179.81,30.5964,True,3,STY_1
8,CO,CON_1,STY_1,237.50836693119976,350.159600496646,112.65,19.1692,True,6,STY_1
8,CO,LBR_1,LIB_1,434.4370136814824,153.23095374636335,281.21,47.8512,True,1,STY_1
8,CO,LBR_1,POP_1,328.0998897072708,259.568077720575,68.53,11.6617,True,7,STY_1
8,CO,LBR_1,STY_1,291.49100609570684,296.17696133213894,4.69,0.7974,True,10,STY_1
8,CO,LIB_1,POP_1,230.46774328141467,357.2002241464311,126.73,21.5653,True,4,STY_1
8,CO,LIB_1,STY_1,186.9248341716751,400.7431332561707,213.82,36.3842,True,2,STY_1
8,CO,POP_1,STY_1,236.28507074837975,351.38289667946606,115.1,19.5855,True,5,STY_1
9,CT,CON_1,CUP_1,149.95181765081145,196.05770116213972,46.11,13.325,True,7,LBR_1
9,CT,CON_1,LBR_1,138.1539033207826,207.85561549216857,69.7,20.1444,True,6,LBR_1
9,CT,CON_1,LIB_1,182.48707527332311,163.52244353962806,18.96,5.481,True,9,LBR_1
9,CT,CON_1,POP_1,114.93252063985875,231.07699817309242,116.14,33.5668,True,3,LBR_1
9,CT,CUP_1,LBR_1,95.66295552283154,250.34656329011966,154.68,44.705,True,1,LBR_1
9,CT,CUP_1,LIB_1,193.79136930796955,152.21814950498165,41.57,12.0151,True,8,LBR_1
9,CT,CUP_1,POP_1,171.84052600977364,174.16899280317753,2.33,0.6729,True,10,LBR_1
9,CT,LBR_1,LIB_1,242.01363065857458,103.99588815437659,138.02,39.8884,True,2,LBR_1
9,CT,LBR_1,POP_1,214.56598962619353,131.44352918675764,83.12,24.0232,True,4,LBR_1
9,CT,LIB_1,POP_1,133.57952566188803,212.42999315106317,78.85,22.7885,True,5,LBR_1
10,DE,CON_1,CON_2,151.5206818547063,0.0,151.52,100.0,True,1,LBR_1
10,DE,CON_1,LBR_1,60.452385098975824,91.06829675573046,30.62,20.2058,True,5,LBR_1
10,DE,CON_1,LIB_1,85.9201820237346,65.60049983097171,20.32,13.4105,True,7,LBR_1
10,DE,CON_1,STY_1,76.48185587459332,75.038825980113,1.44,0.9524,True,9,LBR_1
10,DE,CON_2,LBR_1,60.452385098975824,91.06829675573046,30.62,20.2058,True,6,LBR_1
10,DE,CON_2,LIB_1,85.9201820237346,65.60049983097171,20.32,13.4105,True,8,LBR_1
10,DE,CON_2,STY_1,76.48185587459332,75.038825980113,1.44,0.9524,True,10,LBR_1
10,DE,LBR_1,LIB_1,114.13725886466162,37.38342299004468,76.75,50.6557,True,2,LBR_1
10,DE,LBR_1,STY_1,94.46628271622993,57.05439913847639,37.41,24.6909,True,4,LBR_1
10,DE,LIB_1,STY_1,45.46141767536014,106.05926417934617,60.6,39.9931,True,3,LBR_1
11,DC,LBR_1,LIB_1,47.45910087670476,37.2990089372617,10.16,11.9872,True,9,LBR_1
11,DC,LBR_1,LIB_2,47.45910087670476,37.2990089372617,10.16,11.9872,True,10,LBR_1
11,DC,LBR_1,POP_1,65.35987109765846,19.398238716308025,45.96,54.2268,True,5,LBR_1
11,DC,LBR_1,PRG_1,70.76695529920485,13.991154514761613,56.78,66.9857,True,2,LBR_1
11,DC,LIB_1,LIB_2,84.75810981396646,0.0,84.76,100.0,True,1,LBR_1
11,DC,LIB_1,POP_1,59.05596525187169,25.702144562094777,33.35,39.3518,True,6,LBR_1
11,DC,LIB_1,PRG_1,66.29987519002758,18.458234623938896,47.84,56.4449,True,3,LBR_1
11,DC,LIB_2,POP_1,59.05596525187169,25.702144562094777,33.35,39.3518,True,7,LBR_1
11,DC,LIB_2,PRG_1,66.29987519002758,18.458234623938896,47.84,56.4449,True,4,LBR_1
11,DC,POP_1,PRG_1,50.69199783870826,34.06611197525821,16.63,19.6157,True,8,LBR_1
12,FL,CON_1,CUP_1,1061.3447986536303,1080.3341301536784,18.99,0.8867,True,10,STY_1
12,FL,CON_1,LBR_1,1050.8327587986814,1090.8461700086273,40.01,1.8683,True,9,STY_1
12,FL,CON_1,POP_1,977.6071816181951,1164.0717471891137,186.46,8.7065,True,5,STY_1
12,FL,CON_1,STY_1,971.4167634771426,1170.2621653301662,198.85,9.2846,True,4,STY_1
12,FL,CUP_1,LBR_1,1049.398259892756,1092.2806689145527,42.88,2.0023,True,8,STY_1
12,FL,CUP_1,POP_1,1149.4182504930127,992.2606783142962,157.16,7.3381,True,6,STY_1
12,FL,CUP_1,STY_1,960.7170010742129,1180.9619277330958,220.24,10.2838,True,3,STY_1
12,FL,LBR_1,POP_1,1092.9234838379168,1048.755444969392,44.17,2.0623,True,7,STY_1
12,FL,LBR_1,STY_1,838.5333663351162,1303.1455624721928,464.61,21.6938,True,2,STY_1
12,FL,POP_1,STY_1,811.3693298966318,1330.3095989106769,518.94,24.2305,True,1,STY_1
13,GA,CON_1,CUP_1,533.0900598794856,471.26553162064795,61.82,6.1556,True,9,STY_1
13,GA,CON_1,LBR_1,485.8934511914859,518.4621403086476,32.57,3.2427,True,10,STY_1
13,GA,CON_1,LIB_1,646.9103063614446,357.4452851386888,289.47,28.821,True,4,STY_1
13,GA,CON_1,STY_1,440.9264938431747,563.4290976569587,122.5,12.1971,True,7,STY_1
13,GA,CUP_1,LBR_1,450.8252458900388,553.5303456100946,102.71,10.226,True,8,STY_1
