state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
27,MN,NAT_1,NAT,10.42,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,15.85,0.0
27,MN,POP_1,POP,10.15,0.83,9.4,0.0,2.8,0.0,0.96,0.0,0.0,0.0,0.0
28,MS,CON_1,CON,20.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,0.0,0.0
28,MS,LBR_1,LBR,11.91,0.0,0.0,0.0,2.41,0.0,0.0,3.94,0.0,0.0,2.42
28,MS,OAO_1,OAO,11.39,0.0,0.0,5.49,0.0,0.0,0.54,0.7,0.0,0.0,0.0
28,MS,POP_1,POP,8.45,1.06,0.0,0.0,2.06,1.82,10.72,0.0,0.7,0.0,0.0
28,MS,STY_1,STY,20.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CON_1,CON,23.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CUP_1,CUP,7.22,2.58,1.74,1.63,5.26,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,LBR_1,LBR,12.67,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68
29,MO,LIB_1,LIB,8.33,0.0,0.88,0.0,1.28,0.54,1.08,0.0,16.32,2.74,1.55
29,MO,STY_1,STY,10.79,0.92,0.0,7.96,0.0,3.93,0.0,0.0,0.0,0.0,0.71
30,MT,CON_1,CON,16.4,0.0,0.0,3.21,0.0,0.0,3.97,0.0,0.0,0.0,0.0
30,MT,LBR_1,LBR,11.94,0.0,0.0,0.0,0.0,0.0,2.57,2.81,0.0,0.0,3.47
30,MT,LIB_1,LIB,14.67,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0
30,MT,NAT_1,NAT,23.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,STY_1,STY,8.74,1.22,0.0,0.97,0.0,1.0,3.31,0.0,4.5,0.0,1.06
31,NE,CON_1,CON,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CUP_1,CUP,12.95,0.7,1.25,6.7,0.0,0.0,0.0,0.0,1.99,0.0,0.0
31,NE,LBR_1,LBR,14.29,0.0,0.94,0.0,4.62,0.0,0.0,0.0,0.0,0.0,8.78
31,NE,LIB_1,LIB,7.54,0.0,1.15,0.0,0.0,1.05,7.02,0.0,0.0,2.59,2.58
31,NE,POP_1,POP,9.86,0.87,0.0,0.0,3.67,1.05,0.0,0.0,8.78,0.0,0.0
32,NV,CON_1,CON,21.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0
32,NV,LBR_1,LBR,16.57,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,LIB_1,LIB,10.67,0.0,3.53,0.0,0.0,0.0,0.74,0.0,0.0,7.39,0.0
