winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,7459.1927,20.09,surviving,0.0,37136.4443,,
Initial_Slate,LBR_1,LBR_1,LBR,6858.445,18.47,surviving,0.0,37136.4443,,
Initial_Slate,POP_1,POP_1,POP,4734.7642,12.75,surviving,0.0,37136.4443,,
Initial_Slate,NAT_1,NAT_1,NAT,3944.1854,10.62,surviving,0.0,37136.4443,,
Initial_Slate,LIB_1,LIB_1,LIB,3749.1661,10.1,surviving,0.0,37136.4443,,
Initial_Slate,CUP_1,CUP_1,CUP,3309.5461,8.91,surviving,0.0,37136.4443,,
Initial_Slate,DSA_1,DSA_1,DSA,2387.8296,6.43,surviving,0.0,37136.4443,,
Initial_Slate,OAO_1,OAO_1,OAO,2351.7277,6.33,surviving,0.0,37136.4443,,
Initial_Slate,PRG_1,PRG_1,PRG,2341.5874,6.31,surviving,0.0,37136.4443,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,37136.4443,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,37136.4443,,
After_Retail,CON_1,CON_1,CON,2856.6496,7.69,surviving,2856.6496,37136.4443,7459.1927,20.09
After_Retail,CON_2,CON_2,CON,2856.6496,7.69,surviving,2856.6496,37136.4443,0.0,0.0
After_Retail,CON_3,CON_3,CON,2856.6496,7.69,surviving,2856.6496,37136.4443,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,2856.6496,7.69,surviving,2856.6496,37136.4443,3309.5461,8.91
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,2856.6496,7.69,surviving,2856.6496,37136.4443,2387.8296,6.43
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,2856.6496,7.69,surviving,2856.6496,37136.4443,6858.445,18.47
After_Retail,LBR_2,LBR_2,LBR,2856.6496,7.69,surviving,2856.6496,37136.4443,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,2856.6496,7.69,surviving,2856.6496,37136.4443,3749.1661,10.1
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,2856.6496,7.69,surviving,2856.6496,37136.4443,3944.1854,10.62
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,2856.6496,7.69,surviving,2856.6496,37136.4443,2351.7277,6.33
After_Retail,POP_1,POP_1,POP,2856.6496,7.69,surviving,2856.6496,37136.4443,4734.7642,12.75
After_Retail,POP_2,POP_2,POP,2856.6496,7.69,surviving,2856.6496,37136.4443,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,2341.5874,6.31
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,2856.6496,37136.4443,0.0,0.0
After_Pod_A,CON_1,CON_1,CON,3713.6444,10.0,surviving,3713.6444,37136.4443,7459.1927,20.09
After_Pod_A,CON_2,CON_2,CON,3713.6444,10.0,surviving,3713.6444,37136.4443,0.0,0.0
After_Pod_A,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,3713.6444,37136.4443,0.0,0.0
After_Pod_A,CUP_1,CUP_1,CUP,3713.6444,10.0,surviving,3713.6444,37136.4443,3309.5461,8.91
After_Pod_A,DSA_1,DSA_1,DSA,3713.6444,10.0,surviving,3713.6444,37136.4443,3266.0529,8.79
After_Pod_A,LBR_1,LBR_1,LBR,3713.6444,10.0,surviving,3713.6444,37136.4443,6928.9064,18.66
After_Pod_A,LBR_2,LBR_2,LBR,3713.6444,10.0,surviving,3713.6444,37136.4443,0.0,0.0
After_Pod_A,LIB_1,LIB_1,LIB,3713.6444,10.0,surviving,3713.6444,37136.4443,5142.0689,13.85
After_Pod_A,NAT_1,NAT_1,NAT,3713.6444,10.0,surviving,3713.6444,37136.4443,3944.1854,10.62
After_Pod_A,OAO_1,OAO_1,OAO,0.0,0.0,eliminated_this_round,3713.6444,37136.4443,2351.7277,6.33
After_Pod_A,POP_1,POP_1,POP,3713.6444,10.0,surviving,3713.6444,37136.4443,4734.7642,12.75
After_Pod_A,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,3713.6444,37136.4443,0.0,0.0
After_Pod_C,CON_1,CON_1,CON,4642.0555,12.5,surviving,4642.0555,37136.4443,8002.2956,21.55
After_Pod_C,CON_2,CON_2,CON,4642.0555,12.5,surviving,4642.0555,37136.4443,0.0,0.0
After_Pod_C,CUP_1,CUP_1,CUP,4642.0555,12.5,surviving,4642.0555,37136.4443,4292.3536,11.56
After_Pod_C,DSA_1,DSA_1,DSA,4642.0555,12.5,surviving,4642.0555,37136.4443,3266.0529,8.79
After_Pod_C,LBR_1,LBR_1,LBR,4642.0555,12.5,surviving,4642.0555,37136.4443,7272.6653,19.58
