party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,103,73,28,204,23.37
1,Labor,87,50,18,155,17.75
4,Liberal,71,26,6,103,11.8
2,Solidarity,58,37,5,100,11.45
5,Populist,45,36,14,95,10.88
6,Civic Union Party,46,23,11,80,9.16
3,Nationalist,29,28,13,70,8.02
8,DSA,16,8,2,26,2.98
7,Order and Opportunity Party,12,4,4,20,2.29
9,Progressive,14,5,1,20,2.29
