state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_PRG_dsa,first_choice_DSA_prg,first_choice_DSA_lib,first_choice_LIB_dsa,first_choice_LIB_sd,first_choice_SD_lib,first_choice_SD_sty,first_choice_STY_sd,first_choice_STY_ctr,first_choice_CTR_sty,first_choice_CTR_con,first_choice_CON_ctr,first_choice_CON_ref,first_choice_REF_con,first_choice_REF_nat,first_choice_NAT_ref
24,MD,782.1392251325467,0.12924431813665244,0.17333833597108028,0.15313481656063535,0.05980420392820076,0.10175377624174871,0.1114442462153964,0.08228585229321687,0.06308555066448329,0.04249874873948778,0.08341015124909797,0.044621867514515384,0.03521897220033075,0.027729218111150495,0.02470456312276544,0.09374769971234567,0.029333913409224668,0.03437371850987668,0.02482012668448602,0.036951065096551286,0.019126077992913302,0.03247481341696807,0.035739757403629155,0.03545629166788918,0.0334618626939379,0.04575276767024646,0.023236176118427262,0.05827222480881645,0.034880427093608925,0.05922553986169597,0.03865929017107831,0.047463730293016655,0.054176124804084874,0.029152146085754206,0.052654137518847136,0.04876748803783977
25,MA,790.9676385842274,0.16071855092603785,0.1713470125723615,0.1124387123351679,0.06648887059408312,0.1306130543599223,0.08074429001337714,0.0533921385352189,0.06156622446605848,0.0760755595849766,0.08661558661279599,0.06173799547287875,0.07125390731014229,0.044992778333588584,0.02572009371739272,0.03353947216875534,0.02096543207614713,0.05324053764932464,0.038196128124016425,0.0367429935171694,0.02511432185416491,0.04036126098775735,0.048268163957555905,0.03201906630004027,0.042063137076691626,0.06634618005141395,0.023992945744859936,0.04389987312671498,0.029579285763022035,0.06385189295443694,0.04350201252627727,0.030412585145201728,0.039135317750241795,0.030723516773961537,0.019850510276533385,0.03449059134171102
26,MI,1329.584123339628,0.20749943670358936,0.13312363762943943,0.09994050279332223,0.11290586273490309,0.09694374524327366,0.11438237301639446,0.08059122472652577,0.04367322730533406,0.062316268010565036,0.04862372183665272,0.05874569176597464,0.04373431189075653,0.04789284027629919,0.03844669164323308,0.027163192899171663,0.03863996888420812,0.04783239625409427,0.018887910408739942,0.038602153746522996,0.044936381331718525,0.02378666492617205,0.04397056777750436,0.03430137766395575,0.03256137208987834,0.051813275780773285,0.037043281199457566,0.03235115158742965,0.03582461391663992,0.02812607037467554,0.07013335320670784,0.043461675043482174,0.042356506875595605,0.041990769775054324,0.040091996530776414,0.03730578415117828
27,MN,714.0147451905302,0.14898233312684017,0.14405837276603714,0.08189010159102578,0.08218313633662191,0.13635766637752839,0.12177046743922418,0.07224634713420063,0.07303221460392828,0.041230896988083264,0.0982484636365102,0.04241114955543821,0.08411261289196525,0.034040413182689244,0.05990224781574022,0.03760363276913961,0.02693130215864716,0.03243078988233116,0.04353117975938704,0.04890601825938685,0.040688002283353876,0.0333212035624072,0.015212740714297074,0.03398800770017051,0.03373328790756755,0.0380218242682928,0.03474960144100227,0.03939451948527282,0.029457441642597997,0.051035615056452426,0.03662534582398227,0.04236966972805901,0.03698417958378996,0.042838579476517556,0.05841251772156516,0.023298117329946987
28,MS,444.2501713864426,0.18223941305599736,0.12725330243678493,0.2647117805377931,0.0765180124546201,0.03216753316545722,0.11351915763644388,0.09168282544312965,0.07614884524737388,0.02845978830381411,0.007299341718585738,0.07622727462005975,0.035830883979042154,0.055152998440267935,0.030063275609251126,0.031146657794632677,0.011947317855303449,0.033211815781043236,0.029637911321337928,0.030242512591258427,0.01563643139771899,0.032513997559075976,0.059983847798149185,0.00806446561668783,0.07873355469079632,0.023278112635434948,0.03356712548539157,0.08930652055945337,0.0669096610301443,0.02673498551182694,0.040894915777058095,0.06630607658355678,0.038521178009941544,0.05094986418321698,0.011386147584509308,0.023752467584841275
29,MO,950.7300393248061,0.19808582708266967,0.14148109155270389,0.1672368130881573,0.09879987917307202,0.06729533482332442,0.09819776651644699,0.08855895087442124,0.037278060298496236,0.07468001979555336,0.028386256795154784,0.039071530625476865,0.04860608534271885,0.04464707270633034,0.028096098695344202,0.045027095960566886,0.03342799136568788,0.07313441979925976,0.03733559500976886,0.03834820494991636,0.031442570397414625,0.02341741641935785,0.0313076926734893,0.023795321687655746,0.045396744845761956,0.028659740595876622,0.039977632917621554,0.02698095416817023,0.029506584117861768,0.04706958128089704,0.06266688988215635,0.04829703840250922,0.03887750960763365,0.03345404285348058,0.049009535968853525,0.05244664972619005
30,MT,257.38114259017533,0.18128630096008816,0.13920585444643216,0.14428481161559073,0.15624032915053004,0.10211828574630755,0.08197134311655674,0.0967638866915935,0.01606763647976912,0.050079381922579214,0.03198216987055256,0.03705455632235747,0.03268539313422534,0.09465407291967391,0.025267815832471473,0.011619349415578952,0.03980039447482059,0.04809753055877924,0.02668087105919334,0.013345108133611741,0.044671841639327345,0.031018823390502638,0.04370938564463366,0.0236196936305904,0.0039567846208910925,0.03285080472423997,0.031450199584142136,0.03962481020257235,0.022540756885354403,0.046970688716510896,0.018251459270663344,0.03262371261354634,0.06228071748852264,0.12418061689982708,0.05595237316434702,0.057092239673616596
31,NE,295.9094025556517,0.17323830229952708,0.15469178617223237,0.1402619561295496,0.08111044776040151,0.07026431537895515,0.11109641548513928,0.1343053730558164,0.032798167657865446,0.0796331068698247,0.022600129190688583,0.049291842988426975,0.04370814374257435,0.05216597286091298,0.012174461359245332,0.045997771827564565,0.009578995195182434,0.05849567486193131,0.08114310260631442,0.02284520201002327,0.019058006152003225,0.0301608910393416,0.01628720831562227,0.04434621961368634,0.05281588031055212,0.034382674882892476,0.018765922645633884,0.032324340190138974,0.06438834489397557,0.02722171818123457,0.11263752742651256,0.0206708386019199,0.044943366924077625,0.05743270601403938,0.03279288416415847,0.016370303192035633
32,NV,707.5349642159226,0.17790189693195413,0.17399798873040404,0.17054103491380368,0.08927410737956563,0.08197785923446113,0.10016051750223076,0.06020447763462698,0.049908472812338914,0.05060769781883115,0.04542594704178355,0.05305808968532517,0.05695390513216518,0.06801244556621854,0.06443894483048304,0.019348757088937726,0.02000596306878925,0.033412006659000126,0.03201060125787586,0.029824855036809254,0.030765692580229455,0.017400602241200058,0.031422649328249744,0.06443678871190404,0.07060357861746043,0.07080856500518293,0.025211190084340484,0.05313586314037061,0.02855464728610448,0.015235437182164817,0.03528432003157584,0.04682078502140765,0.014732651110915356,0.036471782174952116,0.03232745817674742,0.04972242098159053
33,NH,264.70182867427593,0.12145624656423418,0.19333155827129647,0.086064009371579,0.055871440624858486,0.09380505435493498,0.07854548779038299,0.10108577273258187,0.08539694593245668,0.10305172767915803,0.0813917566785172,0.02577449377145958,0.02218898589689748,0.04839721820433727,0.010324554350157724,0.05574672338061747,0.05786413460456169,0.02947732027079166,0.02231861652833146,0.06150001883794268,0.025211624602929274,0.02532508795824842,0.02207654850222077,0.04211710366040677,0.0431570285061923,0.05378960226341268,0.04598265128007881,0.04394762262979935,0.021146489374779334,0.11256431468858139,0.033210103850894165,0.07164818528864263,0.039297465194356125,0.03743939988625798,0.031069927612485147,0.01842477885561793
34,NJ,1162.212189890641,0.16719476629850108,0.1511118467765934,0.10572941126596605,0.08457812396645736,0.10648246756306706,0.10172411665284582,0.09168512289851456,0.05842843379749055,0.06327554878531493,0.06979016199524905,0.049249747714040705,0.057283183323005554,0.033013234543242426,0.028163240164216077,0.0398071464216091,0.043744235622516184,0.03234484715842459,0.016213240363470882,0.028973472613158056,0.025529765686351007,0.04129741171226972,0.04143291094721585,0.024734871247916138,0.02729362518451748,0.02998563504562535,0.03805361470997569,0.05206471455676236,0.06978351226396026,0.047815945053382616,0.04917978516521537,0.05258729510879495,0.03698297884608735,0.03903109481350544,0.07301440719441603,0.022420084540320857
35,NM,415.09744284088754,0.16458434489665058,0.2114244576839569,0.15264702727633356,0.06320845555767315,0.08764359233913645,0.08855010493976398,0.09282302707216562,0.0448512255356518,0.05006479096989188,0.044202973728776004,0.09986199637120732,0.053603113349399156,0.031946404955801935,0.003441396856529351,0.03539689578976425,0.02099482812509419,0.03494169773501124,0.010432834226537256,0.019499708725546842,0.009331115478151727,0.015763925910068463,0.006972950742225862,0.05664771781435164,0.022176262945419793,0.05206368688823813,0.04888788372959396,0.043384943561448015,0.018543747565014347,0.06364062787980414,0.0921712362618988,0.057806977862556626,0.0641538680864425,0.05075377204578819,0.025000610582571747,0.0625817965115346
36,NY,2314.4361487307797,0.14238669427286663,0.16838300722744146,0.13390827043937492,0.06368187507219253,0.10162042088890187,0.09906413596541859,0.0932935147872337,0.06647913160541696,0.06965649104989192,0.06152645869126133,0.038875902312029774,0.04294707648883504,0.04859134767945453,0.0222565034788616,0.04435790621999964,0.05052416120242699,0.03577559742286624,0.02976006959970403,0.03757047626394514,0.048727536521600244,0.033953926874381715,0.039199107090517576,0.03476386795065892,0.04930077713425845,0.037337863111390646,0.0356301227573865,0.039664932143508455,0.04644605587811135,0.038123978009813944,0.050209918324308905,0.05422892875728826,0.02628044798119075,0.04080410839391586,0.04382666257082988,0.030842725832715676
37,NC,1455.3543868417394,0.1964343735762496,0.12670139330351865,0.1412345390691998,0.09717336346777145,0.07549828157115725,0.118503196286955,0.07851314753484702,0.06298979193908374,0.051286358272651725,0.05166555497856563,0.0474238766188164,0.03826850043145086,0.045070162728240826,0.025211663569868047,0.04011120574553678,0.03645782657347465,0.0457283047028577,0.03661084260477142,0.02559682128507742,0.01776375943233482,0.027269696369368303,0.03409291976151269,0.03869468556450714,0.04017795696403312,0.049818245746441996,0.03586085541787694,0.05554696513252945,0.04818205374812646,0.034836017488095616,0.037853831159202,0.08097218165749799,0.0374121164863014,0.056369590012659454,0.030476209420769156,0.03419371137864937
38,ND,112.01903649032609,0.1731382178938602,0.1718164723732826,0.09447881225115919,0.052314794826818584,0.06620735106562113,0.18895814754747245,0.14387376467049257,0.05148720863807505,0.028330707879741283,0.02939452285347683,0.008623327933399788,0.0,0.02117373699735332,0.028131563385140595,0.040773035038525224,0.011562372178055313,0.061529421173930385,0.01926872446187558,0.012373772707562694,0.003203891321426403,0.07124895926024509,0.03758532185924403,0.052853205049414216,0.008465191346059798,0.015235562943611024,0.13209024528045413,0.050817816666690344,0.12148949735464401,0.05561006312347167,0.05314160239430308,0.07371766115763793,0.04524356073393313,0.016202200845630368,0.023856129343984595,0.03580313744340738
39,OH,1727.1453712960188,0.19889036871077048,0.12337886718274836,0.13372293935481924,0.09607045618142443,0.07707915904542641,0.11560648054012039,0.12264060766831589,0.04856211854122566,0.05443088765854584,0.029618115116603064,0.0446450857971561,0.031653304457346175,0.032403869234001036,0.03343389545396454,0.03286550534882634,0.043504538910436576,0.03401745354059373,0.04132690881709994,0.032268298175371246,0.026319522144289523,0.032570758608565856,0.04582548351950584,0.03673282747432503,0.038166673415207956,0.03245389925787671,0.05085490562636974,0.04483746402717347,0.055688148059180737,0.04569096174460238,0.04693617069863974,0.04785719049040632,0.04706373832555921,0.04289133519798338,0.03709097636813679,0.042901085307381494
40,OK,606.2032476806337,0.21993886812596733,0.09133108447790962,0.13023243707271173,0.12108949541383139,0.06791354114051001,0.12556081138734085,0.11442589417946826,0.05202833548740446,0.06332564484261166,0.014153887872244565,0.07852206910915811,0.023719369705189848,0.03827519249512235,0.0191875096810991,0.04601854453738452,0.06313129921359435,0.05580891934430706,0.04169459068558769,0.0288987832154388,0.016203069015680697,0.02156336129840994,0.05105158700828045,0.014211962306891514,0.03541787577129949,0.032807475632596235,0.04528111461426372,0.04099415764762991,0.026950823958453007,0.03963065021477832,0.03752444892737877,0.060583725153644775,0.05887083634690336,0.07077738940958957,0.03787508087231339,0.015000163835005038
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.04426382032427182,0.02117715405716446,0.036022217962574515,0.042153945077931715,0.022129078147662146,0.038619532295667724,0.05362572379223547,0.040123320053080454,0.05268073122872406,0.040423266708380284,0.054747570002418006,0.06067392039609775,0.045875409161567245,0.03252429659370434,0.022535731519772218,0.046365358158398276,0.041691980384896694,0.029289335833721876,0.043601543412122884,0.03241769082330248,0.05329467884857226,0.04112168788476686,0.03201304627224469,0.03742767731638122,0.035201283744340575
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.03891020250676793,0.03544755541819785,0.05664761818954652,0.04469456651116177,0.026909851507019727,0.034220546378727866,0.03624155134781888,0.024067848790942738,0.04276471983280074,0.048741909017355076,0.026212582220067844,0.028659909404167738,0.03927604361785027,0.04114817296398527,0.05762305780490387,0.035410364429758236,0.039620572653235334,0.055977210962862956,0.050493688039683356,0.04010435639733944,0.031132096868455795,0.04457710395872485,0.05202256776071642,0.03329169404204296,0.03580420937586657
