party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,80,67,21,168,23.33
1,Labor,70,46,10,126,17.5
4,Liberal,58,27,8,93,12.92
5,Populist,28,31,9,68,9.44
3,Nationalist,29,33,5,67,9.31
6,Civic Union Party,34,25,6,65,9.03
2,Solidarity,40,22,2,64,8.89
9,Progressive,20,9,3,32,4.44
8,DSA,16,4,1,21,2.92
7,Order and Opportunity Party,9,6,1,16,2.22
