winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,6349.8385,20.07,surviving,0.0,31633.2803,,
Initial_Slate,LBR_1,LBR_1,LBR,4251.1658,13.44,surviving,0.0,31633.2803,,
Initial_Slate,NAT_1,NAT_1,NAT,3597.1608,11.37,surviving,0.0,31633.2803,,
Initial_Slate,LIB_1,LIB_1,LIB,3427.3654,10.83,surviving,0.0,31633.2803,,
Initial_Slate,STY_1,STY_1,STY,2791.8475,8.83,surviving,0.0,31633.2803,,
Initial_Slate,POP_1,POP_1,POP,2652.3383,8.38,surviving,0.0,31633.2803,,
Initial_Slate,CUP_1,CUP_1,CUP,2426.117,7.67,surviving,0.0,31633.2803,,
Initial_Slate,PRG_1,PRG_1,PRG,2197.1356,6.95,surviving,0.0,31633.2803,,
Initial_Slate,OAO_1,OAO_1,OAO,2050.1607,6.48,surviving,0.0,31633.2803,,
Initial_Slate,DSA_1,DSA_1,DSA,1890.1507,5.98,surviving,0.0,31633.2803,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,31633.2803,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,31633.2803,,
After_Retail,CON_1,CON_1,CON,116.4131,7.69,surviving,116.4131,1513.3702,298.1502,19.7
After_Retail,CON_2,CON_2,CON,116.4131,7.69,surviving,116.4131,1513.3702,0.0,0.0
After_Retail,CON_3,CON_3,CON,116.4131,7.69,surviving,116.4131,1513.3702,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,116.4131,7.69,surviving,116.4131,1513.3702,114.0891,7.54
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,116.4131,7.69,surviving,116.4131,1513.3702,84.0623,5.55
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,116.4131,7.69,surviving,116.4131,1513.3702,236.0369,15.6
After_Retail,LBR_2,LBR_2,LBR,116.4131,7.69,surviving,116.4131,1513.3702,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,116.4131,7.69,surviving,116.4131,1513.3702,130.8214,8.64
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,116.4131,7.69,surviving,116.4131,1513.3702,167.835,11.09
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,116.4131,7.69,surviving,116.4131,1513.3702,128.273,8.48
After_Retail,POP_1,POP_1,POP,116.4131,7.69,surviving,116.4131,1513.3702,116.3149,7.69
After_Retail,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,116.4131,1513.3702,80.5156,5.32
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,STY_1,STY_1,STY,116.4131,7.69,surviving,116.4131,1513.3702,157.2718,10.39
After_Retail,STY_2,STY_2,STY,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Retail,STY_3,STY_3,STY,0.0,0.0,eliminated_this_round,116.4131,1513.3702,0.0,0.0
After_Pod_A,CON_1,CON_1,CON,829.9581,10.0,surviving,829.9581,8299.5811,1627.3139,19.61
After_Pod_A,CON_2,CON_2,CON,829.9581,10.0,surviving,829.9581,8299.5811,0.0,0.0
After_Pod_A,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,829.9581,8299.5811,0.0,0.0
After_Pod_A,CUP_1,CUP_1,CUP,829.9581,10.0,surviving,829.9581,8299.5811,698.579,8.42
After_Pod_A,DSA_1,DSA_1,DSA,829.9581,10.0,surviving,829.9581,8299.5811,721.5278,8.69
After_Pod_A,LBR_1,LBR_1,LBR,829.9581,10.0,surviving,829.9581,8299.5811,1232.5717,14.85
After_Pod_A,LBR_2,LBR_2,LBR,0.0,0.0,eliminated_this_round,829.9581,8299.5811,0.0,0.0
After_Pod_A,LIB_1,LIB_1,LIB,829.9581,10.0,surviving,829.9581,8299.5811,1204.5106,14.51
After_Pod_A,NAT_1,NAT_1,NAT,829.9581,10.0,surviving,829.9581,8299.5811,841.5769,10.14
After_Pod_A,OAO_1,OAO_1,OAO,0.0,0.0,eliminated_this_round,829.9581,8299.5811,573.4647,6.91
After_Pod_A,POP_1,POP_1,POP,829.9581,10.0,surviving,829.9581,8299.5811,636.2525,7.67
After_Pod_A,STY_1,STY_1,STY,829.9581,10.0,surviving,829.9581,8299.5811,763.7838,9.2
After_Pod_C,CON_1,CON_1,CON,1836.1264,12.5,surviving,1836.1264,14689.0113,3110.5328,21.18
After_Pod_C,CON_2,CON_2,CON,1836.1264,12.5,surviving,1836.1264,14689.0113,0.0,0.0
After_Pod_C,CUP_1,CUP_1,CUP,1836.1264,12.5,surviving,1836.1264,14689.0113,1628.0311,11.08
After_Pod_C,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,1836.1264,14689.0113,1243.3497,8.46
After_Pod_C,LBR_1,LBR_1,LBR,1836.1264,12.5,surviving,1836.1264,14689.0113,2227.0866,15.16
After_Pod_C,LIB_1,LIB_1,LIB,1836.1264,12.5,surviving,1836.1264,14689.0113,2399.3575,16.33
After_Pod_C,NAT_1,NAT_1,NAT,1836.1264,12.5,surviving,1836.1264,14689.0113,1601.7093,10.9
After_Pod_C,POP_1,POP_1,POP,0.0,0.0,eliminated_this_round,1836.1264,14689.0113,1201.9356,8.18
After_Pod_C,STY_1,STY_1,STY,1836.1264,12.5,surviving,1836.1264,14689.0113,1277.0086,8.69
After_Pod_BD,CON_1,CON_1,CON,5272.2134,16.67,surviving,5272.2134,31633.2803,7394.3679,23.38
After_Pod_BD,CON_2,CON_2,CON,0.0,0.0,eliminated_this_round,5272.2134,31633.2803,0.0,0.0
After_Pod_BD,CUP_1,CUP_1,CUP,5272.2134,16.67,surviving,5272.2134,31633.2803,3575.7079,11.3
After_Pod_BD,LBR_1,LBR_1,LBR,5272.2134,16.67,surviving,5272.2134,31633.2803,6159.7821,19.47
After_Pod_BD,LIB_1,LIB_1,LIB,5272.2134,16.67,surviving,5272.2134,31633.2803,6043.0953,19.1
After_Pod_BD,NAT_1,NAT_1,NAT,0.0,0.0,eliminated_this_round,5272.2134,31633.2803,3759.4299,11.88
After_Pod_BD,STY_1,STY_1,STY,5272.2134,16.67,surviving,5272.2134,31633.2803,4700.8971,14.86
