winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,NAT_2,NAT_2,PRG_1,PRG_1,81.98,elimination
After_Retail,NAT_2,NAT_2,OAO_1,OAO_1,40.42,elimination
After_Retail,NAT_2,NAT_2,LBR_1,LBR_1,39.42,elimination
After_Retail,NAT_2,NAT_2,CUP_1,CUP_1,39.12,elimination
After_Retail,NAT_2,NAT_2,LIB_1,LIB_1,16.35,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,3054.97,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,1902.47,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,400.11,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,174.04,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,2.38,surplus
After_Pod_A,CON_2,CON_2,CON_3,CON_3,590.91,surplus
After_Pod_A,POP_1,POP_1,CON_3,CON_3,273.65,surplus
After_Pod_A,POP_1,POP_1,LBR_2,LBR_2,116.91,surplus
After_Pod_A,POP_1,POP_1,CUP_1,CUP_1,89.52,surplus
After_Pod_A,POP_1,POP_1,DSA_1,DSA_1,0.01,surplus
After_Pod_A,LIB_1,LIB_1,LBR_2,LBR_2,272.32,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,70.27,surplus
After_Pod_A,LIB_1,LIB_1,PRG_1,PRG_1,40.35,surplus
After_Pod_A,LIB_1,LIB_1,DSA_1,DSA_1,30.92,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,15.51,surplus
After_Pod_A,CON_3,CON_3,CUP_1,CUP_1,408.24,elimination
After_Pod_A,CON_3,CON_3,LBR_2,LBR_2,322.04,elimination
After_Pod_A,CON_3,CON_3,OAO_1,OAO_1,134.28,elimination
After_Pod_A,DSA_1,DSA_1,LBR_2,LBR_2,1704.84,elimination
After_Pod_A,DSA_1,DSA_1,PRG_1,PRG_1,108.05,elimination
After_Pod_A,LBR_2,LBR_2,CUP_1,CUP_1,992.23,surplus
After_Pod_A,LBR_2,LBR_2,OAO_1,OAO_1,246.96,surplus
After_Pod_A,LBR_2,LBR_2,PRG_1,PRG_1,215.21,surplus
After_Pod_A,CUP_1,CUP_1,OAO_1,OAO_1,778.04,surplus
After_Pod_A,CUP_1,CUP_1,PRG_1,PRG_1,176.17,surplus
After_Pod_A,OAO_1,OAO_1,PRG_1,PRG_1,194.66,surplus
After_Pod_A,PRG_1,PRG_1,LIB_1,LIB_1,2096.04,elimination
After_Pod_A,PRG_1,PRG_1,LBR_1,LBR_1,223.48,elimination
After_Pod_A,PRG_1,PRG_1,CUP_1,CUP_1,153.87,elimination
After_Pod_A,PRG_1,PRG_1,CON_1,CON_1,84.02,elimination
After_Pod_A,PRG_1,PRG_1,NAT_1,NAT_1,77.1,elimination
After_Pod_A,PRG_1,PRG_1,OAO_1,OAO_1,71.69,elimination
After_Pod_A,PRG_1,PRG_1,POP_1,POP_1,41.16,elimination
After_Pod_C,LBR_1,LBR_1,LBR_2,LBR_2,2976.22,surplus
After_Pod_C,CON_1,CON_1,CON_2,CON_2,2338.93,surplus
After_Pod_C,LIB_1,LIB_1,LBR_2,LBR_2,1610.85,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,182.57,surplus
After_Pod_C,LIB_1,LIB_1,OAO_1,OAO_1,40.3,surplus
After_Pod_C,LBR_2,LBR_2,CUP_1,CUP_1,607.81,surplus
After_Pod_C,LBR_2,LBR_2,POP_1,POP_1,357.41,surplus
After_Pod_C,LBR_2,LBR_2,CON_2,CON_2,28.62,surplus
After_Pod_C,LBR_2,LBR_2,OAO_1,OAO_1,13.01,surplus
After_Pod_C,OAO_1,OAO_1,CUP_1,CUP_1,1221.09,elimination
After_Pod_C,OAO_1,OAO_1,CON_2,CON_2,715.55,elimination
After_Pod_C,OAO_1,OAO_1,POP_1,POP_1,0.7,elimination
After_Pod_C,CUP_1,CUP_1,CON_2,CON_2,357.83,surplus
After_Pod_C,CUP_1,CUP_1,POP_1,POP_1,329.04,surplus
After_Pod_C,CUP_1,CUP_1,NAT_1,NAT_1,0.12,surplus
After_Pod_C,POP_1,POP_1,CON_2,CON_2,265.61,surplus
After_Pod_C,POP_1,POP_1,NAT_1,NAT_1,13.05,surplus
After_Pod_C,CON_2,CON_2,NAT_1,NAT_1,126.33,surplus
After_Pod_C,NAT_1,NAT_1,CON_1,CON_1,2401.0,elimination
After_Pod_C,NAT_1,NAT_1,POP_1,POP_1,1049.66,elimination
After_Pod_C,NAT_1,NAT_1,CUP_1,CUP_1,35.42,elimination
After_Pod_C,NAT_1,NAT_1,LIB_1,LIB_1,21.06,elimination
After_Pod_C,NAT_1,NAT_1,LBR_1,LBR_1,20.77,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,3968.52,surplus
After_Pod_BD,LBR_1,LBR_1,LBR_2,LBR_2,2057.62,surplus
After_Pod_BD,LIB_1,LIB_1,LBR_2,LBR_2,878.3,surplus
After_Pod_BD,LIB_1,LIB_1,CUP_1,CUP_1,147.93,surplus
After_Pod_BD,LIB_1,LIB_1,CON_2,CON_2,0.44,surplus
After_Pod_BD,LBR_2,LBR_2,CUP_1,CUP_1,1663.62,elimination
After_Pod_BD,LBR_2,LBR_2,POP_1,POP_1,1082.57,elimination
After_Pod_BD,LBR_2,LBR_2,CON_2,CON_2,189.73,elimination
After_Pod_BD,POP_1,POP_1,CON_2,CON_2,365.03,surplus
After_Pod_BD,POP_1,POP_1,CUP_1,CUP_1,154.32,surplus
After_Pod_BD,CUP_1,CUP_1,CON_2,CON_2,249.9,surplus
After_Pod_BD,CON_2,CON_2,POP_1,POP_1,2398.14,elimination
After_Pod_BD,CON_2,CON_2,CUP_1,CUP_1,1557.12,elimination
After_Pod_BD,CON_2,CON_2,LBR_1,LBR_1,622.08,elimination
After_Pod_BD,CON_2,CON_2,LIB_1,LIB_1,80.42,elimination
