winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,5866.3909,20.35,surviving,0.0,28833.7079,,
Initial_Slate,LBR_1,LBR_1,LBR,3815.3445,13.23,surviving,0.0,28833.7079,,
Initial_Slate,NAT_1,NAT_1,NAT,3427.0612,11.89,surviving,0.0,28833.7079,,
Initial_Slate,LIB_1,LIB_1,LIB,3272.1815,11.35,surviving,0.0,28833.7079,,
Initial_Slate,POP_1,POP_1,POP,2361.088,8.19,surviving,0.0,28833.7079,,
Initial_Slate,STY_1,STY_1,STY,2218.7684,7.7,surviving,0.0,28833.7079,,
Initial_Slate,CUP_1,CUP_1,CUP,2128.5316,7.38,surviving,0.0,28833.7079,,
Initial_Slate,PRG_1,PRG_1,PRG,2125.8748,7.37,surviving,0.0,28833.7079,,
Initial_Slate,OAO_1,OAO_1,OAO,1897.2226,6.58,surviving,0.0,28833.7079,,
Initial_Slate,DSA_1,DSA_1,DSA,1721.2443,5.97,surviving,0.0,28833.7079,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,28833.7079,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,28833.7079,,
After_Retail,CON_1,CON_1,CON,2217.9775,7.69,surviving,2217.9775,28833.7079,5866.3909,20.35
After_Retail,CON_2,CON_2,CON,2217.9775,7.69,surviving,2217.9775,28833.7079,0.0,0.0
After_Retail,CON_3,CON_3,CON,2217.9775,7.69,surviving,2217.9775,28833.7079,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,2217.9775,7.69,surviving,2217.9775,28833.7079,2128.5316,7.38
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,1721.2443,5.97
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,2217.9775,7.69,surviving,2217.9775,28833.7079,3815.3445,13.23
After_Retail,LBR_2,LBR_2,LBR,2217.9775,7.69,surviving,2217.9775,28833.7079,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,2217.9775,7.69,surviving,2217.9775,28833.7079,3272.1815,11.35
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,2217.9775,7.69,surviving,2217.9775,28833.7079,3427.0612,11.89
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,2217.9775,7.69,surviving,2217.9775,28833.7079,1897.2226,6.58
After_Retail,POP_1,POP_1,POP,2217.9775,7.69,surviving,2217.9775,28833.7079,2361.088,8.19
After_Retail,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,2217.9775,7.69,surviving,2217.9775,28833.7079,2125.8748,7.37
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,STY_1,STY_1,STY,2217.9775,7.69,surviving,2217.9775,28833.7079,2218.7684,7.7
After_Retail,STY_2,STY_2,STY,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Retail,STY_3,STY_3,STY,0.0,0.0,eliminated_this_round,2217.9775,28833.7079,0.0,0.0
After_Pod_A,CON_1,CON_1,CON,2883.3708,10.0,surviving,2883.3708,28833.7079,5866.3909,20.35
After_Pod_A,CON_2,CON_2,CON,2883.3708,10.0,surviving,2883.3708,28833.7079,0.0,0.0
After_Pod_A,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,2883.3708,28833.7079,0.0,0.0
After_Pod_A,CUP_1,CUP_1,CUP,2883.3708,10.0,surviving,2883.3708,28833.7079,2128.5316,7.38
After_Pod_A,LBR_1,LBR_1,LBR,2883.3708,10.0,surviving,2883.3708,28833.7079,5118.5688,17.75
After_Pod_A,LBR_2,LBR_2,LBR,2883.3708,10.0,surviving,2883.3708,28833.7079,0.0,0.0
After_Pod_A,LIB_1,LIB_1,LIB,2883.3708,10.0,surviving,2883.3708,28833.7079,3339.326,11.58
After_Pod_A,NAT_1,NAT_1,NAT,2883.3708,10.0,surviving,2883.3708,28833.7079,3427.0612,11.89
After_Pod_A,OAO_1,OAO_1,OAO,0.0,0.0,eliminated_this_round,2883.3708,28833.7079,1897.2226,6.58
After_Pod_A,POP_1,POP_1,POP,2883.3708,10.0,surviving,2883.3708,28833.7079,2361.088,8.19
After_Pod_A,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,2883.3708,28833.7079,2211.2597,7.67
After_Pod_A,STY_1,STY_1,STY,2883.3708,10.0,surviving,2883.3708,28833.7079,2484.2589,8.62
After_Pod_C,CON_1,CON_1,CON,3604.2135,12.5,surviving,3604.2135,28833.7079,6303.6924,21.86
After_Pod_C,CON_2,CON_2,CON,3604.2135,12.5,surviving,3604.2135,28833.7079,0.0,0.0
