winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,7961.3305,19.43,surviving,0.0,40965.1883,,
Initial_Slate,LBR_1,LBR_1,LBR,5703.9037,13.92,surviving,0.0,40965.1883,,
Initial_Slate,STY_1,STY_1,STY,4702.1115,11.48,surviving,0.0,40965.1883,,
Initial_Slate,NAT_1,NAT_1,NAT,4164.1595,10.17,surviving,0.0,40965.1883,,
Initial_Slate,LIB_1,LIB_1,LIB,3944.6451,9.63,surviving,0.0,40965.1883,,
Initial_Slate,POP_1,POP_1,POP,3623.1725,8.84,surviving,0.0,40965.1883,,
Initial_Slate,CUP_1,CUP_1,CUP,3418.068,8.34,surviving,0.0,40965.1883,,
Initial_Slate,OAO_1,OAO_1,OAO,2559.9541,6.25,surviving,0.0,40965.1883,,
Initial_Slate,DSA_1,DSA_1,DSA,2453.172,5.99,surviving,0.0,40965.1883,,
Initial_Slate,PRG_1,PRG_1,PRG,2434.6715,5.94,surviving,0.0,40965.1883,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,40965.1883,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,40965.1883,,
After_Retail,CON_1,CON_1,CON,152.1821,7.69,surviving,152.1821,1978.3679,373.8162,18.9
After_Retail,CON_2,CON_2,CON,152.1821,7.69,surviving,152.1821,1978.3679,0.0,0.0
After_Retail,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,152.1821,7.69,surviving,152.1821,1978.3679,160.7359,8.12
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,152.1821,7.69,surviving,152.1821,1978.3679,109.1021,5.51
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,152.1821,7.69,surviving,152.1821,1978.3679,316.6971,16.01
After_Retail,LBR_2,LBR_2,LBR,152.1821,7.69,surviving,152.1821,1978.3679,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,152.1821,7.69,surviving,152.1821,1978.3679,150.5658,7.61
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,152.1821,7.69,surviving,152.1821,1978.3679,194.2898,9.82
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,152.1821,7.69,surviving,152.1821,1978.3679,160.1693,8.1
After_Retail,POP_1,POP_1,POP,152.1821,7.69,surviving,152.1821,1978.3679,158.8896,8.03
After_Retail,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,152.1821,1978.3679,89.2203,4.51
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,152.1821,1978.3679,0.0,0.0
After_Retail,STY_1,STY_1,STY,152.1821,7.69,surviving,152.1821,1978.3679,264.8818,13.39
After_Retail,STY_2,STY_2,STY,152.1821,7.69,surviving,152.1821,1978.3679,0.0,0.0
