district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,382.8201,103.6236,0.0,0
01-02,1,6,263.9942,70.5356,0.0,0
02-01,2,2,116.1218,77.5235,32.0626,0
04-01,4,7,529.4414,131.2405,0.0,0
04-02,4,7,516.9467,100.5786,0.0,0
04-03,4,5,1046.3882,369.8708,0.0,0
05-01,5,4,194.9097,77.5587,0.0,0
05-02,5,4,174.4814,79.8808,0.0,0
06-01,6,7,893.1489,217.8793,0.0,0
06-02,6,7,266.4884,54.9024,0.0,0
06-03,6,7,220.2969,39.3715,0.0,0
06-04,6,7,567.9984,117.7615,0.0,0
06-05,6,7,230.7683,41.9165,0.0,0
06-06,6,7,308.5193,56.8467,0.0,0
06-07,6,7,290.1869,91.901,0.0,0
06-08,6,7,234.4194,51.0064,0.0,0
06-09,6,7,304.7626,46.5944,0.0,1
06-10,6,7,85.644,10.4245,0.0,0
06-11,6,7,102.3431,13.6449,0.0,1
06-12,6,7,10.236,0.0019,0.0,4
06-13,6,7,23.6611,2.1702,0.0,5
06-14,6,7,14.1585,0.202,0.0,4
06-15,6,6,3553.7479,960.4896,0.0,0
08-01,8,5,343.626,101.05,0.0,0
08-02,8,5,331.3485,114.7711,0.0,0
08-03,8,5,72.4384,25.9314,0.0,0
09-01,9,5,281.9837,77.5285,0.0,0
09-02,9,4,156.1225,72.545,0.0,0
10-01,10,3,195.1404,91.3672,21.0806,0
11-01,11,2,106.4909,56.9032,37.5257,0
12-01,12,7,489.448,97.7936,0.0,0
12-02,12,7,308.4966,64.9242,0.0,0
12-03,12,7,418.693,89.7393,0.0,0
12-04,12,7,501.8173,145.2715,0.0,0
12-05,12,7,578.6763,92.7928,0.0,0
12-06,12,7,351.1695,83.5867,0.0,0
12-07,12,5,155.3,54.3376,0.0,0
12-08,12,5,33.0472,5.7035,0.0,2
12-09,12,5,2836.6485,848.0106,0.0,0
13-01,13,7,485.7557,101.5539,0.0,0
13-02,13,7,384.6762,101.9754,0.0,0
13-03,13,7,381.1424,71.8722,0.0,0
13-04,13,7,64.8048,7.6487,0.0,0
15-01,15,4,183.2803,61.2194,0.0,0
16-01,16,5,292.7841,98.77,0.0,0
17-01,17,7,520.6062,154.6597,0.0,0
17-02,17,7,112.6172,13.9201,0.0,0
17-03,17,7,243.6356,34.0946,0.0,0
17-04,17,7,334.7671,72.7619,0.0,0
17-05,17,6,105.4675,23.025,0.0,0
18-01,18,7,463.4863,94.0899,0.0,0
18-02,18,6,339.6515,93.1269,0.0,0
18-03,18,5,89.7144,33.2171,0.0,0
19-01,19,4,245.1918,122.8733,0.0,0
19-02,19,4,155.8838,57.7047,3.7148,0
20-01,20,4,163.1058,76.8446,0.0,0
20-02,20,4,171.8245,56.424,0.0,0
21-01,21,7,383.0517,87.5651,0.0,0
21-02,21,5,258.3531,83.7022,0.0,0
22-01,22,7,293.9077,50.7525,0.0,0
22-02,22,5,160.5279,36.7063,0.0,0
23-01,23,4,219.5271,91.1517,0.0,0
24-01,24,6,339.1617,122.0196,0.0,0
24-02,24,5,210.2097,74.2208,0.0,0
24-03,24,5,153.4221,52.163,0.0,0
25-01,25,7,319.4482,73.2778,0.0,0
25-02,25,6,289.3019,86.7706,0.0,0
25-03,25,5,106.3514,26.1109,0.0,0
26-01,26,7,393.8247,83.8746,0.0,0
26-02,26,7,422.289,98.7388,0.0,0
26-03,26,7,356.6542,70.5421,0.0,0
26-04,26,6,26.9123,1.4126,0.0,3
27-01,27,5,273.2483,81.9521,0.0,0
27-02,27,5,250.1497,78.3241,0.0,0
27-03,27,5,124.051,35.9458,0.0,0
28-01,28,4,221.1995,80.7399,0.0,0
28-02,28,4,171.1203,41.5933,0.0,0
29-01,29,6,353.9349,95.0777,0.0,0
29-02,29,5,298.6512,137.8648,0.0,0
29-03,29,5,198.031,51.0091,0.0,0
30-01,30,3,232.0551,117.1428,18.2774,0
31-01,31,5,264.2556,84.3196,0.0,0
32-01,32,4,504.4033,214.7859,0.0,0
32-02,32,4,130.2678,51.7443,0.0,0
33-01,33,4,239.0392,118.9341,0.0,0
34-01,34,7,484.7381,76.5746,0.0,0
34-02,34,7,295.8301,72.6544,0.0,0
34-03,34,5,138.845,60.9415,0.0,1
34-04,34,5,129.4419,28.3844,0.0,0
35-01,35,6,370.3611,94.7192,0.0,0
36-01,36,7,378.188,76.7019,0.0,0
36-02,36,7,412.1398,56.5036,0.0,0
36-03,36,7,266.854,50.4919,0.0,0
36-04,36,7,382.7482,97.4617,0.0,0
36-05,36,7,332.9776,90.3253,0.0,0
36-06,36,7,243.3114,42.3799,0.0,0
36-07,36,6,42.6374,8.6379,0.0,2
36-08,36,5,22.1283,4.1135,0.0,2
37-01,37,7,468.4346,105.9527,0.0,0
37-02,37,7,365.6351,61.2951,0.0,0
37-03,37,7,464.652,113.0101,0.0,0
37-04,37,6,8.9398,0.0067,0.0,4
38-01,38,2,100.3058,61.063,33.8291,0
39-01,39,7,358.9136,63.0237,0.0,0
39-02,39,7,527.4923,132.7144,0.0,0
39-03,39,7,419.8746,98.1429,0.0,0
39-04,39,5,236.5871,75.3402,0.0,0
39-05,39,5,6.7383,1.1984,0.0,4
40-01,40,5,302.8794,108.7775,0.0,0
40-02,40,5,241.4259,63.4692,0.0,0
41-01,41,6,535.2155,141.9531,0.0,0
41-02,41,5,248.6963,56.58,0.0,0
42-01,42,7,453.7056,122.2094,0.0,0
42-02,42,7,501.6215,136.9482,0.0,0
42-03,42,7,513.4605,103.7071,0.0,0
42-04,42,7,479.6309,120.8948,0.0,0
42-05,42,6,28.8488,5.1973,0.0,2
44-01,44,3,147.3409,76.2604,3.6788,0
45-01,45,7,373.0049,90.7221,0.0,0
45-02,45,6,280.8188,70.8865,0.0,0
46-01,46,2,126.5556,89.5,53.3482,0
47-01,47,7,333.6897,85.1013,0.0,0
47-02,47,6,459.0104,119.513,0.0,0
47-03,47,5,234.627,61.5104,0.0,0
48-01,48,7,455.4184,118.0281,0.0,0
48-02,48,7,461.3939,143.6706,0.0,0
48-03,48,7,405.99,99.7392,0.0,0
48-04,48,7,399.441,92.1679,0.0,0
48-05,48,7,381.011,95.895,0.0,1
48-06,48,7,342.1807,67.3879,0.0,0
48-07,48,7,334.4114,70.7506,0.0,0
48-08,48,7,337.7757,48.6516,0.0,0
