district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,167.9855,31.5811,0.4437,2
01-02,1,7,128.9137,17.7314,0.0,1
01-03,1,7,127.6124,29.5651,0.0,2
02-01,2,4,75.4755,28.9418,0.5597,2
04-01,4,9,193.6819,16.5009,0.0,2
04-02,4,9,287.873,33.3701,1.9545,2
04-03,4,7,242.1426,50.0391,0.5346,1
04-04,4,5,4.2829,0.0001,0.0,4
05-01,5,7,133.6445,21.7477,0.0,4
05-02,5,6,115.9319,34.2237,0.0,1
06-01,6,9,586.3359,55.5922,0.0,2
06-02,6,9,175.7389,13.2547,0.0,3
06-03,6,9,152.9649,7.4319,0.0,3
06-04,6,9,178.4208,17.5408,0.0,3
06-05,6,9,199.5384,13.9299,0.0,5
06-06,6,9,80.5257,10.8411,0.0,4
06-07,6,9,147.3019,13.4519,0.0,3
06-08,6,9,150.4953,28.9774,0.0,3
06-09,6,9,136.1069,24.9476,0.0,3
06-10,6,9,97.1647,11.6444,0.0,3
06-11,6,7,94.4479,16.1571,0.0,3
06-12,6,7,94.8524,24.4459,0.0,2
06-13,6,7,108.4496,15.8,0.0,2
06-14,6,7,11.6401,1.2491,0.0,5
06-15,6,7,38.3423,8.2559,0.5794,3
06-16,6,7,44.3712,5.2059,0.0,4
06-17,6,7,89.282,15.9,0.0,1
06-18,6,7,5.3367,0.0,0.0,6
06-19,6,7,7.8602,0.0,0.0,5
06-20,6,7,2399.1758,588.291,0.0,2
06-21,6,5,2399.1758,812.8455,0.0,1
08-01,8,9,193.3563,28.7895,0.2906,3
08-02,8,5,96.0566,25.8403,0.0,1
08-03,8,5,133.9776,40.0295,0.0,1
08-04,8,5,100.3796,38.7212,0.0,1
09-01,9,9,197.5126,24.8055,0.0,4
09-02,9,6,111.6583,18.632,1.6865,1
10-01,10,5,134.0728,39.2953,1.8886,2
11-01,11,4,76.065,20.9843,6.4617,2
12-01,12,9,170.4555,8.5404,0.0,3
12-02,12,9,150.8855,7.5427,0.0,3
12-03,12,9,142.035,11.9849,0.0,3
12-04,12,9,237.4665,20.3372,0.0,4
12-05,12,9,276.0039,27.392,0.0,2
12-06,12,7,195.4809,31.7589,2.2176,2
12-07,12,7,181.9641,32.2054,3.8508,3
12-08,12,7,158.9336,33.0741,0.0,3
12-09,12,7,157.7743,41.0467,3.3758,2
12-10,12,7,134.8439,27.8444,0.0,2
12-11,12,5,53.1849,10.4607,0.0001,3
12-12,12,5,4.663,0.3097,0.0,5
13-01,13,9,156.0747,12.2811,0.0,3
13-02,13,9,231.6697,20.6231,0.0,3
13-03,13,7,160.9089,35.3338,0.0,3
