party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,152,91,55,298,21.29
1,Labor,127,66,31,224,16.0
4,Liberal,109,45,18,172,12.29
3,Nationalist,80,55,19,154,11.0
5,Populist,63,42,20,125,8.93
2,Solidarity,64,42,10,116,8.29
6,Civic Union Party,51,38,17,106,7.57
9,Progressive,54,19,12,85,6.07
7,Order and Opportunity Party,44,14,5,63,4.5
8,DSA,36,14,7,57,4.07
