state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
12,FL,LBR_1,LBR,13.41,0.0,1.09,0.0,0.0,0.0,0.0,9.17,0.0,0.0,5.06
12,FL,POP_1,POP,8.58,1.51,0.0,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0.0
12,FL,STY_1,STY,11.58,0.69,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,1.51
13,GA,CON_1,CON,22.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0
13,GA,CUP_1,CUP,9.32,2.57,2.42,0.72,5.02,0.0,0.0,0.0,0.0,0.0,0.0
13,GA,LBR_1,LBR,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45
13,GA,LIB_1,LIB,12.41,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0
13,GA,STY_1,STY,9.98,2.57,0.0,8.47,0.0,1.31,0.0,0.0,0.0,0.0,0.0
15,HI,CON_1,CON,21.31,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LBR_1,LBR,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LBR_2,LBR,0.0,0.0,0.0,0.95,1.89,5.27,2.49,1.34,0.0,3.31,1.89
15,HI,LIB_1,LIB,19.1,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,POP_1,POP,9.04,5.44,0.0,0.0,1.58,0.0,0.0,0.0,2.45,0.0,0.0
16,ID,CON_1,CON,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,LBR_1,LBR,9.5,0.88,1.41,0.0,2.46,0.0,0.0,0.0,0.0,0.0,6.0
16,ID,LIB_1,LIB,8.35,0.0,1.17,0.0,0.0,2.31,15.28,0.0,0.0,1.71,2.71
16,ID,NAT_1,NAT,15.66,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,POP_1,POP,14.84,2.62,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0
17,IL,CON_1,CON,20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,IL,CUP_1,CUP,9.29,0.75,5.13,5.23,0.68,0.6,0.0,0.0,0.9,0.0,0.0
17,IL,LBR_1,LBR,12.46,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,1.49,5.15
17,IL,LIB_1,LIB,13.07,0.0,2.32,0.0,0.0,1.14,5.81,0.0,0.0,8.49,0.0
17,IL,POP_1,POP,7.81,1.61,1.22,0.0,1.6,2.2,0.0,0.0,8.03,0.0,0.0
18,IN,CON_1,CON,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,CUP_1,CUP,9.9,0.71,3.57,1.68,0.79,0.0,0.0,0.0,16.21,0.0,0.0
18,IN,LBR_1,LBR,11.97,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18
18,IN,LIB_1,LIB,8.8,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0
18,IN,STY_1,STY,8.45,0.0,0.0,6.99,0.0,1.5,0.0,0.0,0.0,0.0,0.58
19,IA,CON_1,CON,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,CUP_1,CUP,8.52,1.41,4.16,0.0,0.0,0.0,0.0,2.06,15.79,0.0,0.0
19,IA,LBR_1,LBR,12.74,0.0,1.66,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,LIB_1,LIB,7.23,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,2.75,7.4
19,IA,POP_1,POP,9.73,0.99,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,3.5
20,KS,CON_1,CON,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,0.0,0.0
20,KS,CON_2,CON,0.0,8.05,0.67,3.41,4.46,0.0,2.79,0.0,0.0,0.0,0.0
20,KS,LBR_1,LBR,8.95,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,5.84
20,KS,LIB_1,LIB,13.67,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.52
20,KS,STY_1,STY,9.35,0.0,0.0,6.51,0.0,0.0,0.64,4.74,0.0,0.0,0.0
21,KY,CON_1,CON,23.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,CUP_1,CUP,9.3,2.26,3.95,1.16,3.45,0.0,0.0,1.51,0.0,0.0,0.0
21,KY,LBR_1,LBR,11.46,0.0,0.67,0.0,0.0,0.0,0.0,10.19,0.0,0.0,4.23
21,KY,NAT_1,NAT,13.93,1.5,0.0,1.32,0.75,0.0,1.28,0.0,0.0,0.0,0.0
21,KY,STY_1,STY,10.83,1.11,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CON_1,CON,22.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CUP_1,CUP,13.09,1.6,3.65,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0
22,LA,LBR_1,LBR,9.29,0.0,1.77,0.0,5.28,0.0,0.64,10.4,0.0,0.0,2.58
22,LA,NAT_1,NAT,16.69,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,STY_1,STY,11.45,0.75,0.0,8.79,0.0,0.0,0.73,0.0,0.0,0.0,0.0
23,ME,CON_1,CON,14.24,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
23,ME,DSA_1,DSA,6.89,0.0,0.0,0.0,0.0,3.52,0.0,0.0,8.41,2.28,0.0
23,ME,LBR_1,LBR,12.18,0.0,6.28,0.0,2.76,0.0,1.27,0.62,0.0,1.41,0.0
23,ME,LIB_1,LIB,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0
23,ME,POP_1,POP,13.84,0.0,0.0,0.0,2.11,0.0,1.26,0.0,0.0,0.0,0.0
24,MD,CON_1,CON,14.22,0.0,0.0,0.0,0.0,0.0,2.47,0.0,5.16,0.0,0.0
24,MD,LBR_1,LBR,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0
24,MD,LIB_1,LIB,11.19,0.0,5.05,0.0,2.16,0.0,0.0,0.0,0.0,11.83,0.61
24,MD,POP_1,POP,9.35,3.95,0.0,0.0,0.0,0.0,1.03,0.0,3.09,0.0,0.0
24,MD,STY_1,STY,8.26,0.69,4.42,0.56,0.0,1.13,1.68,0.0,0.0,0.0,2.28
25,MA,CON_1,CON,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0
25,MA,LBR_1,LBR,15.36,0.0,0.0,0.0,4.09,0.0,0.76,0.0,0.0,0.0,0.0
25,MA,LIB_1,LIB,15.03,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0
25,MA,POP_1,POP,5.95,0.9,8.19,0.0,2.79,1.0,1.02,0.0,2.8,0.0,0.0
25,MA,PRG_1,PRG,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71
26,MI,CON_1,CON,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,CUP_1,CUP,5.88,1.85,2.03,0.81,4.04,0.0,0.0,1.87,16.32,0.0,0.0
26,MI,LBR_1,LBR,12.57,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07
26,MI,LIB_1,LIB,11.45,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
26,MI,POP_1,POP,8.68,2.61,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0
27,MN,CON_1,CON,15.62,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0
27,MN,LBR_1,LBR,11.66,0.0,0.0,0.0,2.66,0.0,0.75,0.0,0.0,0.0,2.06
27,MN,LIB_1,LIB,16.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
27,MN,NAT_1,NAT,10.53,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,16.02,0.0
27,MN,POP_1,POP,10.04,0.81,9.4,0.0,2.69,0.0,0.95,0.0,0.0,0.0,0.0
28,MS,CON_1,CON,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,0.0,0.0
28,MS,LBR_1,LBR,11.93,0.0,0.0,0.0,1.58,0.0,0.0,4.02,0.0,0.0,2.83
28,MS,OAO_1,OAO,11.52,0.0,0.0,5.07,0.0,0.0,0.53,0.71,0.0,0.0,0.0
28,MS,POP_1,POP,8.45,1.54,0.0,0.0,1.37,1.67,10.62,0.0,0.72,0.0,0.0
28,MS,STY_1,STY,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CON_1,CON,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CUP_1,CUP,7.15,2.62,1.75,1.62,4.92,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,LBR_1,LBR,12.63,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69
29,MO,NAT_1,NAT,12.86,1.62,0.0,0.51,0.91,0.0,0.0,16.31,0.0,0.0,0.0
29,MO,STY_1,STY,10.37,0.93,0.0,7.96,0.0,3.9,0.0,0.0,0.0,0.0,0.71
30,MT,CON_1,CON,16.44,0.0,0.0,3.18,0.0,0.0,3.92,0.0,0.0,0.0,0.0
30,MT,LBR_1,LBR,11.87,0.0,0.0,0.0,0.0,0.0,2.53,3.06,0.0,0.0,3.47
30,MT,LIB_1,LIB,14.86,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0
30,MT,NAT_1,NAT,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,STY_1,STY,8.38,1.21,0.0,0.97,0.0,1.11,3.27,0.0,4.69,0.0,1.06
31,NE,CON_1,CON,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CUP_1,CUP,12.82,0.73,1.26,6.66,0.0,0.0,0.0,0.0,2.02,0.0,0.0
31,NE,LBR_1,LBR,14.25,0.0,0.95,0.0,4.48,0.0,0.0,0.0,0.0,0.0,8.75
31,NE,LIB_1,LIB,7.67,0.0,1.15,0.0,0.0,0.98,6.87,0.0,0.0,2.65,2.61
31,NE,POP_1,POP,9.81,0.92,0.0,0.0,3.55,0.99,0.0,0.0,8.92,0.0,0.0
32,NV,CON_1,CON,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0
32,NV,LBR_1,LBR,16.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,LIB_1,LIB,10.83,0.0,3.55,0.0,0.0,0.0,0.73,0.0,0.0,7.52,0.0
32,NV,POP_1,POP,8.08,2.18,0.0,0.0,0.0,0.0,3.1,6.05,5.81,0.0,0.0
32,NV,STY_1,STY,9.54,0.0,2.63,0.0,0.0,0.0,0.86,0.0,0.0,0.0,4.04
33,NH,CON_1,CON,12.19,0.0,0.0,0.0,0.0,0.0,3.04,0.0,2.87,0.0,0.0
33,NH,LBR_1,LBR,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,LIB_1,LIB,10.25,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,6.5
33,NH,POP_1,POP,5.86,1.04,0.0,0.0,2.25,0.0,4.57,0.0,4.15,0.0,0.0
33,NH,PRG_1,PRG,11.72,0.0,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67
34,NJ,CON_1,CON,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0
34,NJ,LBR_1,LBR,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66
34,NJ,LIB_1,LIB,14.19,0.0,3.97,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0
34,NJ,POP_1,POP,8.12,0.67,0.84,0.0,0.0,0.0,1.48,0.0,5.48,10.76,0.0
34,NJ,STY_1,STY,6.28,0.0,5.01,0.0,0.0,1.19,2.55,1.75,0.0,0.0,0.0
35,NM,CON_1,CON,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CUP_1,CUP,11.65,0.0,1.69,2.03,0.81,0.0,0.0,0.0,1.51,0.0,0.0
35,NM,LBR_1,LBR,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LIB_1,LIB,9.8,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0
35,NM,STY_1,STY,10.13,0.0,0.0,2.9,0.0,0.0,0.0,0.0,7.26,0.0,0.0
36,NY,CON_1,CON,15.82,0.0,4.45,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0
36,NY,LBR_1,LBR,15.27,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
36,NY,LIB_1,LIB,12.48,0.0,2.17,0.0,0.0,0.0,0.79,0.0,0.0,9.54,0.0
36,NY,POP_1,POP,7.91,0.0,0.0,0.0,0.0,0.0,1.17,0.0,8.53,0.0,0.0
36,NY,STY_1,STY,7.34,0.0,0.0,1.17,0.0,2.59,3.28,6.47,0.0,0.0,1.31
37,NC,CON_1,CON,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0
37,NC,LBR_1,LBR,10.79,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09
37,NC,LIB_1,LIB,8.84,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0
37,NC,POP_1,POP,9.73,2.5,0.0,0.0,4.75,0.0,2.21,0.0,3.42,0.0,0.0
37,NC,STY_1,STY,8.32,0.68,0.68,0.0,0.0,0.76,9.4,0.96,0.0,0.0,0.72
38,ND,CON_1,CON,24.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,CUP_1,CUP,13.17,3.78,2.09,0.0,0.5,0.56,0.0,0.84,0.0,0.0,0.0
38,ND,LBR_1,LBR,15.52,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,2.46
38,ND,LIB_1,LIB,9.33,0.0,2.66,0.0,0.0,1.67,0.0,0.0,0.0,5.25,0.0
38,ND,POP_1,POP,14.15,9.11,0.0,0.0,0.98,0.72,0.0,0.0,0.0,0.0,0.0
39,OH,CON_1,CON,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0
39,OH,CUP_1,CUP,9.91,3.38,2.61,1.96,1.06,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,LBR_1,LBR,10.96,1.09,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
39,OH,LIB_1,LIB,10.03,0.0,0.94,0.0,0.0,0.0,1.51,0.0,0.0,3.32,1.21
39,OH,POP_1,POP,9.03,1.97,0.0,0.0,8.64,0.0,0.0,0.0,1.58,0.0,0.0
40,OK,CON_1,CON,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CUP_1,CUP,10.03,4.2,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,NAT_1,NAT,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,POP_1,POP,8.93,3.85,0.0,0.0,2.91,0.0,0.0,15.97,0.0,0.0,0.0
40,OK,STY_1,STY,7.79,0.65,0.0,0.0,0.0,8.56,0.52,0.0,0.0,0.0,2.8
41,OR,CON_1,CON,12.45,0.0,0.68,6.25,0.0,0.0,3.16,0.0,0.0,0.0,0.0
41,OR,LBR_1,LBR,11.19,3.38,0.0,1.28,2.51,0.0,1.84,0.0,0.0,0.0,0.0
41,OR,LIB_1,LIB,15.41,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,NAT_1,NAT,15.48,2.53,0.0,1.46,0.0,0.85,0.0,0.0,0.0,0.0,0.0
41,OR,PRG_1,PRG,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97
42,PA,CON_1,CON,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0
42,PA,CUP_1,CUP,6.22,0.95,3.39,0.0,3.74,0.0,0.0,4.37,0.0,0.0,0.0
42,PA,LBR_1,LBR,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
42,PA,LIB_1,LIB,14.31,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
42,PA,STY_1,STY,5.68,0.76,2.05,7.1,0.0,0.84,0.0,4.57,0.0,0.0,0.55
44,RI,CON_1,CON,16.84,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0
44,RI,LBR_1,LBR,15.48,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,1.09,5.12
44,RI,LIB_1,LIB,17.28,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,9.9,1.24
44,RI,POP_1,POP,8.26,0.0,2.03,0.0,1.13,0.0,0.0,0.0,6.53,0.0,0.0
44,RI,STY_1,STY,6.23,0.0,5.96,0.0,0.0,3.05,1.65,1.88,0.0,0.0,0.0
45,SC,CON_1,CON,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,LBR_1,LBR,13.41,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
45,SC,NAT_1,NAT,13.79,0.92,0.0,1.37,0.0,0.0,0.72,15.69,0.0,0.0,0.0
45,SC,POP_1,POP,8.94,2.74,0.0,0.0,3.27,0.0,3.87,0.0,0.0,0.0,0.0
45,SC,STY_1,STY,9.37,1.38,0.0,0.0,0.0,2.84,4.65,0.0,0.0,0.0,2.59
46,SD,CON_1,CON,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,CUP_1,CUP,12.33,0.66,4.95,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,LBR_1,LBR,10.3,0.0,0.73,0.0,1.62,0.0,0.0,14.1,0.0,0.0,4.3
46,SD,NAT_1,NAT,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,STY_1,STY,10.16,0.0,0.0,5.13,0.0,0.0,1.92,0.0,0.0,0.0,1.88
47,TN,CON_1,CON,30.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,CON_2,CON,0.0,13.61,2.35,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0
47,TN,CUP_1,CUP,7.86,0.0,4.18,9.07,0.0,0.65,0.0,4.19,0.0,0.0,0.0
47,TN,NAT_1,NAT,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,STY_1,STY,7.58,0.0,0.0,0.0,0.0,4.95,0.0,6.25,0.0,0.0,4.98
48,TX,CON_1,CON,22.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,CUP_1,CUP,9.63,1.88,4.23,6.66,0.0,0.0,0.0,1.74,0.0,0.0,0.0
48,TX,LBR_1,LBR,13.35,0.0,1.24,0.0,0.0,0.0,0.0,9.67,0.0,0.0,4.66
48,TX,NAT_1,NAT,10.94,0.58,0.0,3.55,0.0,0.0,2.39,0.0,0.0,0.0,0.0
48,TX,STY_1,STY,12.42,0.5,0.8,0.0,0.0,2.36,0.0,0.0,0.0,0.0,2.36
49,UT,CON_1,CON,16.91,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,CUP_1,CUP,8.79,0.65,1.71,0.0,0.0,0.0,0.0,5.77,2.76,0.0,0.0
49,UT,LBR_1,LBR,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05
49,UT,POP_1,POP,11.42,0.56,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0
49,UT,STY_1,STY,10.82,0.0,0.0,3.13,0.0,0.0,3.0,0.0,0.0,0.0,0.83
50,VT,CON_1,CON,12.01,0.0,0.0,5.23,0.0,0.0,0.0,0.0,4.32,0.0,0.0
50,VT,LBR_1,LBR,10.39,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,4.94
50,VT,LIB_1,LIB,13.89,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,12.4,0.0
50,VT,OAO_1,OAO,9.81,1.53,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0
50,VT,PRG_1,PRG,30.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,CON_1,CON,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0
51,VA,CUP_1,CUP,6.4,1.38,2.04,1.23,1.38,0.0,0.0,6.78,0.0,0.0,0.0
51,VA,LBR_1,LBR,16.04,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,LIB_1,LIB,10.24,0.0,0.76,0.0,0.56,0.0,0.0,0.0,0.0,11.26,0.56
51,VA,STY_1,STY,7.21,0.0,0.7,6.3,0.0,0.63,0.0,0.0,0.0,0.0,3.85
53,WA,CON_1,CON,13.45,0.0,2.44,4.91,0.53,0.0,0.0,0.0,11.68,0.0,0.0
53,WA,CUP_1,CUP,7.08,0.79,2.66,0.71,0.61,1.19,0.0,5.17,0.0,0.0,1.59
