district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,279.7766,49.1454,0.0,0
01-02,1,6,192.3713,56.2716,0.0,0
02-01,2,2,84.1854,55.4895,23.6662,0
04-01,4,7,403.6308,95.1999,0.0,0
04-02,4,7,392.5798,79.6912,0.0,0
04-03,4,5,796.2106,280.7854,0.0,0
05-01,5,4,145.7081,58.5888,0.0,0
05-02,5,4,129.5429,64.2736,0.0,0
06-01,6,7,652.0815,181.6213,0.0,0
06-02,6,7,195.1852,43.019,0.0,1
06-03,6,7,167.3932,30.9057,0.0,0
06-04,6,7,418.6819,97.4533,0.0,0
06-05,6,7,178.5956,46.2952,0.0,0
06-06,6,7,234.2198,44.6745,0.0,0
06-07,6,7,219.9213,69.6382,0.0,0
06-08,6,7,173.7084,39.8599,0.0,0
06-09,6,7,230.4526,35.8224,0.0,0
06-10,6,7,66.6686,3.5691,0.0,2
06-11,6,7,75.21,11.1985,0.0,3
06-12,6,7,6.3866,0.0,0.0,5
06-13,6,7,18.0586,1.406,0.0,4
06-14,6,7,9.2098,0.0,0.0,4
06-15,6,6,2646.5841,797.4079,0.0,0
08-01,8,5,259.5796,83.5082,0.0,0
08-02,8,5,255.2611,91.0979,0.0,0
08-03,8,5,56.8528,15.7276,0.0,0
09-01,9,5,215.6135,80.8864,0.0,0
09-02,9,4,121.1863,50.2565,0.7103,0
10-01,10,3,147.1587,64.837,2.4223,0
11-01,11,2,82.5848,42.9817,28.012,0
12-01,12,7,357.3639,79.3812,0.0,0
12-02,12,7,224.6845,36.868,0.0,0
12-03,12,7,308.8644,71.8097,0.0,0
12-04,12,7,363.2378,78.9568,0.0,1
12-05,12,7,426.733,74.7001,0.0,0
12-06,12,7,258.2458,56.9795,0.0,0
12-07,12,5,107.9089,30.2265,0.0,0
12-08,12,5,25.1432,4.3083,0.0,2
12-09,12,5,2072.182,694.4161,0.0,0
13-01,13,7,361.0956,83.7791,0.0,0
13-02,13,7,267.5019,53.6944,0.0,0
13-03,13,7,296.2936,64.1315,0.0,0
13-04,13,7,48.2621,5.2072,0.0,2
15-01,15,4,139.5734,38.95,0.0,0
16-01,16,5,221.1924,64.4889,0.0,0
17-01,17,7,393.4006,111.5738,0.0,0
17-02,17,7,86.0121,10.7529,0.0,2
17-03,17,7,187.8551,26.3507,0.0,1
17-04,17,7,254.0631,57.58,0.0,0
17-05,17,6,80.6385,16.0155,0.0,1
18-01,18,7,328.9082,69.5885,0.0,0
18-02,18,6,271.3732,69.8689,0.0,0
18-03,18,5,67.8696,25.7716,0.0,0
19-01,19,4,183.8941,89.0041,0.0,0
19-02,19,4,116.6071,47.1295,3.2575,0
20-01,20,4,126.1424,52.6753,0.0,0
20-02,20,4,125.6951,46.059,0.0,0
21-01,21,7,281.2658,58.1397,0.0,0
21-02,21,5,191.7942,77.042,0.0,0
22-01,22,7,217.5412,55.2752,0.0,0
22-02,22,5,118.1537,27.7802,0.0,0
23-01,23,4,167.5384,68.8885,0.0,0
24-01,24,6,256.7425,82.7477,0.0,0
24-02,24,5,156.7999,60.0831,0.0,0
24-03,24,5,114.6906,38.7356,0.0,0
25-01,25,7,248.5639,37.907,0.0,0
25-02,25,6,220.9278,63.3965,0.0,0
25-03,25,5,78.7044,21.2672,0.0,0
26-01,26,7,295.2398,61.7856,0.0,1
26-02,26,7,299.4952,72.0197,0.0,0
26-03,26,7,298.4915,56.0477,0.0,0
26-04,26,6,20.6648,1.0382,0.0,4
27-01,27,5,216.2571,62.4605,0.0,0
27-02,27,5,189.2799,63.134,0.0,0
27-03,27,5,95.4677,25.398,0.0,0
28-01,28,4,158.1277,64.4499,0.0,0
28-02,28,4,119.9454,33.2193,0.0,0
29-01,29,6,258.6429,67.7289,0.0,0
29-02,29,5,223.3103,87.1403,0.0,0
29-03,29,5,148.4155,37.5492,0.0,1
30-01,30,3,176.3379,85.1451,14.4032,0
31-01,31,5,194.6171,70.1202,0.0,0
32-01,32,4,373.8623,153.9516,0.0,0
32-02,32,4,100.5083,38.6701,0.0,0
33-01,33,4,182.5813,97.6318,0.0,0
34-01,34,7,306.5381,49.3962,0.0,0
34-02,34,7,287.38,47.4231,0.0,0
34-03,34,5,105.0556,49.7006,0.0,0
34-04,34,5,100.4957,22.0038,0.0,0
35-01,35,6,271.9412,75.6698,0.0,0
36-01,36,7,279.5372,63.7135,0.0,0
36-02,36,7,297.6059,42.7323,0.0,0
36-03,36,7,202.0964,41.1734,0.0,0
36-04,36,7,295.938,69.3189,0.0,0
36-05,36,7,256.0072,62.3227,0.0,0
36-06,36,7,188.4291,33.2295,0.0,0
36-07,36,6,30.9633,3.5997,0.0,3
36-08,36,5,16.8144,2.3787,0.0,2
37-01,37,7,355.7643,93.1891,0.0,0
37-02,37,7,302.1367,51.1703,0.0,0
37-03,37,7,317.9598,72.3041,0.0,1
37-04,37,6,6.8762,0.0047,0.0,4
38-01,38,2,74.5368,44.9559,24.9924,0
39-01,39,7,269.6402,48.8427,0.0,0
39-02,39,7,396.0556,59.0563,0.0,0
39-03,39,7,309.3666,58.2084,0.0,0
39-04,39,5,178.8758,58.6184,0.0,0
39-05,39,5,5.081,0.4243,0.0,4
40-01,40,5,226.907,80.468,0.0,0
40-02,40,5,181.2226,47.98,0.0,0
41-01,41,6,415.9538,110.7766,0.0,0
41-02,41,5,196.7679,43.715,0.0,0
42-01,42,7,340.8037,87.0307,0.0,0
42-02,42,7,378.2515,107.8902,0.0,0
42-03,42,7,395.7429,100.8746,0.0,0
42-04,42,7,374.1418,75.608,0.0,0
42-05,42,6,21.3597,2.2164,0.0,3
44-01,44,3,112.1791,56.537,2.5835,0
45-01,45,7,276.718,59.6242,0.0,1
45-02,45,6,208.8857,54.153,0.0,0
46-01,46,2,93.7226,65.6885,37.177,0
47-01,47,7,247.2916,67.6728,0.0,1
47-02,47,6,347.761,87.5126,0.0,0
47-03,47,5,176.8608,41.5427,0.0,0
48-01,48,7,324.3273,77.418,0.0,0
48-02,48,7,334.8705,96.9182,0.0,0
48-03,48,7,299.3031,41.9286,0.0,0
48-04,48,7,298.6755,64.1508,0.0,0
48-05,48,7,277.2396,68.9415,0.0,0
48-06,48,7,255.3942,53.5628,0.0,0
48-07,48,7,240.2929,44.0827,0.0,0
48-08,48,7,246.8723,39.1892,0.0,0
48-09,48,7,2314.4302,538.3568,0.0,0
48-10,48,7,20.9109,2.206,0.0,3
48-11,48,7,9.5623,0.4285,0.0,5
49-01,49,5,193.1275,70.1697,0.0,0
49-02,49,4,107.6557,36.854,0.0,0
50-01,50,2,78.0104,46.2317,30.8699,0
51-01,51,7,349.3439,56.5739,0.0,0
51-02,51,6,266.0164,80.5774,0.0,0
51-03,51,5,267.267,89.3408,0.0,0
51-04,51,5,20.882,6.012,0.0,2
53-01,53,7,353.9288,69.2122,0.0,0
53-02,53,7,298.0122,54.0869,0.0,0
53-03,53,6,194.4141,62.0385,0.0,0
54-01,54,5,233.0819,75.8847,0.0,0
55-01,55,6,294.915,85.8315,0.0,1
55-02,55,5,214.3449,66.2699,0.0,0
55-03,55,5,153.2684,59.3705,0.0,0
56-01,56,2,66.5375,35.0371,24.5522,0
