party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,152,89,55,296,21.14
1,Labor,128,64,30,222,15.86
4,Liberal,104,42,17,163,11.64
3,Nationalist,77,53,19,149,10.64
2,Solidarity,79,46,10,135,9.64
5,Populist,62,46,21,129,9.21
6,Civic Union Party,54,40,18,112,8.0
9,Progressive,48,16,12,76,5.43
7,Order and Opportunity Party,39,16,6,61,4.36
8,DSA,37,14,6,57,4.07
