district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,180.5345,33.2128,0.4537,1
01-02,1,7,138.6652,18.7311,0.0,1
01-03,1,7,137.0694,31.1631,0.0,2
02-01,2,4,81.2821,30.216,0.5723,2
04-01,4,9,205.2725,17.1013,0.0,2
04-02,4,9,304.8882,37.5539,2.2225,2
04-03,4,7,258.7676,53.0977,0.5743,1
04-04,4,5,4.539,0.0001,0.0,4
05-01,5,7,142.4812,23.4032,0.0,4
05-02,5,6,124.2116,36.9669,0.0,1
06-01,6,9,630.1663,58.9745,0.0,2
06-02,6,9,188.7031,22.6654,0.0,4
06-03,6,9,162.5837,7.9346,0.0,3
06-04,6,9,191.5723,18.2716,0.0,3
06-05,6,9,213.5354,28.8878,0.0,4
06-06,6,9,85.0159,12.5069,0.0,3
06-07,6,9,155.964,14.5175,0.0,3
06-08,6,9,160.3379,30.3864,0.0,3
06-09,6,9,143.9312,26.589,0.0,2
06-10,6,9,103.7402,12.5952,0.0,3
06-11,6,7,100.4007,17.3818,0.0,3
06-12,6,7,101.2938,17.6329,0.0,2
06-13,6,7,115.7665,16.4141,0.0,2
06-14,6,7,12.2942,1.325,0.0,5
06-15,6,7,41.2964,8.0318,1.9814,5
06-16,6,7,47.1658,5.8054,0.0,3
06-17,6,7,95.5506,16.8289,0.0,1
06-18,6,7,6.0366,0.0,0.0,6
06-19,6,7,8.76,0.0,0.0,5
06-20,6,7,2564.1147,666.0307,0.0,3
06-21,6,5,2564.1147,863.3407,0.0,1
08-01,8,9,204.6865,31.5362,0.3066,3
08-02,8,5,101.9393,31.1652,0.0,1
08-03,8,5,142.333,43.2071,0.0,1
08-04,8,5,106.7602,41.1612,0.0,1
09-01,9,9,209.5799,26.2892,0.0,4
09-02,9,6,118.0103,20.067,1.7796,2
10-01,10,5,142.7967,42.4322,2.2444,3
11-01,11,4,80.4115,22.6241,6.8667,2
12-01,12,9,183.8002,8.9862,0.0,3
12-02,12,9,161.5561,8.0088,0.0,3
12-03,12,9,152.545,12.5474,0.0,4
12-04,12,9,254.0243,20.8772,0.0,4
12-05,12,9,297.7695,29.1004,0.0,2
12-06,12,7,209.8589,33.2975,2.2677,3
12-07,12,7,196.0376,33.2407,3.949,3
12-08,12,7,169.9103,34.4029,0.0,3
12-09,12,7,169.0915,31.0509,3.5538,3
12-10,12,7,145.346,29.4535,0.0,2
12-11,12,5,57.5793,11.1519,0.0001,3
12-12,12,5,5.1663,0.3306,0.0,4
13-01,13,9,167.4742,13.0109,0.0,3
13-02,13,9,247.8322,21.7808,0.0,3
13-03,13,7,172.8262,36.8404,0.0,2
13-04,13,7,129.5463,25.3863,0.1204,3
13-05,13,7,119.4353,30.5292,3.4026,3
13-06,13,6,104.8367,22.7609,0.0,1
15-01,15,8,135.6,22.0598,0.0,2
16-01,16,10,214.6841,28.2068,0.0,3
17-01,17,9,381.8365,44.3633,0.0,2
17-02,17,9,83.5935,10.4649,0.0,3
17-03,17,9,153.3729,6.4146,0.0,3
17-04,17,7,117.7162,18.9007,0.0,3
17-05,17,7,118.821,12.8317,0.0,3
17-06,17,7,113.8298,21.8203,0.0,2
17-07,17,6,4.1519,0.0061,0.0,5
18-01,18,9,241.2112,36.7785,0.0,3
18-02,18,7,242.377,61.8173,0.0,1
18-03,18,7,155.5604,21.3207,0.0,2
18-04,18,5,8.5751,0.8681,0.2071,4
19-01,19,7,164.0507,35.4987,0.0,1
19-02,19,7,127.3075,23.7019,0.0,3
20-01,20,7,123.5799,20.5935,0.708,3
20-02,20,5,120.7037,28.2077,0.0,2
21-01,21,7,156.0805,27.3578,0.0,1
21-02,21,6,126.2054,29.7551,4.5838,2
21-03,21,5,175.47,39.6261,1.9884,1
22-01,22,9,170.5287,13.1358,0.0,3
22-02,22,5,57.1902,12.8062,0.0,3
22-03,22,5,97.1814,22.2444,4.9237,2
23-01,23,7,162.8122,26.077,0.0,3
24-01,24,9,152.3937,18.5712,0.0,2
24-02,24,7,218.7449,56.9195,7.6656,2
24-03,24,5,103.6659,32.3246,1.8993,1
24-04,24,5,37.5594,11.5965,0.0,3
25-01,25,9,196.9653,23.8454,0.0,3
25-02,25,9,201.0146,24.6299,3.2766,4
25-03,25,7,124.0056,29.4628,0.0,2
25-04,25,5,11.0373,1.4799,0.0,4
26-01,26,9,182.3764,10.461,0.0,3
26-02,26,9,189.3208,10.0519,0.0,4
26-03,26,7,108.7921,17.2947,0.0,4
26-04,26,7,239.5612,53.698,0.0,3
26-05,26,5,132.4587,13.871,0.0,2
26-06,26,5,35.4014,8.482,0.3605,3
27-01,27,9,208.0615,18.9108,0.0,4
27-02,27,5,90.3138,22.6089,0.0,2
27-03,27,5,108.5694,26.4409,0.0001,1
27-04,27,5,80.7468,28.7377,0.0,2
28-01,28,7,153.9777,22.8383,1.1389,2
28-02,28,5,113.7093,19.2036,0.1918,1
29-01,29,9,210.6037,19.9772,0.0,3
29-02,29,7,150.1203,34.6349,0.0,3
29-03,29,5,138.2821,28.267,2.7982,2
29-04,29,5,111.34,32.9463,0.0,2
30-01,30,6,171.2727,28.9491,0.0,2
31-01,31,10,188.2863,14.9619,0.0,2
32-01,32,7,361.995,112.2382,0.0,3
32-02,32,6,97.8029,16.0496,0.0,2
33-01,33,7,177.4488,31.6374,0.0,3
34-01,34,9,179.1821,24.1625,0.0,3
34-02,34,9,193.0997,16.9322,0.0,3
