district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,186.809,34.0286,0.0,0
01-02,1,7,143.541,19.231,0.0,0
01-03,1,7,141.7979,31.962,0.0,0
02-01,2,4,84.1854,30.853,0.0,0
04-01,4,9,211.0678,31.4931,0.0,0
04-02,4,9,313.3957,43.1198,0.0,1
04-03,4,7,267.0801,54.6269,0.0,1
04-04,4,5,4.667,0.0001,0.0,4
05-01,5,7,146.8995,32.9179,0.0,2
05-02,5,6,128.3515,39.8873,0.0,1
06-01,6,9,652.0815,106.9037,0.0,0
06-02,6,9,195.1852,23.4307,0.0,1
06-03,6,9,167.3932,18.1253,0.0,1
06-04,6,9,198.148,31.2692,0.0,1
06-05,6,9,220.5339,29.4584,0.0,3
06-06,6,9,87.2611,12.8538,0.0,1
06-07,6,9,160.2951,15.0503,0.0,2
06-08,6,9,165.2592,31.0909,0.0,1
06-09,6,9,147.8433,27.4098,0.0,2
06-10,6,9,107.028,13.0705,0.0,3
06-11,6,7,103.3771,17.9942,0.0,2
06-12,6,7,104.5145,18.084,0.0,1
06-13,6,7,119.425,16.7212,0.0,1
06-14,6,7,12.6213,1.3629,0.0,5
06-15,6,7,42.7735,8.6286,0.0,3
06-16,6,7,48.5631,6.1052,0.0,3
06-17,6,7,98.6849,17.2933,0.0,0
06-18,6,7,6.3866,0.0,0.0,5
06-19,6,7,9.2098,0.0,0.0,4
06-20,6,7,2646.5841,683.4857,0.0,1
06-21,6,5,2646.5841,964.7548,0.0,0
08-01,8,9,210.3516,35.9966,0.0,2
08-02,8,5,104.8806,31.7935,0.0,0
08-03,8,5,146.5107,50.1584,0.0,0
08-04,8,5,109.9506,42.3811,0.0,0
09-01,9,9,215.6135,27.0311,0.0,1
09-02,9,6,121.1863,20.7844,0.0,0
10-01,10,5,147.1587,56.8496,0.0,1
11-01,11,4,82.5848,23.444,1.2146,0
12-01,12,9,190.4726,18.0318,0.0,1
12-02,12,9,166.8914,8.2419,0.0,1
12-03,12,9,157.8,12.8286,0.0,3
12-04,12,9,262.3032,42.3894,0.0,1
12-05,12,9,308.6523,29.9547,0.0,1
12-06,12,7,217.0479,34.0668,0.0,0
12-07,12,7,203.0744,33.9825,0.0,2
12-08,12,7,175.3987,32.5971,0.0,1
12-09,12,7,174.7501,44.7821,0.0,1
12-10,12,7,150.597,39.0728,0.0,1
12-11,12,5,59.7764,11.4975,0.0,1
12-12,12,5,5.4179,0.3411,0.0,4
13-01,13,9,173.1739,22.6161,0.0,1
13-02,13,9,255.9135,22.3596,0.0,0
13-03,13,7,178.7849,37.5937,0.0,1
13-04,13,7,133.7285,29.2682,0.0,1
13-05,13,7,123.2639,31.3344,0.0,2
13-06,13,6,108.2884,26.136,0.0,0
15-01,15,8,139.5734,22.8417,0.0,1
16-01,16,10,221.1924,29.2437,0.0,2
17-01,17,9,393.4006,56.1738,0.0,1
17-02,17,9,86.0121,5.666,0.0,1
17-03,17,9,157.5515,6.7469,0.0,2
17-04,17,7,120.9767,20.5093,0.0,1
17-05,17,7,122.3266,13.2361,0.0,1
17-06,17,7,117.4402,22.6428,0.0,1
17-07,17,6,4.2617,0.0605,0.0,5
18-01,18,9,248.5803,44.105,0.0,2
18-02,18,7,250.1276,63.5276,0.0,0
18-03,18,7,160.6168,21.8726,0.0,0
18-04,18,5,8.8263,0.895,0.0,4
19-01,19,7,169.2812,36.4569,0.0,1
19-02,19,7,131.22,22.276,0.0,0
20-01,20,7,126.9424,29.1213,0.0,1
20-02,20,5,124.8951,28.9021,0.0,1
21-01,21,7,162.2259,39.7566,0.0,0
21-02,21,6,129.8061,35.6277,0.0,0
21-03,21,5,181.0279,48.1846,0.0,0
22-01,22,9,176.3734,13.41,0.0,1
22-02,22,5,59.0755,13.1202,0.0,0
22-03,22,5,100.246,22.8444,0.0,0
23-01,23,7,167.5384,29.8635,0.0,2
24-01,24,9,156.8878,19.1709,0.0,0
24-02,24,7,225.6778,63.4806,0.0,1
24-03,24,5,106.8217,34.8092,0.0,2
