state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_LIB,inc_OAO,inc_POP,inc_NAT,inc_PRG,inc_DSA,inc_CUP,inc_STY,inc_CON,inc_LBR
8,CO,LBR_1,LBR,14.4,0.0,0.0,0.0,0.0,0.0,4.18,0.57,0.0,0.0,0.0
8,CO,LIB_1,LIB,13.63,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CO,POP_1,POP,10.81,0.0,0.0,0.0,4.79,0.0,0.0,0.0,2.15,0.0,0.0
8,CO,PRG_1,PRG,10.67,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
9,CT,CON_1,CON,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CT,LBR_1,LBR,13.47,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.81,0.0,0.0
9,CT,LIB_1,LIB,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CT,POP_1,POP,9.04,0.0,0.0,0.0,6.08,0.0,0.0,2.21,2.12,0.0,0.0
9,CT,PRG_1,PRG,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,CON_1,CON,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,LBR_1,LBR,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,LIB_1,LIB,10.39,0.0,0.0,0.0,0.0,4.95,0.0,1.54,0.0,0.0,0.0
10,DE,OAO_1,OAO,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,STY_1,STY,5.43,0.0,0.0,2.64,0.0,0.0,0.0,0.7,0.0,0.0,0.0
11,DC,LBR_1,LBR,18.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,LIB_1,LIB,29.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,LIB_2,LIB,0.0,11.92,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,POP_1,POP,10.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,2.11,0.0
11,DC,PRG_1,PRG,13.27,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0
12,FL,CON_1,CON,22.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,FL,CUP_1,CUP,10.35,0.0,3.7,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,FL,LBR_1,LBR,13.41,0.0,0.53,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0
12,FL,LIB_1,LIB,8.12,0.0,1.21,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
12,FL,STY_1,STY,11.58,0.0,0.0,5.07,0.0,0.0,1.51,0.0,0.0,0.0,0.0
13,GA,CON_1,CON,22.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,GA,CUP_1,CUP,9.32,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,GA,LBR_1,LBR,15.85,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0
13,GA,LIB_1,LIB,12.41,0.0,0.87,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0
13,GA,STY_1,STY,9.98,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,CON_1,CON,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LBR_1,LBR,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LIB_1,LIB,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,OAO_1,OAO,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,POP_1,POP,9.04,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.58,0.0,0.0
16,ID,CON_1,CON,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,CUP_1,CUP,10.06,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,LBR_1,LBR,9.5,0.0,1.41,0.0,0.0,0.0,5.65,0.0,2.46,0.0,0.0
16,ID,NAT_1,NAT,15.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,POP_1,POP,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0
17,IL,CON_1,CON,20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,IL,CUP_1,CUP,9.29,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0
17,IL,LBR_1,LBR,12.46,0.0,0.0,0.0,0.0,0.0,4.56,0.0,2.59,0.0,0.0
17,IL,LIB_1,LIB,13.07,0.0,1.92,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0
17,IL,POP_1,POP,7.81,0.0,0.0,0.0,3.84,0.0,0.0,0.0,1.03,0.0,0.0
18,IN,CON_1,CON,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,CUP_1,CUP,9.9,2.15,3.04,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,LBR_1,LBR,11.97,0.0,1.19,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0
18,IN,NAT_1,NAT,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,STY_1,STY,8.45,0.0,0.0,4.94,0.0,0.0,0.58,0.0,0.0,0.0,0.0
19,IA,CON_1,CON,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,CUP_1,CUP,8.52,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,LBR_1,LBR,12.74,0.0,0.51,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0
19,IA,LIB_1,LIB,7.23,0.0,1.67,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0
19,IA,NAT_1,NAT,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,CON_1,CON,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,LBR_1,LBR,8.95,1.69,0.0,0.0,0.0,0.0,5.84,1.87,0.0,0.0,0.0
20,KS,LIB_1,LIB,13.67,0.0,0.52,0.0,0.0,5.27,0.52,0.0,0.0,0.0,0.0
20,KS,NAT_1,NAT,11.61,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,STY_1,STY,9.35,0.0,0.0,6.07,0.0,0.0,0.0,0.64,0.0,0.0,0.0
21,KY,CON_1,CON,23.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,CUP_1,CUP,9.3,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,LBR_1,LBR,11.46,0.0,0.67,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0
21,KY,LIB_1,LIB,7.04,0.0,0.81,0.0,0.0,2.12,1.74,0.0,0.0,0.0,0.0
21,KY,NAT_1,NAT,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CON_1,CON,22.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CUP_1,CUP,13.09,1.92,2.94,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,LBR_1,LBR,9.29,3.97,1.13,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0
22,LA,NAT_1,NAT,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,STY_1,STY,11.45,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,CON_1,CON,14.24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
23,ME,LBR_1,LBR,12.18,0.0,0.0,0.0,0.0,0.0,6.07,0.79,2.76,0.0,0.0
23,ME,LIB_1,LIB,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,POP_1,POP,13.84,0.0,0.0,0.0,2.76,0.0,0.0,0.71,2.11,0.0,0.0
23,ME,PRG_1,PRG,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,CON_1,CON,14.22,0.0,0.0,0.0,5.02,0.0,0.0,2.47,0.0,0.0,0.0
24,MD,LBR_1,LBR,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,LIB_1,LIB,11.19,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,POP_1,POP,9.35,0.0,0.0,0.0,3.09,0.0,0.0,1.03,0.0,0.0,0.0
24,MD,PRG_1,PRG,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,CON_1,CON,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,LBR_1,LBR,15.36,0.0,0.98,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0
25,MA,LIB_1,LIB,15.03,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,PRG_1,PRG,11.94,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
25,MA,STY_1,STY,6.11,0.0,0.0,3.27,0.0,0.0,0.0,0.68,0.0,0.0,0.0
26,MI,CON_1,CON,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,LBR_1,LBR,12.57,0.0,0.77,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0
26,MI,LIB_1,LIB,11.45,0.0,1.55,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0
26,MI,NAT_1,NAT,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,POP_1,POP,8.68,0.0,0.0,0.0,0.0,0.0,0.0,1.17,2.94,0.0,0.0
27,MN,CON_1,CON,15.62,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0
27,MN,LBR_1,LBR,11.66,0.0,0.0,0.0,0.0,0.0,2.06,0.75,1.13,0.0,0.0
27,MN,LIB_1,LIB,16.18,0.0,2.61,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0
27,MN,POP_1,POP,10.04,0.0,0.0,0.0,6.27,0.0,0.0,0.95,2.16,0.0,0.0
27,MN,PRG_1,PRG,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,CON_1,CON,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,LBR_1,LBR,11.93,4.02,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0
28,MS,NAT_1,NAT,11.46,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,OAO_1,OAO,11.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,STY_1,STY,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CON_1,CON,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,LBR_1,LBR,12.63,0.0,0.78,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0
29,MO,LIB_1,LIB,8.46,0.0,0.88,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0
29,MO,NAT_1,NAT,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,STY_1,STY,10.37,0.0,0.0,4.67,0.0,0.0,0.71,1.62,0.0,0.0,0.0
30,MT,CON_1,CON,16.44,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,LBR_1,LBR,11.87,1.8,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0
30,MT,LIB_1,LIB,14.86,0.0,0.98,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0
30,MT,NAT_1,NAT,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,STY_1,STY,8.38,0.0,0.0,0.97,0.0,0.0,1.06,1.36,0.0,0.0,0.0
31,NE,CON_1,CON,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CUP_1,CUP,12.82,0.0,0.76,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,LBR_1,LBR,14.25,0.0,0.83,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0
31,NE,LIB_1,LIB,7.67,0.0,1.15,0.0,0.0,2.65,1.52,0.0,0.0,0.0,0.0
31,NE,NAT_1,NAT,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,CON_1,CON,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,LBR_1,LBR,16.5,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
32,NV,LIB_1,LIB,10.83,0.0,2.49,0.0,0.0,5.28,0.0,0.72,0.0,0.0,0.0
32,NV,NAT_1,NAT,11.78,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,STY_1,STY,9.54,0.0,0.0,4.15,0.0,0.0,1.56,0.0,0.0,0.0,0.0
33,NH,CON_1,CON,12.19,0.0,0.0,0.0,2.87,0.0,0.0,2.46,0.0,0.0,0.0
33,NH,LBR_1,LBR,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,OAO_1,OAO,13.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,POP_1,POP,5.86,0.0,0.0,0.0,4.15,0.0,0.0,0.91,1.41,0.0,0.0
33,NH,PRG_1,PRG,11.72,1.1,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
34,NJ,CON_1,CON,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,CUP_1,CUP,6.41,0.0,2.31,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0
34,NJ,LBR_1,LBR,12.71,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0
34,NJ,LIB_1,LIB,14.19,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,NAT_1,NAT,10.62,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CON_1,CON,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CUP_1,CUP,11.65,0.0,1.68,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LBR_1,LBR,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LIB_1,LIB,9.8,0.0,0.97,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0
35,NM,STY_1,STY,10.13,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NY,CON_1,CON,15.82,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0
36,NY,LBR_1,LBR,15.27,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0
36,NY,LIB_1,LIB,12.48,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0
36,NY,POP_1,POP,7.91,0.0,0.0,0.0,3.43,0.0,0.0,0.98,0.0,0.0,0.0
36,NY,STY_1,STY,7.34,0.0,0.0,0.0,0.0,0.0,1.31,1.96,0.0,0.0,0.0
37,NC,CON_1,CON,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,LBR_1,LBR,10.79,0.0,1.74,0.0,0.0,0.0,4.09,0.58,0.0,0.0,0.0
37,NC,LIB_1,LIB,8.84,0.0,1.59,0.0,0.0,3.8,0.0,0.58,0.0,0.0,0.0
37,NC,NAT_1,NAT,12.62,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,STY_1,STY,8.32,0.0,0.0,6.17,0.0,0.0,0.72,2.1,0.0,0.0,0.0
38,ND,CON_1,CON,24.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,CUP_1,CUP,13.17,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
38,ND,LBR_1,LBR,15.52,0.0,0.0,0.0,0.0,0.0,2.46,0.0,2.98,0.0,0.0
38,ND,LIB_1,LIB,9.33,0.0,2.66,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
38,ND,POP_1,POP,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0
39,OH,CON_1,CON,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,CUP_1,CUP,9.91,0.0,2.61,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,LBR_1,LBR,10.96,0.0,1.04,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0
39,OH,LIB_1,LIB,10.03,0.0,0.94,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0
39,OH,NAT_1,NAT,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CON_1,CON,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CUP_1,CUP,10.03,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
40,OK,LIB_1,LIB,9.31,0.0,1.2,0.0,0.0,1.03,0.66,0.0,0.0,0.0,1.12
40,OK,NAT_1,NAT,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,STY_1,STY,7.79,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.0
41,OR,CON_1,CON,12.45,0.0,0.68,2.41,0.0,0.0,0.0,2.43,0.0,0.0,0.0
41,OR,LBR_1,LBR,11.19,0.0,0.0,0.0,0.0,0.0,7.98,0.86,2.51,0.0,0.0
41,OR,LIB_1,LIB,15.41,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,NAT_1,NAT,15.48,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,PRG_1,PRG,16.2,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0
42,PA,CON_1,CON,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,LBR_1,LBR,13.35,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0
42,PA,LIB_1,LIB,14.31,0.0,1.45,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0
42,PA,NAT_1,NAT,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,POP_1,POP,7.12,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.78,0.0,0.0
44,RI,CON_1,CON,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
44,RI,LBR_1,LBR,15.48,0.0,0.0,0.0,0.0,0.0,5.12,1.63,0.0,0.0,0.0
44,RI,LIB_1,LIB,17.28,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0
44,RI,POP_1,POP,8.26,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
44,RI,PRG_1,PRG,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,CON_1,CON,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,LBR_1,LBR,13.41,0.0,0.65,0.0,0.0,0.0,5.73,0.52,0.0,0.0,0.0
45,SC,LIB_1,LIB,8.76,0.0,0.64,0.0,0.0,1.32,0.0,0.51,0.0,0.0,0.0
45,SC,NAT_1,NAT,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,STY_1,STY,9.37,0.0,0.0,5.86,0.0,0.0,2.59,0.53,0.0,0.0,0.0
46,SD,CON_1,CON,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,CUP_1,CUP,12.33,0.0,4.15,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,LBR_1,LBR,10.3,5.51,0.73,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
46,SD,NAT_1,NAT,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,STY_1,STY,10.16,0.0,0.0,4.87,0.0,0.0,1.88,0.0,0.0,0.0,0.0
47,TN,CON_1,CON,30.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61,0.0
47,TN,CUP_1,CUP,7.86,1.02,4.18,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.65
47,TN,NAT_1,NAT,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,STY_1,STY,7.58,0.0,0.0,5.89,0.0,0.0,1.68,0.0,0.0,0.0,4.95
48,TX,CON_1,CON,22.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,CUP_1,CUP,9.63,1.22,3.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,LBR_1,LBR,13.35,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0
48,TX,NAT_1,NAT,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,STY_1,STY,12.42,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,CON_1,CON,16.91,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,CUP_1,CUP,8.79,0.63,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,DSA_1,DSA,8.46,1.21,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0
49,UT,LBR_1,LBR,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,POP_1,POP,11.42,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,CON_1,CON,12.01,0.0,0.0,1.0,4.32,0.0,0.0,2.3,0.0,0.0,0.0
50,VT,LBR_1,LBR,10.39,0.0,0.0,0.0,0.0,0.0,4.94,0.0,2.65,0.0,0.0
50,VT,LIB_1,LIB,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_1,PRG,30.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_2,PRG,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0
51,VA,CON_1,CON,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,LBR_1,LBR,16.04,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,LIB_1,LIB,10.24,0.0,0.76,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0
51,VA,NAT_1,NAT,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,STY_1,STY,7.21,0.0,0.0,4.56,0.0,0.0,0.0,1.2,0.0,0.0,0.0
53,WA,CON_1,CON,13.45,0.0,2.44,1.85,0.0,0.0,0.0,0.0,0.53,0.0,0.0
