party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,151,89,54,294,21.0
1,Labor,130,62,31,223,15.93
4,Liberal,103,42,17,162,11.57
2,Solidarity,82,51,12,145,10.36
3,Nationalist,74,52,19,145,10.36
5,Populist,62,45,20,127,9.07
6,Civic Union Party,55,42,19,116,8.29
9,Progressive,46,15,12,73,5.21
7,Order and Opportunity Party,40,14,5,59,4.21
8,DSA,37,14,5,56,4.0
