winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,173.76,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,110.65,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.5,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,53.28,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,26.49,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,17.61,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.72,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.41,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,2.82,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.69,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,3.08,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,0.22,surplus
After_Retail,CUP_2,CUP_2,POP_1,POP_1,0.03,elimination
After_Retail,CUP_2,CUP_2,STY_2,STY_2,0.03,elimination
After_Retail,CUP_2,CUP_2,LIB_2,LIB_2,0.01,elimination
After_Retail,LBR_3,LBR_3,STY_2,STY_2,1.86,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.39,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.27,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.01,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.01,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,1.77,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,1.48,elimination
After_Retail,LIB_2,LIB_2,STY_2,STY_2,0.05,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,11.51,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,1.18,elimination
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.4,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,764.59,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,351.81,surplus
After_Pod_A,LIB_1,LIB_1,LBR_2,LBR_2,37.29,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,8.63,surplus
After_Pod_A,LIB_1,LIB_1,PRG_1,PRG_1,5.03,surplus
After_Pod_A,LIB_1,LIB_1,DSA_1,DSA_1,4.64,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,1.97,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.03,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,24.08,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,10.57,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.26,surplus
After_Pod_A,CON_2,CON_2,POP_1,POP_1,3.11,surplus
After_Pod_A,CON_2,CON_2,CUP_1,CUP_1,2.2,surplus
After_Pod_A,CON_2,CON_2,STY_1,STY_1,0.92,surplus
After_Pod_A,CON_2,CON_2,OAO_1,OAO_1,0.56,surplus
After_Pod_A,CON_2,CON_2,LBR_2,LBR_2,0.45,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,222.55,elimination
After_Pod_A,LBR_2,LBR_2,CUP_1,CUP_1,29.77,elimination
After_Pod_A,LBR_2,LBR_2,DSA_1,DSA_1,24.07,elimination
After_Pod_A,LBR_2,LBR_2,OAO_1,OAO_1,5.75,elimination
After_Pod_A,LBR_2,LBR_2,PRG_1,PRG_1,2.99,elimination
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,1.58,elimination
After_Pod_A,STY_1,STY_1,POP_1,POP_1,26.98,surplus
After_Pod_A,STY_1,STY_1,CUP_1,CUP_1,5.62,surplus
After_Pod_A,STY_1,STY_1,DSA_1,DSA_1,3.28,surplus
After_Pod_A,DSA_1,DSA_1,PRG_1,PRG_1,35.48,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,370.18,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.08,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1225.56,surplus
After_Pod_C,LBR_1,LBR_1,STY_1,STY_1,422.36,surplus
After_Pod_C,LBR_1,LBR_1,LIB_1,LIB_1,108.2,surplus
After_Pod_C,LBR_1,LBR_1,CUP_1,CUP_1,65.88,surplus
After_Pod_C,LBR_1,LBR_1,CON_2,CON_2,21.17,surplus
After_Pod_C,LBR_1,LBR_1,PRG_1,PRG_1,5.87,surplus
After_Pod_C,LBR_1,LBR_1,POP_1,POP_1,2.6,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,29.65,surplus
After_Pod_C,LIB_1,LIB_1,PRG_1,PRG_1,9.62,surplus
After_Pod_C,LIB_1,LIB_1,STY_1,STY_1,0.03,surplus
After_Pod_C,POP_1,POP_1,STY_1,STY_1,688.87,elimination
After_Pod_C,POP_1,POP_1,CON_2,CON_2,245.4,elimination
After_Pod_C,POP_1,POP_1,CUP_1,CUP_1,117.72,elimination
After_Pod_C,POP_1,POP_1,NAT_1,NAT_1,59.7,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,2045.55,surplus
After_Pod_BD,LBR_1,LBR_1,STY_1,STY_1,298.55,surplus
After_Pod_BD,LBR_1,LBR_1,LIB_1,LIB_1,85.99,surplus
After_Pod_BD,LBR_1,LBR_1,CUP_1,CUP_1,48.75,surplus
After_Pod_BD,LBR_1,LBR_1,CON_2,CON_2,14.94,surplus
After_Pod_BD,LIB_1,LIB_1,CUP_1,CUP_1,32.39,surplus
After_Pod_BD,LIB_1,LIB_1,STY_1,STY_1,0.08,surplus
After_Pod_BD,CON_2,CON_2,CUP_1,CUP_1,542.37,elimination
After_Pod_BD,CON_2,CON_2,STY_1,STY_1,275.64,elimination
After_Pod_BD,CON_2,CON_2,NAT_1,NAT_1,224.02,elimination
After_Pod_BD,NAT_1,NAT_1,CUP_1,CUP_1,14.4,elimination
