state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
20,KS,LIB,STY,140.65855600180905,232.04112992006185,91.38,24.5191,True,4,CON
20,KS,NAT,STY,153.08054259867524,219.61914332319563,66.54,17.8531,True,7,CON
21,KY,CON,CTR,416.9248383203695,301.00044159090515,115.92,16.1471,True,6,CON
21,KY,CON,NAT,494.6631617504322,223.26211816084242,271.4,37.8035,True,1,CON
21,KY,CON,SD,428.2470177577778,289.67826215349675,138.57,19.3013,True,3,CON
21,KY,CON,STY,425.49076278375685,292.4345171275178,133.06,18.5334,True,4,CON
21,KY,CTR,NAT,455.2630896240607,262.66219028721395,192.6,26.8274,True,2,CON
21,KY,CTR,SD,409.6532826361254,308.27199727514915,101.38,14.1214,True,7,CON
21,KY,CTR,STY,401.26963976346474,316.6556401478099,84.61,11.7859,True,8,CON
21,KY,NAT,SD,319.451892637626,398.47338727364865,79.02,11.0069,True,9,CON
21,KY,NAT,STY,292.86613097277984,425.0591489384948,132.19,18.4132,True,5,CON
21,KY,SD,STY,337.9737384666961,379.95154144457854,41.98,5.8471,True,10,CON
22,LA,CON,CTR,258.70212213342415,249.70645963067147,9.0,1.7694,True,9,CON
22,LA,CON,NAT,372.2773110167018,136.1312707473938,236.15,46.4481,True,1,CON
22,LA,CON,SD,288.4303062419605,219.97827552213514,68.45,13.464,True,8,CON
22,LA,CON,STY,321.4930693813746,186.91551238272103,134.58,26.4704,True,4,CON
22,LA,CTR,NAT,337.9046216511906,170.50396011290502,167.4,32.9264,True,3,CON
22,LA,CTR,SD,294.3671429134392,214.04143885065648,80.33,15.7994,True,7,CON
22,LA,CTR,STY,297.2175564222099,211.1910253418857,86.03,16.9207,True,6,CON
22,LA,NAT,SD,193.23635169317322,315.1722300709224,121.94,23.9838,True,5,CON
22,LA,NAT,STY,167.41373187923278,340.9948498848628,173.58,34.1421,True,2,CON
22,LA,SD,STY,254.19489547836017,254.21368628573546,0.02,0.0037,True,10,CON
23,ME,CON,LIB,119.35261668979948,123.80563763885404,4.45,1.8313,True,9,SD
23,ME,CON,PRG,147.57482227126025,95.58343205739325,51.99,21.3817,True,6,SD
23,ME,CON,REF,151.93505203820825,91.22320229044523,60.71,24.968,True,5,SD
23,ME,CON,SD,99.05851912824619,144.0997352004073,45.04,18.5234,True,7,SD
23,ME,LIB,PRG,154.9874328295668,88.17082149908666,66.82,27.4787,True,4,SD
23,ME,LIB,REF,139.47161365903358,103.68664066961989,35.78,14.7167,True,8,SD
23,ME,LIB,SD,81.83934804057604,161.31890628807744,79.48,32.6864,True,2,SD
23,ME,PRG,REF,120.9119139270699,122.2463404015836,1.33,0.5488,True,10,SD
23,ME,PRG,SD,69.17959154435587,173.97866278429763,104.8,43.0991,True,1,SD
23,ME,REF,SD,84.23320754994936,158.92504677870414,74.69,30.7174,True,3,SD
24,MD,CON,CTR,323.64714106054674,458.49208407199995,134.84,17.2405,True,7,SD
24,MD,CON,PRG,455.50281442616426,326.63641070638243,128.87,16.4761,True,8,SD
24,MD,CON,SD,298.897456701187,483.2417684313596,184.34,23.5692,True,5,SD
24,MD,CON,STY,349.16942804848134,432.96979708406536,83.8,10.7143,True,9,SD
24,MD,CTR,PRG,485.2095634435748,296.9296616889718,188.28,24.0724,True,4,SD
24,MD,CTR,SD,306.2984709162895,475.8407542162572,169.54,21.6767,True,6,SD
24,MD,CTR,STY,392.0515885726494,390.0876365598973,1.96,0.2511,True,10,SD
24,MD,PRG,SD,222.90929588012082,559.2299292524258,336.32,43.0001,True,1,SD
24,MD,PRG,STY,285.1388373829258,497.00038774962087,211.86,27.0874,True,2,SD
24,MD,SD,STY,490.80625597654347,291.33296915600323,199.47,25.5036,True,3,SD
25,MA,CON,LIB,355.8777267757047,435.0899118085227,79.21,10.0146,True,8,SD
25,MA,CON,PRG,428.1893279401758,362.77831064405154,65.41,8.2697,True,10,SD
25,MA,CON,REF,516.1272624596419,274.84037612458553,241.29,30.5053,True,3,SD
25,MA,CON,SD,301.84343470002193,489.1242038842054,187.28,23.6774,True,5,SD
25,MA,LIB,PRG,492.8922977363318,298.0753408478955,194.82,24.6302,True,4,SD
25,MA,LIB,REF,485.8373221742835,305.13031640994393,180.71,22.8463,True,6,SD
25,MA,LIB,SD,325.32052040103144,465.64711818319597,140.33,17.7411,True,7,SD
25,MA,PRG,REF,429.46718099644676,361.5004575877806,67.97,8.5929,True,9,SD
25,MA,PRG,SD,238.07710176614444,552.890536818083,314.81,39.8011,True,1,SD
25,MA,REF,SD,248.3958577150828,542.5717808691445,294.18,37.1919,True,2,SD
26,MI,CON,CTR,687.8484509321958,641.7356724074323,46.11,3.4682,True,9,CON
26,MI,CON,NAT,931.3224455942694,398.26167774535855,533.06,40.0923,True,1,CON
26,MI,CON,PRG,874.9888483197795,454.5952750198484,420.39,31.6184,True,4,CON
26,MI,CON,SD,698.0974842342064,631.4866391054215,66.61,5.0099,True,8,CON
26,MI,CTR,NAT,860.1456558538081,469.43846748581984,390.71,29.3857,True,5,CON
26,MI,CTR,PRG,889.626324326481,439.9577990131468,449.67,33.8202,True,3,CON
26,MI,CTR,SD,698.3273554066492,631.2567679329788,67.07,5.0445,True,7,CON
26,MI,NAT,PRG,687.1870962964583,642.3970270431696,44.79,3.3687,True,10,CON
26,MI,NAT,SD,524.3245966598604,805.2595266797675,280.93,21.1295,True,6,CON
26,MI,PRG,SD,413.3789133409014,916.2052099987266,502.83,37.8183,True,2,CON
27,MN,CON,CTR,259.5629371153787,454.4518080751517,194.89,27.2948,True,2,CTR
27,MN,CON,LIB,342.97325645693684,371.0414887335935,28.07,3.931,True,9,CTR
27,MN,CON,PRG,389.2106180377893,324.80412715274105,64.41,9.0203,True,7,CTR
27,MN,CON,REF,442.62661135165837,271.388133838872,171.24,23.9825,True,4,CTR
27,MN,CTR,LIB,368.0893136227695,345.9254315677608,22.16,3.1041,True,10,CTR
27,MN,CTR,PRG,415.83983284746375,298.1749123430667,117.66,16.4793,True,6,CTR
27,MN,CTR,REF,483.26407865067677,230.75066653985357,252.51,35.3653,True,1,CTR
27,MN,LIB,PRG,442.8443963173547,271.1703488731756,171.67,24.0435,True,3,CTR
27,MN,LIB,REF,420.8655274141988,293.1492177763315,127.72,17.8871,True,5,CTR
27,MN,PRG,REF,373.3238626325757,340.6908825579546,32.63,4.5704,True,8,CTR
28,MS,CON,CTR,261.5797946159194,182.67037677052323,78.91,17.7624,True,2,CON
28,MS,CON,REF,285.84573621901916,158.40443516742351,127.44,28.6868,True,1,CON
28,MS,CON,SD,242.97238845360033,201.27778293284229,41.69,9.3854,True,7,CON
28,MS,CON,STY,257.3161911140346,186.93398027240806,70.38,15.8429,True,3,CON
28,MS,CTR,REF,242.36163106379956,201.8885403226431,40.47,9.1104,True,8,CON
28,MS,CTR,SD,248.5545236621706,195.69564772427202,52.86,11.8984,True,5,CON
28,MS,CTR,STY,226.63922968805298,217.6109416983897,9.03,2.0323,True,10,CON
28,MS,REF,SD,202.9361027004994,241.31406868594328,38.38,8.6388,True,9,CON
28,MS,REF,STY,187.77533318122522,256.4748382052174,68.7,15.4641,True,4,CON
