party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,151,89,55,295,21.07
1,Labor,129,62,30,221,15.79
4,Liberal,103,42,17,162,11.57
3,Nationalist,77,53,19,149,10.64
2,Solidarity,81,50,12,143,10.21
5,Populist,62,45,20,127,9.07
6,Civic Union Party,55,40,19,114,8.14
9,Progressive,46,16,12,74,5.29
7,Order and Opportunity Party,40,15,5,60,4.29
8,DSA,36,14,5,55,3.93
