party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,106,72,27,205,23.48
1,Labor,87,49,18,154,17.64
4,Liberal,71,28,6,105,12.03
2,Solidarity,55,34,5,94,10.77
5,Populist,41,36,14,91,10.42
6,Civic Union Party,45,23,10,78,8.93
3,Nationalist,29,30,13,72,8.25
8,DSA,17,7,3,27,3.09
9,Progressive,17,5,2,24,2.75
7,Order and Opportunity Party,13,6,4,23,2.63
