district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,174.26,32.3969,0.0,1
01-02,1,7,133.7895,18.2313,0.0,0
01-03,1,7,132.3409,30.3641,0.0,0
02-01,2,4,78.3788,29.5789,0.0,0
04-01,4,9,199.4772,30.1741,0.0,2
04-02,4,9,296.3806,39.0918,0.0,2
04-03,4,7,250.4551,51.5684,0.0,1
04-04,4,5,4.4109,0.0001,0.0,4
05-01,5,7,138.0629,22.5754,0.0,2
05-02,5,6,120.0718,38.5144,0.0,1
06-01,6,9,608.2511,57.2833,0.0,2
06-02,6,9,182.221,21.9002,0.0,2
06-03,6,9,157.7743,7.6832,0.0,2
06-04,6,9,184.9965,29.8942,0.0,1
06-05,6,9,206.5369,28.3173,0.0,3
06-06,6,9,82.7708,12.1601,0.0,3
06-07,6,9,151.633,13.9847,0.0,2
06-08,6,9,155.4166,29.6819,0.0,1
06-09,6,9,140.019,25.7683,0.0,2
06-10,6,9,100.4525,12.1198,0.0,3
06-11,6,7,97.4243,16.7694,0.0,3
06-12,6,7,98.0731,25.2278,0.0,1
06-13,6,7,112.1081,16.107,0.0,2
06-14,6,7,11.9672,1.287,0.0,5
06-15,6,7,39.8194,7.7075,0.0,4
06-16,6,7,45.7685,5.5057,0.0,3
06-17,6,7,92.4163,16.3644,0.0,0
06-18,6,7,5.6867,0.0,0.0,6
06-19,6,7,8.3101,0.0,0.0,5
06-20,6,7,2481.6453,648.5757,0.0,2
06-21,6,5,2481.6453,838.0931,0.0,1
08-01,8,9,199.0214,30.1628,0.0,3
08-02,8,5,98.9979,30.5369,0.0,0
08-03,8,5,138.1553,41.6183,0.0,1
08-04,8,5,103.5699,39.9412,0.0,0
09-01,9,9,203.5462,39.5465,0.0,0
09-02,9,6,114.8343,19.3495,0.0,1
10-01,10,5,138.4348,53.8234,0.0,1
11-01,11,4,78.2383,21.8042,1.1526,1
12-01,12,9,177.1278,17.3157,0.0,2
12-02,12,9,156.2208,7.7758,0.0,1
12-03,12,9,147.29,12.2661,0.0,3
12-04,12,9,245.7454,37.9082,0.0,2
12-05,12,9,286.8867,28.2462,0.0,2
12-06,12,7,202.6699,32.5282,0.0,1
12-07,12,7,189.0009,32.4988,0.0,2
12-08,12,7,164.422,33.7385,0.0,1
12-09,12,7,163.4329,42.2919,0.0,1
12-10,12,7,140.0949,31.5649,0.0,2
12-11,12,5,55.3821,10.8063,0.0,2
12-12,12,5,4.9147,0.3201,0.0,5
13-01,13,9,161.7745,21.6843,0.0,1
13-02,13,9,239.751,21.2019,0.0,1
13-03,13,7,166.8676,36.0871,0.0,1
13-04,13,7,125.3641,27.5703,0.0,2
13-05,13,7,115.6066,29.724,0.0,3
13-06,13,6,101.3849,24.002,0.0,0
15-01,15,8,131.6267,21.2779,0.0,1
16-01,16,10,208.1757,27.1699,0.0,2
17-01,17,9,370.2723,53.7456,0.0,2
17-02,17,9,81.1749,10.177,0.0,2
17-03,17,9,149.1942,6.0822,0.0,2
17-04,17,7,114.4557,22.3008,0.0,2
17-05,17,7,115.3154,12.4273,0.0,3
17-06,17,7,110.2194,20.9977,0.0,2
17-07,17,6,4.0421,0.0058,0.0,5
18-01,18,9,233.842,35.78,0.0,2
18-02,18,7,234.6264,60.1071,0.0,0
18-03,18,7,150.5039,20.7689,0.0,0
18-04,18,5,8.3239,0.8412,0.0,4
19-01,19,7,158.8201,34.5405,0.0,0
19-02,19,7,123.3949,22.6662,0.0,0
20-01,20,7,120.2174,19.6382,0.0,2
20-02,20,5,116.5123,27.5133,0.0,1
21-01,21,7,149.935,26.8371,0.0,0
21-02,21,6,122.6047,28.6371,0.0,1
21-03,21,5,169.9121,44.6185,0.0,0
22-01,22,9,164.684,12.8615,0.0,2
22-02,22,5,55.3048,12.4922,0.0,1
22-03,22,5,94.1168,21.6443,0.0,0
23-01,23,7,158.0859,27.9342,0.0,2
24-01,24,9,147.8995,17.9714,0.0,0
24-02,24,7,211.812,56.8591,0.0,1
24-03,24,5,100.51,31.327,0.0,1
24-04,24,5,36.2733,11.1143,0.0,1
25-01,25,9,191.8671,23.0201,0.0,2
25-02,25,9,195.1046,13.8457,0.0,3
25-03,25,7,120.0804,28.8383,0.0,2
25-04,25,5,10.7974,1.4162,0.0,4
26-01,26,9,176.2911,10.3454,0.0,2
26-02,26,9,184.0443,21.81,0.0,3
26-03,26,7,105.626,16.4919,0.0,2
26-04,26,7,232.513,52.368,0.0,2
26-05,26,5,129.0528,13.4093,0.0,2
26-06,26,5,34.4026,5.5542,0.0,2
27-01,27,9,202.9845,30.7283,0.0,1
27-02,27,5,87.7496,24.845,0.0,0
27-03,27,5,105.3062,29.3492,0.0,0
27-04,27,5,78.3381,27.8809,0.0,2
28-01,28,7,148.1096,22.2175,0.0,2
28-02,28,5,109.1913,31.6968,0.0,0
29-01,29,9,203.4195,19.6101,0.0,3
29-02,29,7,145.6298,33.7664,0.0,1
29-03,29,5,133.8159,27.5355,0.0,1
29-04,29,5,107.4584,32.1003,0.0,1
30-01,30,6,166.2075,28.1412,0.0,0
31-01,31,10,181.9555,14.679,0.0,1
32-01,32,7,350.1276,109.5761,0.0,0
32-02,32,6,95.0975,31.9816,0.0,1
33-01,33,7,172.3163,36.8669,0.0,1
34-01,34,9,173.4519,27.1069,0.0,3
34-02,34,9,187.4386,16.3917,0.0,2
34-03,34,7,123.0967,21.3724,0.0,2
34-04,34,7,174.9065,36.7593,0.0,3
34-05,34,6,95.2328,11.3298,0.0,2
35-01,35,6,151.7125,49.4635,0.0,1
35-02,35,5,102.3342,24.8709,0.0,1
36-01,36,9,139.0194,15.2133,0.0,4
36-02,36,9,122.5812,11.6447,0.0,2
36-03,36,9,305.6222,21.5396,0.0,0
36-04,36,9,190.3223,39.3422,0.0,1
36-05,36,7,101.309,12.2556,0.0,1
36-06,36,7,166.3897,34.606,0.0,2
36-07,36,7,107.1341,22.9011,0.0,2
36-08,36,7,118.8327,20.4474,0.0,2
36-09,36,7,73.5113,14.8794,0.0,2
36-10,36,7,131.6445,38.609,0.0,3
36-11,36,6,17.6443,2.8176,0.0,3
37-01,37,9,199.5589,36.9153,0.0,3
37-02,37,7,179.7432,42.4562,0.0,1
37-03,37,7,127.1192,26.2361,0.0,0
37-04,37,7,150.1411,33.4047,0.0,1
37-05,37,7,188.1581,35.0977,0.0,0
37-06,37,6,78.9393,20.2957,0.0,1
38-01,38,4,69.8516,25.5378,0.0,1
39-01,39,9,151.585,25.2981,0.0,0
39-02,39,9,185.0881,22.2603,0.0,0
39-03,39,7,231.9438,48.8018,0.0,1
39-04,39,7,172.951,28.8757,0.0,0
39-05,39,7,213.2447,38.959,0.0,1
39-06,39,5,104.6114,28.3723,0.0,1
39-07,39,5,28.5794,5.5445,0.0,2
40-01,40,7,203.6682,31.0589,0.0,0
40-02,40,5,127.9857,36.6051,0.0,1
40-03,40,5,51.7164,9.1044,0.5756,1
41-01,41,9,278.5444,29.0462,0.0,2
41-02,41,9,303.0518,25.6342,0.0,1
42-01,42,9,259.712,28.8291,0.0,2
42-02,42,9,241.0225,25.6278,0.0,3
