party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,106,74,27,207,23.71
1,Labor,88,49,18,155,17.75
4,Liberal,73,28,7,108,12.37
5,Populist,43,36,14,93,10.65
2,Solidarity,51,32,5,88,10.08
3,Nationalist,31,31,13,75,8.59
6,Civic Union Party,43,23,8,74,8.48
8,DSA,16,7,3,26,2.98
9,Progressive,18,5,3,26,2.98
7,Order and Opportunity Party,12,5,4,21,2.41
