district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,115.0802,22.8377,0.0,1
01-02,1,7,138.6652,18.7311,0.0,0
01-03,1,7,137.0694,31.1631,0.0,0
01-04,1,5,65.4543,15.2226,0.0,1
02-01,2,4,81.2821,30.216,0.0,0
04-01,4,9,392.1935,44.7702,0.0,1
04-02,4,9,304.8882,41.1058,0.0,1
04-03,4,7,71.8466,5.2581,0.0,1
04-04,4,7,4.539,0.0,0.0,6
04-05,4,5,773.4672,272.6867,0.0,0
05-01,5,6,100.8461,29.9573,0.0,0
05-02,5,5,101.6511,44.6151,0.0,0
05-03,5,5,64.1956,14.7016,0.0,0
06-01,6,9,630.1663,113.7513,0.0,0
06-02,6,9,188.7031,22.6654,0.0,0
06-03,6,9,162.5837,17.1439,0.0,1
06-04,6,9,191.5723,30.5817,0.0,1
06-05,6,9,213.5354,28.8878,0.0,2
06-06,6,9,85.0159,12.5069,0.0,1
06-07,6,9,155.964,14.5175,0.0,2
06-08,6,9,160.3379,30.3864,0.0,1
06-09,6,9,143.9312,26.589,0.0,1
06-10,6,9,103.7402,12.5952,0.0,2
06-11,6,9,132.2501,16.5734,0.0,1
06-12,6,9,150.7792,22.6021,0.0,1
06-13,6,9,77.2378,6.8969,0.0,2
06-14,6,7,41.2964,8.0318,0.0,3
06-15,6,7,95.5506,16.8289,0.0,0
06-16,6,7,6.0366,0.0,0.0,6
06-17,6,7,16.654,2.5676,0.0,3
06-18,6,7,8.76,0.0,0.0,5
06-19,6,7,2564.1147,666.0307,0.0,0
06-20,6,7,2564.1147,666.0307,0.0,0
06-21,6,7,2564.1147,666.0307,0.0,0
06-22,6,7,2564.1147,666.0307,0.0,0
06-23,6,7,2564.1147,666.0307,0.0,0
06-24,6,7,2564.1147,666.0307,0.0,0
06-25,6,7,2564.1147,666.0307,0.0,0
06-26,6,5,2564.1147,942.7953,0.0,0
08-01,8,9,205.3215,34.2624,0.0,2
08-02,8,9,185.8077,24.5161,0.0,0
08-03,8,7,140.8536,27.3401,0.0,2
08-04,8,5,23.7362,6.633,0.0,2
09-01,9,9,158.8267,15.3597,0.0,1
09-02,9,5,50.7532,15.8539,0.0,1
09-03,9,5,118.0103,37.0592,0.0,1
10-01,10,5,142.7967,55.3365,0.0,1
11-01,11,4,80.4115,22.6241,1.1836,0
12-01,12,9,183.8002,17.6737,0.0,0
12-02,12,9,161.5561,8.0088,0.0,1
12-03,12,9,151.0391,12.5474,0.0,2
12-04,12,9,254.0243,41.5777,0.0,1
12-05,12,9,242.341,37.4185,0.0,1
12-06,12,9,269.6806,21.209,0.0,0
12-07,12,7,154.2162,21.7354,0.0,1
12-08,12,7,208.018,27.2819,0.0,0
12-09,12,7,109.1383,26.1616,0.0,2
12-10,12,7,141.8496,36.7598,0.0,0
12-11,12,7,25.6984,3.986,0.0,5
12-12,12,7,98.756,11.0093,0.0,1
12-13,12,6,1.1884,0.0,0.0,6
12-14,12,5,2002.685,680.4529,0.0,0
12-15,12,5,2002.685,680.4529,0.0,0
13-01,13,9,162.4857,31.8512,0.0,0
13-02,13,9,206.8084,13.7012,0.0,0
13-03,13,7,161.0397,49.0334,0.0,0
13-04,13,7,149.1416,23.7904,0.0,0
13-05,13,7,109.0295,36.4904,0.0,3
13-06,13,7,125.2508,31.3705,0.0,0
13-07,13,5,2.0689,0.0001,0.0,5
13-08,13,5,26.1262,7.0763,0.0,1
