winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,169.77,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,106.16,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.09,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,54.22,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,19.31,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,19.22,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.86,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.51,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.74,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,2.18,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,748.2,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,335.21,surplus
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,242.88,elimination
After_Pod_A,OAO_1,OAO_1,CON_2,CON_2,136.52,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,0.04,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1201.13,surplus
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1498.07,surplus
