code,year,in_letter,n_sup,target,rating,rater_lr,target_lr,target_vs,distance,target_extr,target_bloc,fptp,tier,micro
GRC,2015,5,85.0,0,4.654965778531084,6.617952978248608,3.7077454512406582,35.89268951194185,2.91020752700795,1.2922545487593418,left,0.0,False,0
GRC,2015,7,31.0,0,3.2332083274704972,5.725393016640125,3.7077454512406582,35.89268951194185,2.017647565399467,1.2922545487593418,left,0.0,False,0
GRC,2019,2,45.0,0,3.707942111320169,5.221604494046487,7.851976289848104,39.85,2.630371795801617,2.8519762898481043,right,0.0,False,0
GRC,2019,5,36.0,0,1.9887690305644947,3.4588429708313093,7.851976289848104,39.85,4.393133319016795,2.8519762898481043,right,0.0,False,0
HKG,2008,2,57.0,0,2.9186292876577906,5.891605071995898,3.071309160873807,22.8,2.8202959111220913,1.928690839126193,left,0.0,False,
HKG,2008,3,34.0,0,2.2254336699405175,6.192514800218809,3.071309160873807,22.8,3.1212056393450016,1.928690839126193,left,0.0,False,
HKG,2012,1,78.0,0,1.553104856982462,6.206862836728712,2.5252145289151566,20.22,3.6816483078135556,2.4747854710848434,left,0.0,False,
HKG,2012,2,78.0,0,2.1607546038241727,5.885195781849751,2.5252145289151566,20.22,3.359981252934594,2.4747854710848434,left,0.0,False,
HKG,2012,3,56.0,0,1.1132907673345371,6.455699140543196,2.5252145289151566,20.22,3.930484611628039,2.4747854710848434,left,0.0,False,
HKG,2016,2,84.0,0,1.6914865997950366,6.369759426512198,2.381322906747986,16.680000000000003,3.988436519764212,2.618677093252014,left,0.0,False,
HRV,2007,2,42.0,0,2.7330849334512712,4.014354659964328,7.652561993559791,34.90999999999998,3.6382073335954637,2.6525619935597913,right,0.0,False,0
HUN,1998,3,58.0,0,6.116134978130643,4.009218824870401,2.9311957262185717,29.0,1.0780230986518293,2.0688042737814283,left,0.0,False,0
HUN,2018,4,51.0,0,0.29199748528319147,1.7738540106683438,8.127057512779054,49.269999999999996,6.35320350211071,3.1270575127790536,far-right,0.0,False,0
IND,2019,2,72.0,0,1.4497722955115102,1.92467487859733,4.393138762194299,37.30000000000001,2.468463883596969,0.6068612378057008,center,1.0,False,0
IND,2019,3,121.0,0,2.8117081807309967,2.21024416744305,4.393138762194299,37.30000000000001,2.1828945947512493,0.6068612378057008,center,1.0,False,0
IND,2019,4,154.0,0,1.898357419973187,3.170224387954263,4.393138762194299,37.30000000000001,1.2229143742400361,0.6068612378057008,center,1.0,False,0
IND,2019,5,116.0,0,4.536846729968332,4.977450889203383,4.393138762194299,37.30000000000001,0.5843121270090839,0.6068612378057008,center,1.0,False,0
IND,2019,6,110.0,0,1.4355811536721854,3.802087445659576,4.393138762194299,37.30000000000001,0.5910513165347231,0.6068612378057008,center,1.0,False,0
IND,2019,7,56.0,0,3.1546195120839413,3.050369661572501,4.393138762194299,37.30000000000001,1.342769100621798,0.6068612378057008,center,1.0,False,0
IND,2019,8,83.0,0,1.1605630882779783,2.033470762136628,4.393138762194299,37.30000000000001,2.3596680000576713,0.6068612378057008,center,1.0,False,0
IRL,2002,3,59.0,0,4.866796847936814,3.1187827631242526,6.438063547194209,41.5,3.319280784069956,1.4380635471942087,right,0.0,True,0
IRL,2002,4,46.0,0,6.0821176092106946,6.224695432697964,6.438063547194209,41.5,0.2133681144962445,1.4380635471942087,right,0.0,True,0
IRL,2002,5,62.0,0,3.548985969532744,4.387344416952596,6.438063547194209,41.5,2.050719130241613,1.4380635471942087,right,0.0,True,0
IRL,2011,1,44.0,0,4.381816891607303,4.5072325606458365,6.7958459802777815,36.10000000000001,2.288613419631945,1.7958459802777815,right,0.0,True,0
IRL,2011,3,57.0,0,3.618067152910795,2.8247836540909015,6.7958459802777815,36.10000000000001,3.97106232618688,1.7958459802777815,right,0.0,True,0
