code,year,in_letter,out_warmth,n_sup,party_lr,vote_share,extremeness,bloc,fptp,tier,micro
CAN,2019,5,3.742647746164834,54.0,7.193252071421027,1.6200000000000008,2.1932520714210266,right,1.0,False,0
CHE,1999,0,4.211153368336128,295.0,7.595155709342561,22.5,2.595155709342561,right,0.0,True,0
CHE,1999,1,4.122823179978936,400.0,3.29228998849252,22.4,1.70771001150748,left,0.0,True,0
CHE,1999,2,4.219369765323019,266.0,6.156305506216697,19.900000000000002,1.1563055062166967,right,0.0,True,0
CHE,1999,3,4.710756457458674,149.0,5.541148608644169,15.800000000000002,0.5411486086441686,center,0.0,True,0
CHE,1999,4,4.42132585596712,53.0,3.029166666666667,5.0,1.9708333333333332,left,0.0,True,0
CHE,2003,0,3.6332262803610247,225.0,8.173469387755102,26.729999999999993,3.1734693877551017,right,0.0,True,0
CHE,2003,1,3.3180710552243746,312.0,2.8180392156862744,23.329999999999995,2.1819607843137256,left,0.0,True,0
CHE,2003,2,3.8931715169586303,163.0,6.224522292993631,17.3,1.2245222929936306,right,0.0,True,0
CHE,2003,3,4.223721587812145,105.0,5.478930307941654,14.379999999999999,0.4789303079416536,center,0.0,True,0
CHE,2003,4,3.963356635428691,77.0,2.905480540111199,7.4,2.094519459888801,left,0.0,True,0
CHE,2007,0,3.705305572964892,237.0,8.119630812921548,28.899999999999995,3.1196308129215478,right,0.0,True,0
CHE,2007,1,3.552850840317463,219.0,2.855249014690075,19.5,2.144750985309925,left,0.0,True,0
CHE,2007,2,4.273379006826439,138.0,6.114988978692138,15.799999999999999,1.1149889786921383,right,0.0,True,0
CHE,2007,3,4.257089625440652,155.0,5.350511695906433,14.5,0.35051169590643294,center,0.0,True,0
CHE,2007,4,4.130089310360196,75.0,3.0240747394897594,9.599999999999998,1.9759252605102406,left,0.0,True,0
CHE,2011,0,4.148637733978063,247.0,8.32057298098296,26.60000000000001,3.320572980982959,right,0.0,True,0
CHE,2011,1,3.607744567065394,381.0,2.7606858846918487,18.699999999999996,2.2393141153081513,left,0.0,True,0
CHE,2011,2,4.24195356445748,201.0,6.301647655259822,15.099999999999998,1.3016476552598224,right,0.0,True,0
CHE,2011,3,4.137952182012757,162.0,5.379730759461519,12.3,0.3797307594615189,center,0.0,True,0
CHE,2011,4,4.163825315893748,120.0,3.2552395209580838,8.400000000000002,1.7447604790419162,left,0.0,True,0
CHL,2005,0,3.8130446034424557,69.0,8.960390137835136,22.36,3.9603901378351356,right,0.0,True,0
CHL,2005,1,3.7024262340430383,119.0,5.183816642208058,20.76,0.1838166422080576,center,0.0,True,0
CHL,2005,2,4.37173751759894,99.0,3.9590992458019696,15.42,1.0409007541980304,left,0.0,True,0
CHL,2005,3,4.280130607760734,88.0,8.260492691764272,14.120000000000001,3.260492691764272,right,0.0,True,0
CHL,2005,4,3.6684124558529794,129.0,2.876064937225083,10.049999999999997,2.123935062774917,left,0.0,True,0
CHL,2005,5,2.584814056097509,45.0,1.1607995015147063,5.140000000000001,3.839200498485294,left,0.0,True,0
CHL,2009,0,3.9894690964286763,64.0,9.184377517288043,25.589999999999993,4.184377517288043,right,0.0,True,0
CHL,2009,1,4.720123511509116,136.0,8.723957802677655,18.509999999999994,3.7239578026776545,right,0.0,True,0
CHL,2009,2,3.5440155626683323,97.0,5.054414740329515,14.919999999999996,0.05441474032951543,center,0.0,True,0
CHL,2009,3,3.8000404776452767,32.0,4.114825521316052,12.99,0.8851744786839477,center,0.0,True,0
CHL,2009,4,3.19268687377582,70.0,2.9929982773179096,9.900000000000002,2.0070017226820904,left,0.0,True,0
CHL,2017,0,3.0622970867064927,114.0,7.90816861409298,17.81,2.90816861409298,right,0.0,True,0
CHL,2017,1,3.1716574165399987,47.0,8.210377152942918,15.98,3.210377152942918,right,0.0,True,0
CHL,2017,2,2.463555399665118,48.0,4.492470973554163,10.280000000000001,0.5075290264458374,center,0.0,True,0
CHL,2017,3,2.2209146096706958,74.0,2.5808839218107296,9.760000000000002,2.4191160781892704,left,0.0,True,0
CHL,2017,5,1.5928708616537466,37.0,2.9564691874970213,5.72,2.0435308125029787,left,0.0,True,0
CHL,2017,6,2.0104313970738006,38.0,1.5488387765975726,4.590000000000001,3.451161223402427,left,0.0,True,0
CRI,2018,0,3.4111781274600728,139.0,6.0796141845483485,19.490000000000002,1.0796141845483485,right,0.0,True,0
CRI,2018,1,3.306854959580611,91.0,5.473499704184517,18.16,0.47349970418451726,center,0.0,True,0
CRI,2018,2,3.3095928847977314,124.0,4.7254339067253435,16.270000000000003,0.27456609327465653,center,0.0,True,0
CRI,2018,3,3.950534243366059,54.0,5.389201087243431,14.599999999999998,0.38920108724343105,center,0.0,True,0
CZE,1996,0,2.896118760161599,305.0,8.934276206322796,29.599999999999998,3.934276206322796,right,0.0,True,0
