district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,119.0656,23.4497,0.0,1
01-02,1,7,143.541,19.231,0.0,0
01-03,1,7,141.7979,31.962,0.0,0
01-04,1,5,67.7434,15.9528,0.0,3
02-01,2,4,84.1854,30.853,0.0,0
04-01,4,9,403.6308,45.7296,0.0,1
04-02,4,9,313.3957,43.1198,0.0,1
04-03,4,7,74.5171,5.3687,0.0,1
04-04,4,7,4.667,0.0,0.0,6
04-05,4,5,796.2106,280.7854,0.0,0
05-01,5,6,104.133,30.9147,0.0,0
05-02,5,5,104.8206,46.1842,0.0,0
05-03,5,5,66.2974,15.1169,0.0,0
06-01,6,9,652.0815,116.3339,0.0,0
06-02,6,9,195.1852,23.4307,0.0,0
06-03,6,9,167.3932,18.1253,0.0,1
06-04,6,9,198.148,31.2692,0.0,1
06-05,6,9,220.5339,29.4584,0.0,2
06-06,6,9,87.2611,12.8538,0.0,1
06-07,6,9,160.2951,15.0503,0.0,2
06-08,6,9,165.2592,31.0909,0.0,1
06-09,6,9,147.8433,27.4098,0.0,0
06-10,6,9,107.028,13.0705,0.0,2
06-11,6,9,136.1462,16.9967,0.0,2
06-12,6,9,155.9186,23.2518,0.0,1
06-13,6,9,79.2899,7.1408,0.0,1
06-14,6,7,42.7735,8.6286,0.0,3
06-15,6,7,98.6849,17.2933,0.0,0
06-16,6,7,6.3866,0.0,0.0,5
06-17,6,7,17.1463,2.6313,0.0,3
06-18,6,7,9.2098,0.0,0.0,4
06-19,6,7,2646.5841,683.4857,0.0,0
06-20,6,7,2646.5841,683.4857,0.0,0
06-21,6,7,2646.5841,683.4857,0.0,0
06-22,6,7,2646.5841,683.4857,0.0,0
06-23,6,7,2646.5841,683.4857,0.0,0
06-24,6,7,2646.5841,683.4857,0.0,0
06-25,6,7,2646.5841,683.4857,0.0,0
06-26,6,5,2646.5841,964.7548,0.0,0
08-01,8,9,211.008,35.5122,0.0,2
08-02,8,9,190.9687,25.3206,0.0,0
08-03,8,7,145.0904,28.3751,0.0,2
08-04,8,5,24.6264,6.8065,0.0,2
09-01,9,9,163.5634,15.8222,0.0,1
09-02,9,5,52.0502,16.3044,0.0,1
09-03,9,5,121.1863,37.9644,0.0,1
10-01,10,5,147.1587,56.8496,0.0,1
11-01,11,4,82.5848,23.444,1.2146,0
12-01,12,9,190.4726,18.0318,0.0,1
12-02,12,9,166.8914,8.2419,0.0,1
12-03,12,9,156.2448,12.8286,0.0,2
12-04,12,9,262.3032,42.3894,0.0,1
12-05,12,9,251.3082,38.278,0.0,0
12-06,12,9,278.8954,21.6341,0.0,0
12-07,12,7,159.6721,22.1989,0.0,1
