party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,195,122,68,385,22.31
1,Labor,162,89,36,287,16.63
4,Liberal,127,51,15,193,11.18
2,Solidarity,105,59,18,182,10.54
3,Nationalist,86,62,28,176,10.2
5,Populist,85,49,27,161,9.33
6,Civic Union Party,76,40,21,137,7.94
9,Progressive,55,22,3,80,4.63
7,Order and Opportunity Party,43,14,8,65,3.77
8,DSA,39,15,6,60,3.48
