w,baseline_party,k5_noresid,k4_resid,k4_noresid,conf_resid,conf_noresid
0.0001176670360515,NAT,8,8,9,0.49724979463592,0.4572520233322387
1.561990612346422,LIB,5,5,4,0.3898431043997153,0.5837132205088305
0.5325656539820286,CON,2,9,9,0.9631550962125286,0.9593271842521566
0.1742612637732598,STY,0,3,9,0.6650626617857551,0.5374394263838296
0.0001207132273875,POP,4,0,1,0.7967978278965167,0.6317533263720728
1.600958407799544,POP,4,0,1,0.4948108691100089,0.8747650670227711
0.6526608366271778,C7,1,5,2,0.524543039689515,0.9427549588057886
2.382291362294059,CON,2,9,9,0.7015972149796651,0.6994115224174233
0.9870931918969302,NAT,8,8,8,0.866133662738224,0.8699693810904808
1.221862741272522,STY,0,3,3,0.9999835289467938,0.9979695711302367
0.5582893512872146,CON,2,9,9,0.8593559105479278,0.8260301360930068
0.986228781053162,NAT,2,9,9,0.47403741311191083,0.512336357973215
0.161528021932967,POP,3,0,1,0.8580593114536162,0.8983874891679937
0.3984835719325522,STY,0,3,3,0.698401899191469,0.8107065574404564
0.4578078467929457,DSA,4,2,2,0.6344197770772464,0.5020253144489547
2.278223713437094,C7,1,1,2,0.9047622857962193,0.7492620597881308
0.8139483035415066,CUP,9,6,9,0.6987148453913967,0.8501768006897445
3.248289643140001,CUP,9,9,9,0.648214277809832,0.6263034994520624
0.6653706017899024,C7,1,5,4,0.49101912910404294,0.9330907214127437
1.987233228821241,CUP,9,7,5,0.5042536631863122,0.48143373798573375
1.106728804667432,NAT,8,8,8,0.9754107577070985,0.9794922648619004
0.4685924729639062,POP,3,0,1,0.6713377188708192,0.9357015340038397
0.8208858949608635,CUP,9,7,5,0.6890989480835782,0.631146250081042
2.707878421416447,LIB,5,6,7,0.8776981777701706,0.5863294638834167
0.4484017674961707,CON,2,0,1,0.5954240663909072,0.610723466516464
0.0051872249781405,LIB,5,2,2,0.6497900761105799,0.5135711453299812
0.0405284305334698,PRG,1,5,4,0.9358115584725162,0.9728601191674082
0.9152049570674168,NAT,8,8,8,0.9310677150755932,0.9453850978529743
0.3770079722796711,POP,4,0,1,0.6553657104794886,0.815887342728438
1.361730625643916,CON,6,7,5,0.9166633784972336,0.5054820027956166
0.3162736580049387,CON,6,7,5,0.7484638107047896,0.7779241251626461
1.038236977540835,STY,0,3,3,0.9992160464334509,0.9863859310866597
0.3727491865238249,POP,3,0,1,0.9992988321193597,0.7496117038218654
1.860245080359035,CUP,9,6,7,0.6938278148814764,0.7584673114647952
0.0001199058792053,STY,3,3,3,0.927807256414115,0.9354645097364114
0.3709520020633774,CUP,9,6,6,0.7832123448588085,0.9152158052242935
0.904028937023908,SD,7,4,0,0.9574891193955027,0.7675639305960166
0.1986561241025545,CON,2,9,9,0.9103895136855901,0.9027377555753445
2.240155655380468,CUP,9,9,9,0.69946340135146,0.612468819056356
1.635538298837156,CON,0,8,8,0.45432993176227876,0.5081179850426354
0.4070076418306122,CON,2,9,9,0.9285536324373839,0.8051646869083476
0.1607809271487006,CON,2,7,5,0.8578131713528926,0.6308714384182378
2.644781459678518,STY,0,3,3,0.9591971033153651,0.9626844398542715
0.6641933350548623,POP,3,0,1,0.9996243427521311,0.9955534425934836
0.2995595258780339,DSA,5,2,2,0.5075875248846023,0.9190688287320944
0.9055373014059076,C7,1,5,2,0.7972606856776387,0.9805267561947918
0.9664917232344414,CON,2,3,9,0.7318633992716682,0.6320262885511554
0.3993398277934273,STY,0,3,9,0.7949270820438864,0.8595486957369305
0.1279342408323203,POP,3,0,1,0.9638845464021215,0.7458372380499155
0.0003534604230862,LIB,9,6,7,0.9126414139602034,0.5363221171881456
1.746024194496657,CON,2,9,9,0.8755215391737129,0.8851630855679359
0.0003026536503693,POP,3,0,1,0.9398876769423894,0.8711740191554548
0.0001538570286898,POP,3,0,6,0.7613910002741885,0.9783474831170228
0.2088537868717462,CON,2,9,9,0.5266805165601779,0.5957607816160504
0.6265320473774586,CON,2,7,5,0.911811469043408,0.48151261333159506
0.2226040440106549,STY,0,3,3,0.9984399849970957,0.876167304636268
0.1943813744136933,LIB,6,7,5,0.5754760956779489,0.8130907495377723
0.0020868860996353,CON,0,3,9,0.5047757748822911,0.5269270461137063
1.469881590745648,STY,0,3,9,0.5738188517097347,0.5204512683718281
0.4169226019931244,C7,1,1,7,0.8356216041431768,0.6381589037431952
1.136498949728031,STY,0,3,3,0.872314886291846,0.7720268473176946
0.0273686973099792,LIB,4,2,2,0.6621031666985674,0.5604135764333893
2.16874781223526,CUP,9,9,9,0.5320251792662252,0.5131287616163233
0.0014379001923027,STY,3,3,3,0.6946449368877252,0.9595211718265608
1.407184133794215,CON,2,9,9,0.9662267804305323,0.9584050533247928
0.7235950075876272,DSA,4,2,1,0.621414647034459,0.840783466789416
0.4161974198868316,C7,5,1,7,0.658620932248974,0.5729516610625371
0.0004948901205504,PRG,1,5,4,0.8856808109769083,0.8151218957564719
1.629773706961876,CON,2,9,9,0.9176800489137109,0.9093895819164391
0.7605198466060137,DSA,5,4,0,0.5294230903439656,0.4414642434051262
3.886515694037568,CON,2,9,9,0.9352495767388372,0.9413374187561107
9.795092596676803e-05,DSA,4,4,0,0.8628377190869204,0.5133849705566712
0.1955662459179833,CON,2,7,5,0.6614998603295528,0.41515056699539515
1.488200136158853,NAT,8,8,8,0.9725064948711575,0.9812250533038501
0.6736125962997355,DSA,5,2,2,0.7470390018786852,0.7948132583487179
2.845876990781419,STY,0,8,3,0.5431462650884865,0.6769676416292842
1.592352421780901,STY,0,3,9,0.5011874721368149,0.5414835153569372
0.3955295869461909,NAT,8,8,8,0.8161976363306566,0.8463637215943343
1.099512506597193,LIB,9,6,7,0.41418197348170455,0.5765242831749487
0.0001510067158101,STY,0,3,6,0.6644135162573019,0.8882196989794365
1.072972329409847,DSA,4,0,1,0.6016311241991031,0.9427688026390608
0.6493111834197439,C7,6,7,7,0.8376514134291866,0.7008575150242659
0.2551524637461637,CUP,9,6,6,0.4280430227918202,0.6676681254557574
0.200132487574203,CUP,9,9,6,0.7460613794305999,0.6304484284659829
0.3125499903088442,LIB,1,4,0,0.33574867884044485,0.8437863905893769
2.447121361216694,CON,2,7,5,0.9376386856745798,0.9064170629737566
1.290171972530779,CON,2,9,9,0.8539590642881819,0.8435731511494171
0.1996832205160564,LIB,5,2,1,0.9021681841116388,0.8084496379165471
0.0045502156278151,CON,2,9,9,0.9605011096595756,0.9640629806399751
0.4289395677710252,STY,3,3,3,0.7821617499741135,0.9150586115934867
1.041004402517409,CON,2,9,9,0.48767577987679467,0.7036468385859701
1.222875323412073,CON,2,8,8,0.7973873016503955,0.8039618982646107
1.618284969644034,POP,3,3,3,0.39596392191976015,0.5994825207544479
0.6770179451542853,POP,3,0,3,0.9294703443486974,0.9560505256998963
0.003561216626969,POP,3,3,3,0.4931508857765112,0.9663144526036458
1.114981941428576,POP,3,0,1,0.9162305581564911,0.9912474328201117
0.8955653384570474,LIB,5,1,2,0.8856555631450138,0.6526613122848997
1.157683764213949,PRG,1,2,4,0.8554844309133403,0.9256115829713257
0.3649759456720903,C7,1,6,7,0.9375869886935969,0.9320606225193777
3.356721827543055,CUP,9,0,1,0.8816438251320639,0.9222162385816844
2.866738799482981,LIB,3,0,3,0.5822408212307418,0.3627534906112313
4.13821890501085,CON,3,3,3,0.4715661027528575,0.44252575659560855
0.3250801561038584,SD,7,4,0,0.9830521106476837,0.9873988777614232
0.0001072861072385,CON,2,7,5,0.6133701941190209,0.5783583413427269
0.3327916326333251,NAT,8,8,8,0.9400186332979558,0.9522640019422655
1.222651581354647,C7,1,1,7,0.9359833184817637,0.6767261188188307
0.804551735591497,LIB,6,6,6,0.7666271819544338,0.7288802194627586
0.0012039920750482,CON,6,7,5,0.8345899887935891,0.8070309586733582
1.290171972530779,CUP,9,0,6,0.7287098677089572,0.8408258670922968
0.58979258053337,POP,3,3,3,0.6519748250863028,0.9928922509429419
0.5817162240688885,CUP,9,3,6,0.7300172470783135,0.8394823673341011
0.9414642683674164,LIB,5,2,2,0.9273470614084208,0.9065843336123214
0.1386308150758553,PRG,7,4,0,0.7001559637384684,0.6634371331649203
1.682142454601869,POP,3,0,1,0.9419746955472031,0.997492687869663
0.0021352951541559,CON,2,9,9,0.9518815586102686,0.9436925559367939
1.160042466356789,CON,2,7,5,0.9083947830418129,0.9175581053110017
0.0001389103509331,POP,3,0,1,0.6067094271398238,0.5693594918793623
0.875192209913068,STY,0,3,9,0.9858829852076565,0.9477714627188064
0.8910029529409368,SD,7,4,0,0.8235824866988523,0.9184484625426759
0.8024596375721431,LIB,4,1,2,0.7717977873404767,0.5342871989346192
2.97534045374897,DSA,4,2,1,0.7323318361146542,0.8210273274747871
0.0143594757842757,LIB,5,6,7,0.7846985094579334,0.4987078815210988
2.668391814096605,CUP,9,9,6,0.7154989713757944,0.4915393045016097
0.038139850504517,CUP,9,6,6,0.7307311796972417,0.8909878586154761
0.4954239365252512,STY,0,3,3,0.9966458210379958,0.9668002851746329
0.1666275769334637,DSA,4,2,2,0.9559921519557429,0.5609752333914364
0.017650616441453,STY,3,3,6,0.6013667435567831,0.761519506443533
1.039717528020748,POP,3,6,1,0.6002740158799816,0.7168003129368936
0.364516152513228,C7,1,1,2,0.9741940261558651,0.9256164476921965
0.8097379111036702,DSA,5,2,2,0.8375719885221492,0.6366557844648394
0.0091095703660694,SD,7,4,0,0.5218152973581028,0.7106039658919985
0.0001459811811356,POP,4,0,1,0.9658058608572335,0.7130650089738367
0.399878754694379,STY,0,3,6,0.5659773870569078,0.9255979261356392
0.5252122608518559,NAT,8,8,8,0.9389367055502553,0.9305559824802856
2.399465139793448,CUP,2,9,9,0.6118769199473606,0.5711122266096779
0.5376180602829822,C7,6,7,7,0.403208937776502,0.4888423330936341
0.0001625844418324,CUP,9,9,9,0.36456612611700634,0.3383597233997204
0.0199081127590694,STY,2,3,9,0.49035654193473194,0.47040529062346176
0.8546196963177506,CON,2,7,5,0.7748247454543966,0.7857609569017807
0.6473483405144812,NAT,8,8,8,0.9158471489337777,0.923473029063772
0.809641383004636,STY,0,3,3,0.9883257914853215,0.818729245849529
0.4532778522128437,NAT,8,9,9,0.6750551192278252,0.5806734218705684
1.381229777601815,STY,0,3,9,0.5538431198081161,0.6112256827492537
0.5241425738678953,NAT,8,8,8,0.9740228030228351,0.9775639470309341
0.1639007146839287,C7,6,7,5,0.8963731010765442,0.7660692952667432
2.645598473268941,NAT,8,8,8,0.9631376479291912,0.9819977365824951
1.112412019345161,NAT,8,8,8,0.721174559265591,0.7289770271964376
0.0144122714605696,CON,2,9,9,0.9685249758308218,0.9630137879843339
1.406358682718987,SD,7,4,0,0.9908220584434715,0.990130257715858
0.0233322935671602,CON,2,9,9,0.9671617940063792,0.9504453897295602
1.029731122261512,C7,9,1,7,0.8036528457816026,0.5317163087414544
0.0857814550930773,NAT,8,8,8,0.6186388425362656,0.6366638189677347
1.404502234039848,NAT,8,8,8,0.9450499844489432,0.9501031125117274
0.004812887471759,CON,2,7,5,0.9314933652414207,0.9250656130069614
1.006375454216985,LIB,1,2,7,0.34812582109941215,0.7012927301815753
0.0492426378954816,NAT,8,8,8,0.9491179406038145,0.9573797891092729
0.0005072148712951,CON,2,7,5,0.6384694900444852,0.5756447631079921
0.6994894607851172,C7,1,1,2,0.9699406167825939,0.9178269527568673
3.41597273447905,PRG,1,5,4,0.9351526275976617,0.960814561145412
2.315530196419527,C7,9,1,7,0.8131328014385342,0.393089308318092
0.3930737561719957,POP,4,1,1,0.5038035255171549,0.6071728801953568
1.230083641878678,NAT,8,8,8,0.6111381280067433,0.5888786663453058
1.215053334050886,STY,0,3,9,0.855247354813735,0.8472826690617928
0.0165570574731272,STY,3,3,3,0.6607110237540335,0.7204038639381661
2.628377795328467,LIB,4,0,1,0.5885126300275635,0.7318826084958859
1.255919062156345,C7,1,6,7,0.8592675385107117,0.4699569134706342
0.1466343942305565,CON,6,7,5,0.6095776952357761,0.8594282893375843
0.0508006813953178,CUP,9,9,6,0.6854459959627793,0.564571819815259
1.841664924584361,DSA,4,2,1,0.9573066658676769,0.9264417803867723
0.8097717170047453,CON,2,9,9,0.9624700456564903,0.9518389224000074
2.234682099970623,CON,2,7,5,0.7908775132847936,0.6667113596345242
3.192876745860491,SD,7,4,0,0.719300821557931,0.8296745398139512
0.4489951468863258,LIB,5,6,7,0.7547966889592643,0.7068704422046774
0.1164236882983017,PRG,1,6,7,0.4837797514429577,0.8105587151428759
10.123605596235196,NAT,8,8,8,0.9823932089620856,0.9839946363983118
1.786478418565612,LIB,4,0,1,0.5033247717151628,0.8083820161889022
0.42249983876803,PRG,1,5,4,0.7730096247426489,0.9394728481698207
0.4628793967390736,POP,4,0,1,0.9140419448216591,0.6723531778569822
0.617516020872136,C7,6,7,5,0.6956872127812114,0.9441336703623935
1.643117638589936,DSA,4,2,1,0.9813935534957102,0.8580512636548581
0.708293864391892,CON,2,9,9,0.5336280555693521,0.5721159364950568
0.804551735591497,LIB,5,2,7,0.7878368759568178,0.6336584841526341
0.9129558928797652,STY,3,3,3,0.8804271827215149,0.5100943459737453
0.0370164575264812,CON,2,9,9,0.9216638169311612,0.5819492173303669
2.073519130785169,CUP,9,7,5,0.34976175321178654,0.5977746524944141
0.3630573661990485,LIB,5,6,7,0.8985688960478484,0.869474422906316
0.0088315067066089,LIB,5,2,7,0.5732390706095666,0.7549121735149479
1.329303780139926,STY,0,3,3,0.999490442922689,0.9674006165979491
0.0001454081214415,NAT,8,8,8,0.8046786014360054,0.7794998793520808
1.299482641272326,PRG,7,4,4,0.49607881093964595,0.7513279819562394
0.3270352222476887,NAT,8,8,8,0.7186907537931498,0.7511156367242688
0.9734279912091792,LIB,5,2,7,0.5490473186275455,0.6766552430606793
0.4552914980336212,POP,3,0,1,0.916328341357582,0.9839920291995871
0.0016796551584851,SD,7,4,0,0.7873167579732425,0.9272624899359713
0.983229937857542,CON,2,9,9,0.6267054673494694,0.6550779897700915
0.9231706260017865,C7,1,6,7,0.4776716891921219,0.45665151630355155
4.732493909032295,CON,2,7,5,0.7752704336619325,0.5041085639148836
0.7564023369745251,PRG,1,4,4,0.6608656878410992,0.533232094206786
0.0048457010114649,CON,3,7,5,0.5098965798839791,0.5218126695777133
2.577534175782137,NAT,8,8,8,0.9002618684763529,0.9300477704540531
3.447481480091044,LIB,5,6,7,0.8965551074554602,0.694535891485649
4.50674096227632,SD,7,4,0,0.7587752827634745,0.7906949407501151
3.242793212888965,STY,3,3,3,0.8298950402341283,0.8737725944349937
0.6530132457149561,CON,2,9,9,0.8671166295848949,0.8482311887598665
0.0016090831716387,PRG,1,5,4,0.9036457367434996,0.9387690692609572
1.29462611376575,CON,2,9,9,0.8065058607491384,0.8602818064673762
2.449852422102627,POP,4,0,1,0.5929072894774251,0.4595136953247673
1.138776928230589,NAT,8,8,8,0.921510420701803,0.9574127321676904
0.516673544918443,C7,1,1,2,0.9722912985362555,0.9711378125961793
0.9439560012570484,C7,5,6,7,0.506672227665485,0.6222140043787132
0.5643771221379915,CON,2,7,5,0.6955619757860937,0.41293248744614325
0.2150614097824859,STY,0,3,3,0.9902650610757142,0.9896219093735038
0.5315442591157498,STY,0,9,6,0.4331275176335715,0.4962488806541716
0.0017974815339578,STY,0,3,3,0.96754529922954,0.8817280931575125
0.5511625956531172,NAT,8,8,8,0.9715973664924719,0.9840974538508745
0.961091826429578,DSA,5,2,2,0.9124691243714671,0.7749178997622764
0.5242626377049743,C7,1,6,7,0.9021082925622066,0.901060685067856
0.3073762221379049,LIB,6,6,6,0.5665040759500543,0.6465453756557661
1.310260122286212,CON,2,7,5,0.7880034099206328,0.7875339265048201
1.290171972530779,CON,2,9,9,0.7627657959219536,0.7137488777622895
0.2243697099196293,LIB,5,2,4,0.7188117928135015,0.9553881515354359
1.737322199985959,CON,2,9,9,0.6724792529970277,0.7882212948358269
1.184395123239192,LIB,5,6,7,0.8863320942937158,0.6218232735357556
0.4460420527628182,LIB,9,6,7,0.8624432140478164,0.39855984708248465
1.884573888855263,PRG,1,5,4,0.35615885931499536,0.6996024661956326
2.43120859698407,DSA,4,0,1,0.6785924503668976,0.9051473611450007
0.1778293583363029,CON,2,9,9,0.9424230227316633,0.9437989309831678
0.9821173659609168,PRG,1,5,2,0.5627943812004308,0.7520168734995026
1.136914175040965,STY,0,3,3,0.9497080327952353,0.7005136332613359
0.6705850063059117,DSA,4,2,2,0.8222002834682988,0.4990329730207862
0.4843849243251151,LIB,9,6,7,0.6996865921667329,0.6134155373152347
4.171942205105492,STY,3,3,3,0.9798173010341895,0.8290325939240063
0.9016021978917608,C7,6,7,5,0.8764536921080875,0.7842097001838332
0.9206176824119372,CON,0,3,9,0.5948361951276798,0.5151131823592798
0.5623292103880695,PRG,1,5,4,0.8737049231420219,0.9807976262007854
0.2025687567961206,CUP,9,7,6,0.7115485974282687,0.7283220924216264
0.0004805597065362,NAT,8,8,8,0.7551394726143891,0.7107634857395618
0.8759517786627179,DSA,1,2,7,0.4025044668497366,0.45718453604967235
1.762807144370613,LIB,5,6,7,0.8373669499094171,0.5204360708718669
0.0059235838061494,POP,3,0,1,0.9278419808775357,0.9496897494739974
0.0002302455692815,STY,0,3,3,0.9996894344659432,0.9883413060938224
0.0948464045203601,STY,3,3,6,0.8483632610242906,0.4419431593284952
0.028045620472995,CON,6,7,5,0.8642544819945146,0.5459570113909932
1.249619104604959,CUP,9,9,6,0.599893264561011,0.6859930918521183
0.0169917098759214,LIB,4,0,1,0.6859718218221561,0.35082885229932603
0.0883039627870413,NAT,8,8,8,0.6363711726639318,0.6205472147614185
0.3887914196555515,DSA,4,2,2,0.8845605578386624,0.5166208588489734
0.4865885946803657,LIB,5,1,1,0.8629157750427469,0.6894064965147249
0.0984298272379472,LIB,5,6,7,0.9834672336839708,0.9782248487065351
0.8088482371690342,DSA,4,2,0,0.9437716609316491,0.689717204581539
1.245187780951708,NAT,8,8,8,0.816552306582596,0.7882265936601539
1.488200136158853,NAT,8,8,8,0.9195360115209664,0.9489667474805863
0.6064791817998687,POP,3,0,3,0.5673385492949254,0.9563923708070372
2.475360360055255,LIB,3,6,7,0.6057755725847515,0.5718441617438096
0.0001428568916767,DSA,4,2,1,0.4571455500778781,0.5087042560556106
0.0004435980471978,CON,2,9,9,0.6790075894721685,0.7582353835201044
0.739620685526137,POP,3,0,1,0.9966752203661203,0.999953679922806
4.301958468890191,LIB,5,1,2,0.9326527468357562,0.7466197018043759
0.9487998756201834,CUP,9,6,6,0.7752173473828051,0.8178347491173411
1.581936295444311,DSA,4,2,1,0.5442938191732853,0.8577857057836176
0.6879253591663359,STY,0,8,3,0.888845477681254,0.9171992252574934
0.3337540076363325,POP,4,0,1,0.8586076026559472,0.4588084671339365
0.5967158810916813,CON,2,9,9,0.9517288149418421,0.9514178221132348
0.8133835906890234,STY,3,3,3,0.7096334280378119,0.7425504597582031
0.8553947314523156,LIB,9,6,7,0.4104025687425125,0.7526015722964227
0.2757448459648515,C7,9,1,2,0.7976332249657735,0.3488627223014925
0.0273971808602908,CON,6,7,5,0.4394769201365844,0.7795024256291541
0.5670672749255746,POP,4,0,1,0.46356024616999053,0.8535315421694032
1.586912583769713,NAT,8,8,8,0.8617094493759845,0.878731042795927
0.3845194153868061,NAT,8,8,8,0.9173611718556589,0.9378515330935775
1.726816273065669,NAT,8,8,8,0.926714964118159,0.9501377527038788
1.140213153518945,STY,0,3,9,0.6655744610580356,0.7657258920530902
0.8518100861329158,NAT,8,8,8,0.7412143192712993,0.7220417682591053
0.0001290438645017,PRG,1,5,4,0.9349337214980341,0.9186229612767711
0.5090166750082004,CON,2,7,5,0.860657368629255,0.8453359480955899
0.2270206829305076,SD,7,4,0,0.9774660559123638,0.9743991223766738
0.6414086845807245,NAT,8,8,8,0.8309814274816804,0.8197961557713754
0.9453365244451142,DSA,4,0,1,0.9594275256164054,0.988030622036164
0.0001692196615051,STY,0,3,3,0.999993461449179,0.9939612975520961
1.133119117497016,POP,3,0,1,0.9999255217800224,0.9716620279200153
1.463982063020278,CON,2,9,9,0.8877487925922325,0.879951313172961
0.401121768369681,NAT,8,8,8,0.614207474456343,0.5834817262693093
2.498877287474664,NAT,8,8,8,0.7757233007272827,0.7576637776321619
1.162883043879697,POP,3,0,1,0.9878657954825825,0.8844724749568705
0.0001457997833777,CON,2,9,9,0.48482208609341865,0.6416519896864468
0.5764706935288834,CON,2,7,5,0.7911185529185272,0.5600122510772207
1.802253737223348,CON,2,9,9,0.9133386241757775,0.9109404684897732
0.5945126285594553,CON,2,9,9,0.7270026172792214,0.7088272919082197
1.021389482491045,CON,2,9,9,0.9062776305061614,0.8954163366387414
1.026595661554282,CON,2,9,9,0.9673470617219092,0.9641799267097141
0.0006283506688968,STY,3,3,3,0.8003918748738078,0.8390363455103306
0.4869905811158352,C7,1,1,7,0.9097390477706266,0.7892648080626697
0.9531454406757476,CON,2,9,9,0.912169214803713,0.8950884926976771
8.914965789742073,POP,3,0,1,0.9987945321607317,0.9999883952541114
0.4334437292256857,DSA,5,2,2,0.8906236797605962,0.8295927174804139
0.6233955659662808,CUP,6,7,5,0.32573216120795323,0.7756971730024774
0.0603992121481213,STY,0,3,3,0.9663751255943066,0.7893301932438938
0.0134108809419994,PRG,1,2,2,0.569768662358464,0.9500375444045471
0.0034017066274025,C7,9,6,7,0.7496982005254504,0.6617520421638056
0.312538771396288,NAT,8,8,8,0.9342557735061223,0.9569928992338493
0.5110732147017504,CUP,9,9,9,0.6009069074474759,0.6859603052329933
5.757764323842171,CON,2,7,5,0.9274269892626753,0.6139717590960696
1.134551223890869,LIB,5,6,7,0.5945699118462704,0.5990767327750134
0.0381510318446165,LIB,9,1,7,0.4241277383625334,0.5925121640967328
0.3213343936767607,DSA,4,2,1,0.9741630616965047,0.7175085453671162
0.2914903480513167,CON,6,7,5,0.8779062662905089,0.7018445912817594
0.1856100811262683,STY,3,3,3,0.6440264973686706,0.784847767570814
1.908511044468213,LIB,5,6,7,0.9753421244473174,0.9638245004894479
1.304606054140245,CON,2,9,9,0.502061118522502,0.5387008640502754
1.117809181831568,C7,1,5,2,0.9627941153164361,0.9795715010055633
0.2793986135985784,CON,2,9,9,0.9319083855251233,0.9426164202991036
1.019416127347434,CON,2,3,9,0.8293886933823937,0.7989921958430124
0.9495637237392448,SD,7,4,0,0.6977992666902673,0.8431405399401545
1.035582659992647,CON,2,9,9,0.8298318496775198,0.8569722149785216
0.7610371377285678,SD,7,4,4,0.6614143108827023,0.7480691667933663
0.5096082602882085,POP,3,0,1,0.9989032214649108,0.7263245888522898
1.017257782741541,CON,2,9,9,0.9465459908752929,0.926146795819298
0.0335881753493544,CUP,0,3,6,0.5797594428350495,0.653030537293836
0.4398912628768655,STY,3,3,3,0.8051013261532363,0.9670542969765675
2.097789207499733,STY,0,3,3,0.999998740184822,0.9997431454455528
1.155270760611159,LIB,5,6,7,0.9434191461420571,0.9213710223311272
0.5376330770796983,C7,1,1,2,0.9722613862346723,0.8997167347597614
0.2019527860261671,DSA,5,2,2,0.8552775506939824,0.7415346049099589
0.7643097366057753,C7,1,1,7,0.5757356785354567,0.6547111378555361
0.532674667660211,PRG,1,5,2,0.759030855048611,0.9384910120900924
0.9271972748169584,NAT,8,8,8,0.7776720337701335,0.7911184343485907
1.642293943622332,SD,7,4,0,0.5000360509208868,0.7486478003409429
2.08573066578193,SD,7,4,0,0.7776945752085607,0.8414553173309284
0.3966157765706215,NAT,8,8,8,0.7204800412809962,0.6744388373380982
0.8032876559566327,DSA,1,5,2,0.4435807257467448,0.7524453322018174
0.6502366897687079,PRG,1,5,4,0.9430996788978198,0.9706348420618397
0.1269334277210326,SD,7,4,0,0.9826840712842636,0.9746127501295689
4.238829082581111,CON,2,9,9,0.9608549894368419,0.9605393128651016
0.1620781002093864,LIB,5,2,2,0.6601559024259257,0.7744895964293319
0.9531008998637326,C7,1,5,2,0.92058025505255,0.9579630048382208
0.0001457997833777,CON,2,8,9,0.9121792335306917,0.9074887293751638
0.7203411521096916,CON,2,9,9,0.7038693675112175,0.6863190744046483
3.297948089570575,PRG,1,5,4,0.919218812756478,0.9709528296056139
1.77495404581292,CON,2,8,8,0.8505014458482054,0.8473124339571481
0.8879594562256756,STY,9,3,6,0.5509718375980883,0.7322625879913434
0.4661233844380212,C7,1,1,2,0.8506779117175439,0.8614378425562463
0.0001208373311049,POP,3,0,3,0.9095487452143617,0.9975839562714737
0.8622431300533229,STY,2,9,9,0.550067258493277,0.37540527202899543
6.289487813845152,LIB,4,2,1,0.5394867342300966,0.6966611018368434
1.318980577514882,CON,2,3,9,0.7846009035116903,0.7790944723701423
2.645598473268941,CUP,9,9,9,0.7674266399863335,0.7530502899721353
0.287824571245739,CUP,9,9,6,0.6004457105979047,0.4364395751997539
0.5692601866867755,NAT,8,8,8,0.9597963964862949,0.9676083269958771
0.0002492109004261,DSA,4,2,1,0.5192511944810628,0.8261467337756138
1.378820313372009,CON,2,9,9,0.584642507257478,0.6506163510868952
0.0167929873626564,NAT,8,8,8,0.806493225122109,0.8244510624579168
0.7856091206322093,CON,2,9,9,0.6167394952752967,0.4459457743319689
0.7501985702188484,CON,2,8,8,0.6095517132862472,0.5680061643027459
0.1317442223525859,CUP,9,9,9,0.7958144061162438,0.7503193646666196
0.5406420926331583,NAT,8,8,8,0.9366920881631552,0.9460802340459864
0.1037303531722229,LIB,3,0,3,0.4635579865058407,0.7411849712023796
1.203913680830547,STY,0,3,6,0.5390805587344409,0.7304463602063982
0.570315199276133,LIB,5,6,7,0.7841867160987901,0.6858404206897174
2.661618933521388,DSA,4,4,0,0.9566761254150731,0.9921905857409108
0.0001340632450942,POP,4,0,1,0.5301502399420404,0.5483841701571268
1.6363869159532,NAT,8,8,8,0.8520487387545509,0.9346444619994829
1.887318106843397,SD,7,4,0,0.965134498999534,0.9474976644127926
0.8669018738654978,CON,2,9,9,0.5416683379066441,0.6441765749020251
1.19779472993034,C7,1,1,7,0.9302350536527014,0.6724483409416794
2.076446602285013,CON,2,9,8,0.591780133187793,0.6331057965557482
0.7267623200416539,CUP,9,9,6,0.691187554961461,0.5509840075323978
0.0103007166215405,CUP,9,6,6,0.8861834074591384,0.8899910783737777
0.210488653429713,C7,6,7,5,0.6984073280442535,0.8919962920741465
0.8097717170047453,CUP,2,9,9,0.6120543281434826,0.6084244726946699
1.501921581372277,CUP,9,9,6,0.7243337078167996,0.6652015768408427
5.013975298566705,POP,3,0,3,0.8762161012567201,0.9946425895280356
2.641830939011662,NAT,8,8,8,0.9072334433832608,0.9275443704375249
0.4262525282840783,C7,1,1,7,0.9433463950141164,0.8785562405793419
0.0027950038994739,POP,3,0,1,0.9673469591797407,0.9504933616579603
1.401079543175068,CON,2,9,9,0.9303263079151811,0.9157341065682091
0.6911558701062729,C7,6,7,5,0.43362544538767495,0.8306932681517591
0.2964369391776132,CUP,9,9,6,0.8563151324246524,0.8817371662863994
0.4661233844380212,C7,1,1,7,0.8630726375252342,0.46365216776373325
0.3423700254901401,LIB,4,2,1,0.6755862563094908,0.4108147220900413
2.097160692329285,LIB,5,6,7,0.8165357167116783,0.6822564033515859
0.0136643334938503,POP,3,0,1,0.9905744156204321,0.8383703705167107
3.382456944331423,CON,2,7,5,0.846728412397387,0.7171848576483206
4.502731636402125,CON,2,9,9,0.8844251177038487,0.8776844301625486
4.163691954103609,CON,2,7,5,0.8915331318631275,0.7328429960336086
0.241016903917777,NAT,8,8,8,0.9354505494076035,0.9455243658979664
0.75830660239855,NAT,8,8,8,0.9170967451452273,0.9446367162329368
1.21893689348837,CON,2,9,9,0.8877333330155877,0.8854653459446016
0.7329528778576735,POP,3,3,3,0.4800733389369887,0.7655991206115907
0.7970838876115638,PRG,1,4,0,0.7714477145887377,0.48241854254445127
