w,prod_cluster,prod_party,sixdim,conf5,conf6,fp_engage
1.26423824420169,9,PRG,3,0.7968346229111167,0.7971031449682427,1.066954786730612
1.101353071408076,0,CON,5,0.6945960655266317,0.6364764386406309,-0.3950568973888156
0.0001229608572833063,1,SD,7,0.7779848906577022,0.5455886404383009,-1.7070856577988638
0.8100531135914942,5,POP,0,0.6695342799088051,0.6487385969127105,-0.31150781331949207
0.0001177078140708595,1,SD,6,0.629739075382433,0.9875560235837014,-0.9506991224526146
2.348236470771926,4,LIB,1,0.5516036171963589,0.7108455385161149,0.8100149892252327
0.3884341347015005,1,SD,9,0.930843663146005,0.7839375753269398,0.6165237940027596
1.613641866512581,2,STY,6,0.7760157222514509,0.7837946572333269,0.29496119435738744
0.3301876592276325,3,NAT,2,0.8498223845948218,0.7668461142717377,-0.33854774725176606
0.4992656628806291,7,C7,5,0.7256463233419956,0.60027640312571,1.126258522042487
0.2792882287129245,4,LIB,1,0.7927728008683478,0.7420386696174884,0.18892143577658
0.4686725258902161,9,PRG,3,0.9352103988909096,0.9374205649500749,1.7692090142850558
0.4126801621810387,1,SD,6,0.6783446252377515,0.5164694226441052,-2.019831925564112
2.795477681527371,3,NAT,2,0.9236287577424688,0.9515361568006454,-1.224175365994398
0.5157020734843815,5,POP,0,0.9887185687718532,0.9959279651762085,0.42297814434173453
0.8236355363529364,4,LIB,1,0.6548489879691937,0.7514756258467212,-0.16625488214631903
0.8567470435797991,9,PRG,3,0.6496047445846799,0.7930238402545762,0.8425493836199794
0.5825442961553211,2,STY,6,0.9986265080873984,0.9995282887362272,1.4494113277075884
0.7839429532250807,3,NAT,2,0.6060588490465816,0.6839111889095736,-0.7490340133092693
1.148381092564792,0,CON,0,0.5031897526222634,0.7050844167461103,-0.27696281195043043
2.407242925474265,1,SD,6,0.6126145988068448,0.9870832614828283,0.006175681532782138
1.503204125438481,3,NAT,2,0.7375826941117365,0.7056690093687136,0.6851077204093476
0.8379242199853235,7,C7,1,0.8846976452159298,0.6473064085212609,0.923387336944845
0.9194584957614682,8,DSA,4,0.610380995119082,0.42318585487211935,1.328372696559558
0.9531008998637326,6,CUP,5,0.3940386028707791,0.6938073610471013,-0.2949390952596186
0.7786186510057144,1,SD,9,0.9237708845432442,0.7760596944528926,0.6218821335094915
0.8247896107279821,0,CON,5,0.8395839948947756,0.8764266941886614,-0.741960999960227
0.6185159785182406,0,CON,5,0.6535740766208618,0.5940846243879019,0.6910456468830461
1.608486762018628,0,CON,5,0.7130991195201261,0.8081928891831396,0.1903109789199618
0.6433251436233235,3,NAT,2,0.9679755909770512,0.9314168674756568,-0.035999278853864114
0.4112921628165981,4,LIB,1,0.5381347552604244,0.510808459601612,0.6599328202590855
1.817479837341043,1,SD,6,0.6925250586522405,0.8412110810458043,-1.3571626032807849
13.896101641424666,5,POP,7,0.6390123550117603,0.6741659309905088,-1.5290878221836872
0.756892578775968,1,SD,9,0.9550500141057016,0.8257796065265532,0.501861339849589
0.9385390121578935,7,C7,1,0.6746910353065151,0.5428250714999616,0.08800033492905765
0.8548491335078874,9,PRG,3,0.8898068128064424,0.853917855814689,0.6364059130904829
0.9529968280418953,8,DSA,9,0.6580094667294359,0.5645911184004262,1.1189722709432999
0.6427167475454242,0,CON,5,0.6702284978442672,0.6331603313043346,1.0420044116781377
0.002089570151966038,1,SD,9,0.7593504267484326,0.9565238611012002,0.7021816511169733
0.8045808533937601,0,CON,2,0.430925176978236,0.5630252774924704,0.1778501420311417
0.8607533153853317,4,LIB,3,0.6693018088739214,0.7105649417832903,1.4809984789498236
0.662253509283533,0,CON,5,0.4937716829750541,0.376738867990143,-1.097261836677945
1.254413292770021,2,STY,6,0.9993446813272924,0.9701163660221696,-0.12278849504506628
0.374884760703205,2,STY,6,0.93470143305134,0.9423095810416914,1.077327281400081
0.8411743990504482,0,CON,5,0.6966990160680738,0.7650892638537949,-0.2969848344267476
0.2519689673197982,7,C7,5,0.595025505880288,0.7711628553180281,1.2338157937595997
1.842179499618359,0,CON,5,0.813237844818691,0.9194179733985236,1.0222416980894378
0.4941527950944711,6,CUP,5,0.6372320567496924,0.5244604039509834,0.849965598146507
1.058250598338391,8,DSA,4,0.7182285835587928,0.9097619954148422,-0.010369001229513708
2.656819091588864,8,DSA,4,0.8932926461722467,0.9089146336885184,0.6224272072573926
0.3514596147551204,0,CON,5,0.8561799162128167,0.6972917541927265,-0.43704755021887204
1.019689045895843,1,SD,9,0.877346014305529,0.7952710552585184,0.41631880737016
0.6742390926077381,5,POP,0,0.9957654383181884,0.9999198454935937,-0.6020634740314428
12.051872944968041,8,DSA,4,0.8251292416349902,0.6553109065911352,1.1781585447660567
0.8631810157658185,9,PRG,3,0.8700754672921646,0.9352383691174864,0.9970941834997449
0.8391035980350846,9,PRG,3,0.5980016620659189,0.6897343634147977,0.8320782596871742
1.146920427372329,1,SD,9,0.757763933737413,0.9499528711692061,1.3492769292871774
0.2433301624444473,4,LIB,9,0.5484451411978334,0.8095365328445598,0.46004011936924183
1.982741210766336,6,CUP,8,0.7943117962690661,0.6494319856560364,-0.8461410274915788
0.3609348739698918,5,POP,0,0.859984009675319,0.7984737174838451,-0.9844348965381734
0.9572260436971517,8,DSA,9,0.5739169729910529,0.6769709508692696,0.8973129065257471
0.2416500268492301,1,SD,9,0.9317635767565696,0.9482958519056692,1.249508699082382
0.04150002526798519,4,LIB,1,0.7826367227302116,0.7358390539209084,-0.3641692594691611
1.360307077852407,6,CUP,8,0.832218512960868,0.7472573861511539,1.7629951931046992
