district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,298.5118,66.4481,0.0,0
01-02,1,6,205.3937,58.865,0.0,1
02-01,2,2,89.992,59.4957,25.1928,0
04-01,4,7,426.5055,101.7527,0.0,0
04-02,4,7,415.192,83.4889,0.0,0
04-03,4,5,841.6975,296.9828,0.0,0
05-01,5,4,154.6538,62.0379,0.0,0
05-02,5,4,137.7135,67.1112,0.0,0
06-01,6,7,695.912,180.5139,0.0,1
06-02,6,7,208.1494,45.1768,0.0,2
06-03,6,7,177.012,32.4449,0.0,1
06-04,6,7,445.8303,101.1457,0.0,1
06-05,6,7,188.0815,48.9398,0.0,1
06-06,6,7,247.7288,46.8876,0.0,2
06-07,6,7,234.2894,73.8587,0.0,2
06-08,6,7,184.2517,41.7482,0.0,1
06-09,6,7,242.866,37.5595,0.0,0
06-10,6,7,70.1186,8.2401,0.0,2
06-11,6,7,80.1433,11.6433,0.0,3
06-12,6,7,7.0865,0.0,0.0,5
06-13,6,7,19.0772,1.5816,0.0,5
06-14,6,7,10.1096,0.1658,0.0,4
06-15,6,6,2811.523,757.4689,0.0,2
08-01,8,5,277.1105,86.6976,0.0,0
08-02,8,5,266.8454,109.2462,0.0,0
08-03,8,5,59.6865,16.8149,0.0,1
09-01,9,5,227.6808,84.9609,0.0,0
09-02,9,4,127.5383,53.115,0.7473,1
10-01,10,3,155.8827,69.0365,2.7781,0
11-01,11,2,86.9314,45.5129,29.7417,0
12-01,12,7,381.3792,82.7289,0.0,0
12-02,12,7,239.923,31.6046,0.0,1
12-03,12,7,328.8332,72.1888,0.0,1
12-04,12,7,388.4341,79.8663,0.0,2
12-05,12,7,454.3591,77.9897,0.0,1
12-06,12,7,275.141,59.243,0.0,2
12-07,12,5,116.5255,45.1095,0.0,0
12-08,12,5,26.5803,4.5619,0.0,2
12-09,12,5,2211.1759,722.3424,0.0,0
13-01,13,7,383.7611,87.0109,0.0,0
13-02,13,7,299.189,53.7457,0.0,1
13-03,13,7,301.3381,50.7085,0.0,1
13-04,13,7,51.2699,5.6511,0.0,3
15-01,15,4,147.5201,41.3353,0.0,0
16-01,16,5,234.2091,64.1453,0.0,1
17-01,17,7,416.5289,119.4076,0.0,0
17-02,17,7,90.8494,11.3287,0.0,2
17-03,17,7,198.3816,27.7587,0.0,2
17-04,17,7,268.3519,60.3403,0.0,1
17-05,17,6,85.1528,17.2899,0.0,1
18-01,18,7,370.1408,78.2716,0.0,0
18-02,18,6,267.0236,68.0124,0.0,0
18-03,18,5,71.8414,22.8198,0.0,1
19-01,19,4,195.0391,93.911,0.0,1
19-02,19,4,123.7484,49.0522,3.3406,0
20-01,20,4,132.863,55.5136,0.0,1
20-02,20,4,134.0823,37.5859,0.0,0
21-01,21,7,299.7723,61.3075,0.0,1
21-02,21,5,203.8958,81.8349,0.0,0
22-01,22,7,231.426,58.0564,0.0,0
22-02,22,5,125.8581,29.4031,0.0,0
23-01,23,4,176.9909,72.9364,0.0,0
24-01,24,6,271.7278,87.9385,0.0,1
24-02,24,5,166.5108,53.7842,0.0,0
24-03,24,5,121.7327,40.8606,0.0,0
25-01,25,7,261.4519,38.0953,0.0,1
25-02,25,6,233.3595,60.7863,0.0,1
25-03,25,5,83.7311,22.1479,0.0,1
26-01,26,7,313.1643,66.6515,0.0,1
26-02,26,7,340.7901,81.1768,0.0,1
26-03,26,7,290.0978,57.9606,0.0,0
26-04,26,6,21.8007,1.1063,0.0,4
27-01,27,5,226.6191,54.457,0.0,1
27-02,27,5,200.3472,83.5234,0.0,0
27-03,27,5,100.6646,27.3158,0.0,0
28-01,28,4,169.5953,67.4117,0.0,0
28-02,28,4,129.2499,34.7419,0.0,0
29-01,29,6,275.9687,71.2468,0.0,1
29-02,29,5,237.0087,92.1282,0.0,1
29-03,29,5,157.4365,39.9965,0.0,0
30-01,30,3,186.4683,90.9628,15.1076,1
31-01,31,5,207.2786,74.8154,0.0,0
32-01,32,4,397.5971,165.0124,0.0,0
32-02,32,4,105.9191,37.2211,0.0,1
33-01,33,4,192.8464,102.1924,0.0,0
34-01,34,7,388.1443,64.4696,0.0,0
34-02,34,7,239.7101,53.767,0.0,2
34-03,34,5,111.1992,51.8125,0.0,0
34-04,34,5,105.7586,23.1639,0.0,1
35-01,35,6,289.8357,79.1334,0.0,0
36-01,36,7,297.4737,78.1721,0.0,1
36-02,36,7,318.4302,45.0283,0.0,1
