winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,185.73,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,124.11,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,65.74,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,50.49,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,48.04,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,12.81,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.28,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.09,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.53,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,5.59,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,3.05,surplus
After_Retail,POP_1,POP_1,POP_2,POP_2,0.58,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,813.74,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,401.63,surplus
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1052.79,surplus
After_Pod_C,OAO_1,OAO_1,CUP_1,CUP_1,429.84,elimination
After_Pod_C,OAO_1,OAO_1,CON_2,CON_2,246.04,elimination
After_Pod_C,OAO_1,OAO_1,LIB_1,LIB_1,202.48,elimination
After_Pod_C,OAO_1,OAO_1,STY_1,STY_1,0.04,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1567.55,surplus
