district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,335.9821,43.6803,0.0,0
01-02,1,6,231.4383,40.695,0.0,0
02-01,2,2,101.6053,51.8332,30.4153,0
04-01,4,7,472.2548,89.997,0.0,0
04-02,4,7,460.4163,72.0271,0.0,0
04-03,4,5,932.6711,241.1538,0.0,0
05-01,5,4,172.5453,60.7636,0.0,0
05-02,5,4,154.0548,56.6038,0.0,0
06-01,6,7,783.5729,134.2861,0.0,0
06-02,6,7,234.0779,41.1693,0.0,1
06-03,6,7,196.2497,42.6191,0.0,1
06-04,6,7,500.1273,112.8054,0.0,0
06-05,6,7,207.0534,39.3149,0.0,0
06-06,6,7,274.7468,51.6773,0.0,0
06-07,6,7,259.1328,68.7409,0.0,0
06-08,6,7,206.5485,37.7415,0.0,0
06-09,6,7,270.3756,23.3603,0.0,0
06-10,6,7,77.0188,8.8212,0.0,2
06-11,6,7,90.0099,8.241,0.0,1
06-12,6,7,8.4863,0.0,0.0,4
06-13,6,7,21.1145,0.2639,0.0,5
06-14,6,7,11.9091,0.1819,0.0,4
06-15,6,6,3141.4007,898.0743,0.0,0
08-01,8,5,306.6729,94.3859,0.0,0
08-02,8,5,295.5135,106.774,0.0,0
08-03,8,5,65.354,24.2745,0.0,0
09-01,9,5,251.8154,70.7945,0.0,0
09-02,9,4,140.2424,61.552,0.0,0
10-01,10,3,173.3305,65.046,7.8968,0
11-01,11,2,95.6245,48.9422,30.3413,0
12-01,12,7,429.4098,89.4243,0.0,0
12-02,12,7,270.4002,40.9227,0.0,0
12-03,12,7,368.7709,54.4646,0.0,0
12-04,12,7,438.8266,66.5593,0.0,0
12-05,12,7,509.6112,70.1596,0.0,0
12-06,12,7,308.9315,63.6599,0.0,0
12-07,12,5,133.7586,33.052,0.0,0
12-08,12,5,29.4545,5.0692,0.0,2
12-09,12,5,2489.1637,607.2541,0.0,0
13-01,13,7,429.092,74.7529,0.0,0
13-02,13,7,337.1833,70.508,0.0,0
13-03,13,7,336.8066,67.15,0.0,0
13-04,13,7,57.2854,3.7557,0.0,2
15-01,15,4,163.4135,39.1416,0.0,0
16-01,16,5,260.2424,58.3828,0.0,0
17-01,17,7,462.7855,101.4163,0.0,0
17-02,17,7,100.524,11.6687,0.0,1
17-03,17,7,218.4945,23.5581,0.0,0
17-04,17,7,297.8698,56.1591,0.0,0
17-05,17,6,94.1816,15.9585,0.0,1
18-01,18,7,411.6277,101.4938,0.0,0
18-02,18,6,299.3027,45.1834,0.0,0
18-03,18,5,79.785,20.8699,0.0,0
19-01,19,4,217.3292,97.0032,0.0,0
19-02,19,4,138.0308,61.8486,4.9603,0
20-01,20,4,146.3042,56.322,0.0,0
20-02,20,4,150.8566,43.2433,0.0,0
21-01,21,7,336.7854,80.9549,0.0,0
21-02,21,5,228.099,43.9601,0.0,0
22-01,22,7,259.1957,46.5287,0.0,0
22-02,22,5,141.2669,31.3043,0.0,0
23-01,23,4,195.8958,68.6936,0.0,0
24-01,24,6,301.6984,78.6782,0.0,0
24-02,24,5,185.9325,59.9789,0.0,0
24-03,24,5,135.8169,33.4594,0.0,0
25-01,25,7,287.228,31.9402,0.0,0
25-02,25,6,258.2228,61.7926,0.0,0
25-03,25,5,93.7846,20.952,0.0,0
26-01,26,7,349.0134,77.9987,0.0,0
26-02,26,7,377.0118,67.6575,0.0,0
26-03,26,7,319.6784,49.5472,0.0,0
26-04,26,6,24.0726,1.0559,0.0,3
27-01,27,5,247.3432,69.662,0.0,0
27-02,27,5,222.4817,59.5689,0.0,0
27-03,27,5,111.0586,22.3542,0.0,0
28-01,28,4,192.5305,50.2379,0.0,0
28-02,28,4,147.859,32.8756,0.0,0
29-01,29,6,310.6204,90.5692,0.0,0
29-02,29,5,264.4053,59.7439,0.0,0
29-03,29,5,175.4785,32.2486,0.0,0
30-01,30,3,206.7291,92.8345,8.4945,0
31-01,31,5,232.6017,64.0833,0.0,0
32-01,32,4,445.0665,131.3862,0.0,0
32-02,32,4,116.7408,37.356,0.0,0
33-01,33,4,213.3765,109.0398,0.0,0
34-01,34,7,431.0749,71.3419,0.0,0
34-02,34,7,264.6523,52.4105,0.0,0
34-03,34,5,123.4862,45.0293,0.0,0
34-04,34,5,116.2845,23.3296,0.0,0
35-01,35,6,325.6248,67.2225,0.0,0
36-01,36,7,333.3467,71.495,0.0,0
36-02,36,7,360.079,51.5695,0.0,0
36-03,36,7,237.4187,46.7879,0.0,0
36-04,36,7,343.9023,77.2469,0.0,0
36-05,36,7,297.3777,56.8006,0.0,0
36-06,36,7,218.3649,27.7131,0.0,0
36-07,36,6,37.331,7.2715,0.0,2
36-08,36,5,19.7129,2.802,0.0,2
37-01,37,7,413.0547,97.5105,0.0,0
37-02,37,7,326.7378,38.0595,0.0,0
37-03,37,7,412.1742,58.3299,0.0,0
37-04,37,6,8.0018,0.0002,0.0,4
38-01,38,2,88.5927,50.5464,25.6697,0
39-01,39,7,318.3348,37.069,0.0,0
39-02,39,7,465.6386,68.9518,0.0,0
39-03,39,7,371.7535,48.202,0.0,0
39-04,39,5,210.3547,62.0599,0.0,0
39-05,39,5,5.985,1.0722,0.0,4
40-01,40,5,268.3465,73.2244,0.0,0
40-02,40,5,214.0607,58.5195,0.0,0
41-01,41,6,481.0057,111.4819,0.0,0
41-02,41,5,225.0925,41.4719,0.0,0
42-01,42,7,402.3866,98.4576,0.0,0
42-02,42,7,447.9025,105.9287,0.0,0
42-03,42,7,459.9525,58.7794,0.0,0
42-04,42,7,429.3231,81.9149,0.0,0
42-05,42,6,25.4447,3.3234,0.0,3
44-01,44,3,131.3582,64.1885,0.0,0
45-01,45,7,329.2381,83.0494,0.0,1
45-02,45,6,248.122,31.8379,0.0,0
46-01,46,2,111.6315,78.172,26.9695,0
47-01,47,7,294.4178,53.7842,0.0,0
47-02,47,6,408.4425,82.855,0.0,0
47-03,47,5,208.3696,33.6949,0.0,0
48-01,48,7,395.8316,78.6362,0.0,0
48-02,48,7,403.8833,98.1084,0.0,0
48-03,48,7,357.496,76.1181,0.0,0
48-04,48,7,353.6385,57.8124,0.0,2
48-05,48,7,336.3456,48.1308,0.0,0
48-06,48,7,300.2289,41.4246,0.0,0
48-07,48,7,291.6302,49.2195,0.0,0
48-08,48,7,296.456,32.8331,0.0,0
48-09,48,7,2779.671,731.2145,0.0,0
48-10,48,7,24.0446,2.2206,0.0,3
48-11,48,7,11.8787,0.5195,0.0,4
49-01,49,5,231.7205,55.9246,0.0,0
49-02,49,4,129.5716,33.9379,0.0,0
50-01,50,2,89.1327,65.4949,34.1704,0
51-01,51,7,421.7477,101.2513,0.0,0
51-02,51,6,314.8149,92.9893,0.0,0
51-03,51,5,301.7935,87.6864,0.0,0
51-04,51,5,23.8555,6.9745,0.0,2
53-01,53,7,413.6389,99.4267,0.0,0
53-02,53,7,348.3016,36.0863,0.0,0
53-03,53,6,225.1974,62.6623,0.0,0
54-01,54,5,280.7734,70.2367,0.0,0
55-01,55,6,342.6072,80.646,0.0,0
55-02,55,5,255.0518,81.4274,0.0,0
55-03,55,5,179.9498,63.2088,0.0,0
56-01,56,2,78.4478,47.438,16.5559,0
