party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,155,94,54,303,21.64
1,Labor,135,67,31,233,16.64
4,Liberal,106,43,18,167,11.93
2,Solidarity,83,52,11,146,10.43
5,Populist,72,44,24,140,10.0
3,Nationalist,71,48,16,135,9.64
6,Civic Union Party,57,40,19,116,8.29
9,Progressive,44,14,11,69,4.93
7,Order and Opportunity Party,27,13,6,46,3.29
8,DSA,30,11,4,45,3.21
