party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,81,68,21,170,23.61
1,Labor,70,46,10,126,17.5
4,Liberal,59,27,8,94,13.06
5,Populist,28,32,10,70,9.72
6,Civic Union Party,35,26,6,67,9.31
2,Solidarity,40,22,3,65,9.03
3,Nationalist,26,31,4,61,8.47
9,Progressive,20,8,2,30,4.17
8,DSA,15,4,1,20,2.78
7,Order and Opportunity Party,10,6,1,17,2.36
