candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,lock_order,locked,rp_winner_overall,state_fips,state_abbr
CON_hi_pc,CON_lo_pc,165.46686658553148,290.8022585270004,125.34,27.4696,6,True,CON_lo_pc,1,AL
CON_hi_pc,LBR_lo_so,268.10772731892,188.1613977936119,79.95,17.5217,8,True,CON_lo_pc,1,AL
CON_hi_pc,NAT_lo_es,398.94382002103134,57.32530509150056,341.62,74.8722,1,True,CON_lo_pc,1,AL
CON_hi_pc,STY_hi_es,231.9654460254514,224.30367908708047,7.66,1.6792,10,True,CON_lo_pc,1,AL
CON_lo_pc,LBR_lo_so,284.27285722793454,171.99626788459736,112.28,24.6075,7,True,CON_lo_pc,1,AL
CON_lo_pc,NAT_lo_es,375.19394935582403,81.07517575670788,294.12,64.4617,2,True,CON_lo_pc,1,AL
CON_lo_pc,STY_hi_es,248.52507697860165,207.74404813393028,40.78,8.9379,9,True,CON_lo_pc,1,AL
LBR_lo_so,NAT_lo_es,312.18222018809433,144.08690492443765,168.1,36.8413,4,True,CON_lo_pc,1,AL
LBR_lo_so,STY_hi_es,146.8570418136698,309.4120832988621,162.56,35.627,5,True,CON_lo_pc,1,AL
NAT_lo_es,STY_hi_es,110.12658207676174,346.14254303577013,236.02,51.7274,3,True,CON_lo_pc,1,AL
CON_lo_es,CUP_hi_pc,30.355859718585414,50.926257957768335,20.57,25.3074,6,True,STY_lo_es,2,AK
CON_lo_es,LBR_lo_so,37.75967407152964,43.52244360482411,5.76,7.0898,9,True,STY_lo_es,2,AK
CON_lo_es,LIB,40.982469115620944,40.299648560732805,0.68,0.8401,10,True,STY_lo_es,2,AK
CON_lo_es,STY_lo_es,30.196938318819797,51.08517935753395,20.89,25.6984,5,True,STY_lo_es,2,AK
CUP_hi_pc,LBR_lo_so,31.990653909168973,49.29146376718476,17.3,21.2849,8,True,STY_lo_es,2,AK
CUP_hi_pc,LIB,53.18204101159768,28.100076664756063,25.08,30.8579,4,True,STY_lo_es,2,AK
CUP_hi_pc,STY_lo_es,25.104993775563507,56.17712390079024,31.07,38.2275,3,True,STY_lo_es,2,AK
LBR_lo_so,LIB,68.21455134341322,13.067566332940546,55.15,67.8464,1,True,STY_lo_es,2,AK
LBR_lo_so,STY_lo_es,30.502026623370714,50.78009105298303,20.28,24.9478,7,True,STY_lo_es,2,AK
LIB,STY_lo_es,15.290487784406137,65.99162989194761,50.7,62.3767,2,True,STY_lo_es,2,AK
CON_hi_es,CON_hi_pc,561.3854437943648,212.08176435107677,349.3,45.1608,3,True,STY_lo_es,4,AZ
CON_hi_es,DSA_lo_es,529.5024359308535,243.96477221458815,285.54,36.9166,4,True,STY_lo_es,4,AZ
CON_hi_es,LBR_lo_es,397.2810165922225,376.18619155321915,21.09,2.7273,9,True,STY_lo_es,4,AZ
CON_hi_es,STY_lo_es,357.9786430228685,415.48856512257316,57.51,7.4353,8,True,STY_lo_es,4,AZ
CON_hi_pc,DSA_lo_es,518.9814134834121,254.48579466202955,264.5,34.1961,5,True,STY_lo_es,4,AZ
CON_hi_pc,LBR_lo_es,388.18394670034445,385.28326144509725,2.9,0.375,10,True,STY_lo_es,4,AZ
CON_hi_pc,STY_lo_es,340.8600103227031,432.6071978227386,91.75,11.8618,7,True,STY_lo_es,4,AZ
DSA_lo_es,LBR_lo_es,143.81124542030508,629.6559627251366,485.84,62.8139,1,True,STY_lo_es,4,AZ
DSA_lo_es,STY_lo_es,161.8297543036776,611.637453841764,449.81,58.1547,2,True,STY_lo_es,4,AZ
LBR_lo_es,STY_lo_es,289.40443952288126,484.06276862256044,194.66,25.167,6,True,STY_lo_es,4,AZ
CON_hi_pc,CON_lo_pc,98.08829827166792,168.60451366049077,70.52,26.441,1,True,STY_hi_pc,5,AR
CON_hi_pc,LBR_hi_so,121.07356505403844,145.61924687812024,24.55,9.2037,8,True,STY_hi_pc,5,AR
CON_hi_pc,POP_lo_es,120.27981135289289,146.41300057926583,26.13,9.799,6,True,STY_hi_pc,5,AR
CON_hi_pc,STY_hi_pc,109.32196566343953,157.37084626871916,48.05,18.0166,4,True,STY_hi_pc,5,AR
CON_lo_pc,LBR_hi_so,134.11743091230016,132.57538101985853,1.54,0.5782,10,False,STY_hi_pc,5,AR
CON_lo_pc,POP_lo_es,104.27920823179895,162.41360370035974,58.13,21.7983,2,True,STY_hi_pc,5,AR
CON_lo_pc,STY_hi_pc,120.89133459670202,145.80147733545667,24.91,9.3404,7,True,STY_hi_pc,5,AR
LBR_hi_so,POP_lo_es,137.88172548672242,128.81108644543627,9.07,3.4012,9,True,STY_hi_pc,5,AR
LBR_hi_so,STY_hi_pc,115.83479886788922,150.85801306426947,35.02,13.1324,5,True,STY_hi_pc,5,AR
POP_lo_es,STY_hi_pc,108.37208825993241,158.32072367222628,49.95,18.7289,3,True,STY_hi_pc,5,AR
CON_hi_pc,CON_lo_pc,645.206770378388,1918.9518766413184,1273.75,49.675,1,True,STY_lo_es,6,CA
CON_hi_pc,LBR_lo_so,964.7501282360943,1599.4085187836122,634.66,24.7511,6,True,STY_lo_es,6,CA
CON_hi_pc,LIB,1288.3562118626573,1275.802435157049,12.55,0.4896,10,True,STY_lo_es,6,CA
CON_hi_pc,STY_lo_es,740.2905874635549,1823.8680595561516,1083.58,42.2586,3,True,STY_lo_es,6,CA
CON_lo_pc,LBR_lo_so,1114.4447923293021,1449.7138546904043,335.27,13.0752,8,True,STY_lo_es,6,CA
CON_lo_pc,LIB,1388.6208654319387,1175.5377815877678,213.08,8.3101,9,True,STY_lo_es,6,CA
CON_lo_pc,STY_lo_es,946.3970465192873,1617.761600500419,671.36,26.1826,5,True,STY_lo_es,6,CA
LBR_lo_so,LIB,1870.9997350708197,693.1589119488865,1177.84,45.9348,2,True,STY_lo_es,6,CA
LBR_lo_so,STY_lo_es,1086.1636962268963,1477.9949507928102,391.83,15.2811,7,True,STY_lo_es,6,CA
LIB,STY_lo_es,770.1705446618382,1793.988102357868,1023.82,39.928,4,True,STY_lo_es,6,CA
CON_hi_pc,LBR_lo_so,250.006073310712,305.71291688159505,55.71,10.0243,9,True,STY_lo_es,8,CO
CON_hi_pc,LIB_lo_pc,288.41379100408733,267.3051991882197,21.11,3.7984,10,True,STY_lo_es,8,CO
CON_hi_pc,POP_hi_es,215.47458392859568,340.24440626371137,124.77,22.452,5,True,STY_lo_es,8,CO
CON_hi_pc,STY_lo_es,200.8261835598808,354.89280663242624,154.07,27.7238,4,True,STY_lo_es,8,CO
LBR_lo_so,LIB_lo_pc,420.51458863576084,135.2044015565462,285.31,51.3407,1,True,STY_lo_es,8,CO
LBR_lo_so,POP_hi_es,311.16946625535223,244.54952393695484,66.62,11.9881,8,True,STY_lo_es,8,CO
LBR_lo_so,STY_lo_es,237.147853966039,318.57113622626804,81.42,14.6519,7,True,STY_lo_es,8,CO
LIB_lo_pc,POP_hi_es,225.3412406616984,330.37774953060864,105.04,18.901,6,True,STY_lo_es,8,CO
