party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,155,94,55,304,21.71
1,Labor,137,65,31,233,16.64
4,Liberal,103,40,18,161,11.5
2,Solidarity,92,56,12,160,11.43
5,Populist,66,45,22,133,9.5
3,Nationalist,67,48,16,131,9.36
6,Civic Union Party,55,44,19,118,8.43
9,Progressive,42,12,11,65,4.64
8,DSA,34,12,5,51,3.64
7,Order and Opportunity Party,29,10,5,44,3.14
