winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,6689.169,20.34,surviving,0.0,32889.0952,,
Initial_Slate,LBR_1,LBR_1,LBR,5812.5446,17.67,surviving,0.0,32889.0952,,
Initial_Slate,POP_1,POP_1,POP,3952.4944,12.02,surviving,0.0,32889.0952,,
Initial_Slate,NAT_1,NAT_1,NAT,3692.4486,11.23,surviving,0.0,32889.0952,,
Initial_Slate,LIB_1,LIB_1,LIB,3521.3563,10.71,surviving,0.0,32889.0952,,
Initial_Slate,CUP_1,CUP_1,CUP,2782.6419,8.46,surviving,0.0,32889.0952,,
Initial_Slate,PRG_1,PRG_1,PRG,2235.6614,6.8,surviving,0.0,32889.0952,,
Initial_Slate,OAO_1,OAO_1,OAO,2117.883,6.44,surviving,0.0,32889.0952,,
Initial_Slate,DSA_1,DSA_1,DSA,2084.896,6.34,surviving,0.0,32889.0952,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,32889.0952,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,32889.0952,,
After_Retail,CON_1,CON_1,CON,2529.9304,7.69,surviving,2529.9304,32889.0952,6689.169,20.34
After_Retail,CON_2,CON_2,CON,2529.9304,7.69,surviving,2529.9304,32889.0952,0.0,0.0
After_Retail,CON_3,CON_3,CON,2529.9304,7.69,surviving,2529.9304,32889.0952,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,2529.9304,7.69,surviving,2529.9304,32889.0952,2782.6419,8.46
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,2529.9304,32889.0952,0.0,0.0
