winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,4159.24,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,3282.61,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,1629.31,surplus
After_Retail,POP_1,POP_1,POP_2,POP_2,1422.56,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,1162.52,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,991.43,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,752.68,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,252.71,surplus
After_Retail,CUP_2,CUP_2,CON_3,CON_3,77.29,elimination
After_Retail,CUP_2,CUP_2,LBR_3,LBR_3,74.72,elimination
After_Retail,CUP_2,CUP_2,POP_2,POP_2,69.92,elimination
After_Retail,CUP_2,CUP_2,OAO_1,OAO_1,18.75,elimination
After_Retail,CUP_2,CUP_2,LIB_2,LIB_2,11.95,elimination
After_Retail,CUP_2,CUP_2,NAT_2,NAT_2,0.08,elimination
After_Retail,LBR_3,LBR_3,POP_2,POP_2,358.52,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,254.53,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,138.83,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,45.35,elimination
After_Retail,LBR_3,LBR_3,OAO_1,OAO_1,22.86,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,7.31,elimination
After_Retail,NAT_2,NAT_2,CON_3,CON_3,811.67,elimination
After_Retail,NAT_2,NAT_2,POP_2,POP_2,350.94,elimination
After_Retail,CON_3,CON_3,POP_2,POP_2,29.94,surplus
After_Retail,CON_3,CON_3,OAO_1,OAO_1,3.71,surplus
After_Retail,CON_3,CON_3,LIB_2,LIB_2,0.03,surplus
After_Retail,LIB_2,LIB_2,POP_2,POP_2,482.55,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,364.78,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,334.73,elimination
After_Retail,LIB_2,LIB_2,OAO_1,OAO_1,75.88,elimination
After_Retail,POP_2,POP_2,OAO_1,OAO_1,142.56,surplus
After_Retail,POP_2,POP_2,DSA_1,DSA_1,33.24,surplus
After_Retail,POP_2,POP_2,PRG_1,PRG_1,8.7,surplus
After_Retail,PRG_1,PRG_1,DSA_1,DSA_1,86.15,surplus
After_Retail,PRG_1,PRG_1,OAO_1,OAO_1,0.37,surplus
After_Retail,DSA_1,DSA_1,OAO_1,OAO_1,147.91,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,952.18,elimination
After_Retail,OAO_1,OAO_1,CON_1,CON_1,532.59,elimination
