party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,155,94,55,304,21.71
1,Labor,137,65,30,232,16.57
4,Liberal,103,40,18,161,11.5
2,Solidarity,88,54,12,154,11.0
5,Populist,70,46,23,139,9.93
3,Nationalist,68,50,16,134,9.57
6,Civic Union Party,55,41,19,115,8.21
9,Progressive,44,12,11,67,4.79
8,DSA,32,12,5,49,3.5
7,Order and Opportunity Party,28,12,5,45,3.21
