state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_LIB,inc_OAO,inc_POP,inc_NAT,inc_PRG,inc_DSA,inc_CUP,inc_STY,inc_CON,inc_LBR
19,IA,LBR_1,LBR,12.61,0.0,0.52,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
19,IA,LIB_1,LIB,7.47,0.0,1.69,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0
19,IA,NAT_1,NAT,15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,CON_1,CON,25.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,LBR_1,LBR,8.85,2.03,0.0,0.0,0.0,0.0,5.83,1.82,0.0,0.0,0.0
20,KS,LIB_1,LIB,14.1,0.0,0.52,0.0,0.0,5.49,0.52,0.0,0.0,0.0,0.0
20,KS,NAT_1,NAT,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,POP_1,POP,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
21,KY,CON_1,CON,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,CUP_1,CUP,9.1,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,LBR_1,LBR,11.39,0.0,0.68,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0
21,KY,LIB_1,LIB,7.3,0.0,0.82,0.0,0.0,2.21,1.81,0.0,0.0,0.0,0.0
21,KY,NAT_1,NAT,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CON_1,CON,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CUP_1,CUP,12.79,1.99,2.99,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,LBR_1,LBR,9.22,3.83,1.15,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0
22,LA,NAT_1,NAT,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,STY_1,STY,10.44,0.0,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,CON_1,CON,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0
23,ME,LBR_1,LBR,12.0,0.0,0.0,0.0,0.0,0.0,6.04,0.77,2.5,0.0,0.0
23,ME,LIB_1,LIB,19.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,POP_1,POP,13.55,0.0,0.0,0.0,2.83,0.0,0.0,0.69,1.91,0.0,0.0
23,ME,PRG_1,PRG,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,CON_1,CON,14.34,0.0,0.0,0.0,5.17,0.0,0.0,2.41,0.0,0.0,0.0
24,MD,LBR_1,LBR,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,LIB_1,LIB,11.54,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,POP_1,POP,9.19,0.0,0.0,0.0,3.18,0.0,0.0,1.0,0.0,0.0,0.0
24,MD,PRG_1,PRG,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,CON_1,CON,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,LBR_1,LBR,15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3.64,0.0,0.0
25,MA,LIB_1,LIB,15.43,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,NAT_1,NAT,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,PRG_1,PRG,12.36,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0
26,MI,CON_1,CON,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,LBR_1,LBR,12.39,0.0,0.77,0.0,0.0,0.0,5.04,0.0,1.58,0.0,0.0
26,MI,LIB_1,LIB,11.77,0.0,1.56,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0
26,MI,NAT_1,NAT,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,POP_1,POP,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.13,2.66,0.0,0.0
27,MN,CON_1,CON,15.64,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0
27,MN,LBR_1,LBR,11.44,0.0,0.0,0.0,0.0,0.0,2.04,0.72,1.02,0.0,0.0
27,MN,LIB_1,LIB,16.56,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0
27,MN,POP_1,POP,9.8,0.0,0.0,0.0,6.41,0.0,0.0,0.92,1.94,0.0,0.0
27,MN,PRG_1,PRG,14.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,CON_1,CON,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,LBR_1,LBR,11.98,4.22,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0
28,MS,NAT_1,NAT,11.98,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,OAO_1,OAO,11.82,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,STY_1,STY,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CON_1,CON,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,LBR_1,LBR,12.53,0.0,0.79,0.0,0.0,0.0,7.63,0.0,0.0,0.0,0.0
29,MO,LIB_1,LIB,8.76,0.0,0.9,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0
29,MO,NAT_1,NAT,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,STY_1,STY,9.45,0.0,0.0,4.61,0.0,0.0,0.71,1.58,0.0,0.0,0.0
30,MT,CON_1,CON,16.54,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,CUP_1,CUP,7.93,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,LBR_1,LBR,11.7,2.14,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0
30,MT,LIB_1,LIB,15.28,0.0,0.99,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0
30,MT,NAT_1,NAT,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CON_1,CON,19.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CUP_1,CUP,12.54,0.0,0.77,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,LBR_1,LBR,14.17,0.0,0.84,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0
31,NE,LIB_1,LIB,7.95,0.0,1.17,0.0,0.0,2.77,1.53,0.0,0.0,0.0,0.0
31,NE,NAT_1,NAT,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,CON_1,CON,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,LBR_1,LBR,16.34,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
32,NV,LIB_1,LIB,11.19,0.0,2.52,0.0,0.0,5.51,0.0,0.7,0.0,0.0,0.0
32,NV,NAT_1,NAT,12.15,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,STY_1,STY,8.67,0.0,0.0,4.09,0.0,0.0,1.56,0.0,0.0,0.0,0.0
33,NH,CON_1,CON,12.24,0.0,0.0,1.73,2.95,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,CUP_1,CUP,7.34,1.37,0.0,2.55,0.0,0.0,0.0,0.0,0.8,0.0,0.0
33,NH,LBR_1,LBR,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0
33,NH,OAO_1,OAO,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,PRG_1,PRG,12.15,1.13,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0
34,NJ,CON_1,CON,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,LBR_1,LBR,12.52,0.0,0.0,0.0,0.0,0.0,5.63,0.0,2.07,0.0,0.0
34,NJ,LIB_1,LIB,14.58,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,NAT_1,NAT,10.9,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,PRG_1,PRG,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CON_1,CON,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CUP_1,CUP,11.41,0.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LBR_1,LBR,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LIB_1,LIB,10.17,0.0,0.99,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0
35,NM,STY_1,STY,9.25,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NY,CON_1,CON,15.95,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
36,NY,LBR_1,LBR,15.08,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0
36,NY,LIB_1,LIB,12.86,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0
36,NY,OAO_1,OAO,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
36,NY,POP_1,POP,7.77,0.0,0.0,0.0,3.53,0.0,0.0,0.96,0.0,0.0,0.0
37,NC,CON_1,CON,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,LBR_1,LBR,10.67,0.0,1.76,0.0,0.0,0.0,4.08,0.57,0.0,0.0,0.0
37,NC,LIB_1,LIB,9.11,0.0,1.6,0.0,0.0,3.95,0.0,0.56,0.0,0.0,0.0
37,NC,NAT_1,NAT,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,POP_1,POP,9.56,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0
38,ND,CON_1,CON,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,CUP_1,CUP,12.86,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,LBR_1,LBR,15.39,0.0,0.0,0.0,0.0,0.0,2.47,0.0,2.71,0.0,0.0
38,ND,LIB_1,LIB,9.66,0.0,2.69,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0
38,ND,POP_1,POP,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0
39,OH,CON_1,CON,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,CUP_1,CUP,9.66,0.0,2.64,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,LBR_1,LBR,10.85,0.0,1.06,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0
39,OH,LIB_1,LIB,10.36,0.0,0.95,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0
39,OH,NAT_1,NAT,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CON_1,CON,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CUP_1,CUP,9.76,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,LBR_1,LBR,7.43,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0
40,OK,LIB_1,LIB,9.61,0.0,1.21,0.0,0.0,1.08,0.66,0.0,0.0,0.0,0.0
40,OK,NAT_1,NAT,18.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,CON_1,CON,12.43,0.0,0.68,2.34,0.0,0.0,0.0,2.34,0.0,0.0,0.0
41,OR,LBR_1,LBR,10.95,0.0,0.0,0.0,0.0,0.0,7.89,0.83,2.26,0.0,0.0
41,OR,LIB_1,LIB,15.74,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,NAT_1,NAT,15.78,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,PRG_1,PRG,16.7,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0
42,PA,CON_1,CON,22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,LBR_1,LBR,13.14,0.0,0.0,0.0,0.0,0.0,4.27,0.0,2.49,0.0,0.0
42,PA,LIB_1,LIB,14.7,0.0,1.46,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0
42,PA,NAT_1,NAT,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,POP_1,POP,6.97,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.61,0.0,0.0
44,RI,CON_1,CON,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0
44,RI,LBR_1,LBR,15.26,0.0,0.0,0.0,0.0,0.0,5.1,1.58,0.0,0.0,0.0
44,RI,LIB_1,LIB,17.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,RI,POP_1,POP,8.09,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0
44,RI,PRG_1,PRG,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,CON_1,CON,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,LBR_1,LBR,13.3,0.0,0.66,0.0,0.0,0.0,5.73,0.51,0.0,0.0,0.0
45,SC,LIB_1,LIB,9.07,0.0,0.65,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0
45,SC,NAT_1,NAT,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,POP_1,POP,8.82,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0
46,SD,CON_1,CON,19.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,CUP_1,CUP,12.05,0.0,4.21,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,LBR_1,LBR,10.22,5.71,0.74,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0
46,SD,NAT_1,NAT,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,STY_1,STY,9.26,0.0,0.0,4.81,0.0,0.0,1.89,0.0,0.0,0.0,0.0
47,TN,CON_1,CON,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,0.0
47,TN,CUP_1,CUP,7.65,1.06,4.22,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.64
47,TN,NAT_1,NAT,18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,STY_1,STY,6.88,0.0,0.0,5.79,0.0,0.0,1.68,0.0,0.0,0.0,4.89
48,TX,CON_1,CON,22.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,CUP_1,CUP,9.44,1.27,3.96,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,LBR_1,LBR,13.29,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0
48,TX,NAT_1,NAT,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,STY_1,STY,11.35,0.0,0.0,4.4,0.0,0.0,2.38,0.0,0.0,0.0,0.0
49,UT,CON_1,CON,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,DSA_1,DSA,8.51,1.26,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0
49,UT,LBR_1,LBR,17.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,NAT_1,NAT,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,POP_1,POP,11.31,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
50,VT,CON_1,CON,11.96,0.0,0.0,0.0,4.39,0.0,0.0,2.21,0.0,0.0,0.0
50,VT,LBR_1,LBR,10.14,0.0,0.0,0.0,0.0,0.0,4.86,2.42,2.37,0.0,0.0
50,VT,LIB_1,LIB,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_1,PRG,31.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_2,PRG,0.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0,0.0,0.0
51,VA,CON_1,CON,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,LBR_1,LBR,15.83,0.0,0.75,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0
51,VA,LIB_1,LIB,10.54,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,NAT_1,NAT,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,PRG_1,PRG,10.58,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0
53,WA,CON_1,CON,13.5,0.0,2.45,1.81,0.0,0.0,0.0,0.85,0.0,0.0,0.0
