district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,261.0414,46.3264,0.0,1
01-02,1,6,179.349,51.1403,0.0,1
02-01,2,2,78.3788,51.4833,22.1396,0
04-01,4,7,380.7562,88.647,0.0,0
04-02,4,7,369.9676,75.8935,0.0,0
04-03,4,5,750.7238,235.1872,0.0,0
05-01,5,4,136.7623,55.1397,0.0,0
05-02,5,4,121.3723,61.4359,0.0,0
06-01,6,7,608.2511,163.8682,0.0,1
06-02,6,7,182.221,21.9002,0.0,1
06-03,6,7,157.7743,29.3664,0.0,0
06-04,6,7,391.5334,93.7609,0.0,0
06-05,6,7,169.1096,43.6506,0.0,0
06-06,6,7,220.7108,55.0213,0.0,0
06-07,6,7,207.6348,65.7051,0.0,1
06-08,6,7,162.5371,37.7971,0.0,1
06-09,6,7,216.5855,33.798,0.0,0
06-10,6,7,63.2185,3.2971,0.0,3
06-11,6,7,70.2767,11.9606,0.0,2
06-12,6,7,5.6867,0.0,0.0,6
06-13,6,7,17.0399,1.2304,0.0,4
06-14,6,7,8.3101,0.0,0.0,5
06-15,6,6,2481.6453,685.014,0.0,0
08-01,8,5,245.1226,80.3188,0.0,0
08-02,8,5,240.6028,99.2061,0.0,0
08-03,8,5,54.019,14.6403,0.0,1
09-01,9,5,203.5462,71.4387,0.0,0
09-02,9,4,114.8343,47.398,0.6733,0
10-01,10,3,138.4348,55.6902,11.0935,0
11-01,11,2,78.2383,40.4505,26.2822,0
12-01,12,7,333.3487,76.0335,0.0,0
12-02,12,7,209.4459,28.0731,0.0,1
12-03,12,7,288.8955,68.5498,0.0,0
12-04,12,7,338.0415,72.8594,0.0,2
12-05,12,7,399.107,71.4106,0.0,0
12-06,12,7,241.3506,54.8218,0.0,1
12-07,12,5,99.2924,28.8303,0.0,1
12-08,12,5,23.7061,4.0546,0.0,3
12-09,12,5,1933.1881,667.73,0.0,1
13-01,13,7,338.4301,80.5474,0.0,0
13-02,13,7,249.3448,43.0497,0.0,1
13-03,13,7,277.7193,49.7491,0.0,0
13-04,13,7,45.2543,4.7633,0.0,2
15-01,15,4,131.6267,36.5647,0.0,0
16-01,16,5,208.1757,59.7202,0.0,0
17-01,17,7,370.2723,103.74,0.0,0
17-02,17,7,81.1749,10.177,0.0,2
17-03,17,7,177.8231,24.9428,0.0,2
17-04,17,7,239.2797,54.8196,0.0,1
17-05,17,6,76.1241,14.741,0.0,1
18-01,18,7,309.2976,66.3483,0.0,0
18-02,18,6,254.1009,62.1066,0.0,0
18-03,18,5,63.8978,24.4065,0.0,1
19-01,19,4,172.7491,84.0972,0.0,1
19-02,19,4,109.4659,39.7714,3.1743,0
20-01,20,4,119.4218,49.837,0.0,1
20-02,20,4,117.308,33.775,0.0,0
21-01,21,7,262.7593,54.9719,0.0,0
21-02,21,5,179.6925,72.2491,0.0,0
22-01,22,7,203.6564,52.4939,0.0,0
22-02,22,5,110.4492,26.1573,0.0,0
23-01,23,4,158.0859,64.8407,0.0,0
